dispersion,residents borda_mean,residents borda_stdev,hospitals borda_mean,hospitals borda_stdev
0.0,9.5,0.0,361.87874999999997,2.278651602373667
0.2,9.6375,0.00353553390593329,362.2175,1.8207999615553518
0.4,9.958749999999998,0.012374368670764632,354.13625,1.2250624984057048
0.6,11.0025,0.0742462120245878,351.61125,6.846561408838749
0.8,14.66625,0.19975766568519887,332.49375,12.02965411493613
1.0,18.651249999999997,0.13965358928434424,252.75124999999997,12.768580701276065
