dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,8.08605,5.707825712232116,199.5,113.74851638584119
0.2,8.0808,5.71762240098942,199.47715,113.75300163405913
0.4,8.10305,5.701259151739706,199.4243,113.78547171358514
0.6,8.063,5.685811061086283,199.2022,113.60506485593379
0.8,8.0769,5.700957063122979,197.796,113.48021379484145
1.0,9.0605,5.464122306613303,40.6139,48.89732544040855
