dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,3.0078,4.091952634601015,199.5,96.84731649722005
0.2,3.0158,4.099925710246648,199.4821,97.16719278101505
0.4,3.00885,4.1431304534129385,199.4539,97.07448578581594
0.6,3.0129,4.069897024875402,199.35825,97.0682862299996
0.8,3.02745,4.130708127546868,198.7256,96.58572400578525
1.0,4.4168,3.631451105530211,65.78275000000001,55.442061398450996
