dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,8.99415,5.764414731901241,199.5,114.8928387428668
0.2,8.98665,5.755573655936082,199.4692,114.86090356830965
0.4,8.9941,5.759003689543428,199.38725,114.87481263320961
0.6,8.9897,5.751447458457164,199.07935,114.8539165340944
0.8,8.995,5.764211681298263,197.22835,114.6233225388592
1.0,9.37945,5.672669270840035,37.3631,46.320008436652635
