dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,9.5,5.766425459773945,199.5,115.38333204286187
0.2,9.5,5.766425459773945,199.46465,115.38343672446166
0.4,9.5,5.766425459773945,199.3558,115.3780801440973
0.6,9.5,5.766425459773945,198.9922,115.35390720763674
0.8,9.5,5.766425459773945,196.76175,115.11825059936656
1.0,9.5,5.766425459773945,36.5762,46.01280834824247
