dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,6.2973,5.40623474136149,199.5,110.4283249213939
0.2,6.27555,5.403210335679759,199.48685,110.31094603162413
0.4,6.3024,5.42630873442749,199.42,110.4447455373809
0.6,6.28175,5.399724510448606,199.28545,110.26478380854807
0.8,6.2806,5.385853136755637,198.37445,109.87505163443232
1.0,8.03805,4.9881405628564375,46.67435,52.78644886484846
