phi_men,phi_women
"(0.0, 0.0)",3.333333333333334
"(0.1, 0.0)",3.3904000000000005
"(0.2, 0.0)",3.4494000000000002
"(0.3, 0.0)",3.5211333333333337
"(0.4, 0.0)",3.605466666666667
"(0.5, 0.0)",3.681866666666667
"(0.6, 0.0)",3.7635333333333336
"(0.7, 0.0)",3.8434000000000004
"(0.8, 0.0)",3.901066666666667
"(0.9, 0.0)",3.9364000000000003
"(1.0, 0.0)",3.948866666666667
"(0.0, 0.1)",3.5695333333333337
"(0.1, 0.1)",3.6296666666666666
"(0.2, 0.1)",3.7057333333333333
"(0.3, 0.1)",3.7943333333333333
"(0.4, 0.1)",3.8697333333333335
"(0.5, 0.1)",3.9639333333333333
"(0.6, 0.1)",4.0756
"(0.7, 0.1)",4.171666666666667
"(0.8, 0.1)",4.2868
"(0.9, 0.1)",4.350266666666666
"(1.0, 0.1)",4.347266666666667
"(0.0, 0.2)",3.7544666666666666
"(0.1, 0.2)",3.815533333333333
"(0.2, 0.2)",3.8855999999999997
"(0.3, 0.2)",3.9617999999999998
"(0.4, 0.2)",4.0698
"(0.5, 0.2)",4.1959333333333335
"(0.6, 0.2)",4.324533333333333
"(0.7, 0.2)",4.4646
"(0.8, 0.2)",4.5854
"(0.9, 0.2)",4.638533333333333
"(1.0, 0.2)",4.675866666666667
"(0.0, 0.3)",3.9097999999999997
"(0.1, 0.3)",3.9506666666666668
"(0.2, 0.3)",4.044466666666667
"(0.3, 0.3)",4.108466666666667
"(0.4, 0.3)",4.249133333333333
"(0.5, 0.3)",4.3642
"(0.6, 0.3)",4.5292
"(0.7, 0.3)",4.686866666666667
"(0.8, 0.3)",4.862066666666666
"(0.9, 0.3)",4.999133333333333
"(1.0, 0.3)",5.0216
"(0.0, 0.4)",4.048466666666666
"(0.1, 0.4)",4.077933333333333
"(0.2, 0.4)",4.160266666666667
"(0.3, 0.4)",4.2634
"(0.4, 0.4)",4.396
"(0.5, 0.4)",4.532866666666666
"(0.6, 0.4)",4.706733333333333
"(0.7, 0.4)",4.9512
"(0.8, 0.4)",5.143066666666667
"(0.9, 0.4)",5.292
"(1.0, 0.4)",5.3562
"(0.0, 0.5)",4.1608
"(0.1, 0.5)",4.2306
"(0.2, 0.5)",4.2894
"(0.3, 0.5)",4.391866666666667
"(0.4, 0.5)",4.516466666666666
"(0.5, 0.5)",4.7139999999999995
"(0.6, 0.5)",4.928266666666667
"(0.7, 0.5)",5.200466666666666
"(0.8, 0.5)",5.4882
"(0.9, 0.5)",5.6521333333333335
"(1.0, 0.5)",5.7527333333333335
"(0.0, 0.6)",4.285933333333333
"(0.1, 0.6)",4.3133333333333335
"(0.2, 0.6)",4.366466666666667
"(0.3, 0.6)",4.509
"(0.4, 0.6)",4.599666666666667
"(0.5, 0.6)",4.8206
"(0.6, 0.6)",5.128866666666666
"(0.7, 0.6)",5.420333333333334
"(0.8, 0.6)",5.766733333333334
"(0.9, 0.6)",6.0412
"(1.0, 0.6)",6.1678
"(0.0, 0.7)",4.306333333333333
"(0.1, 0.7)",4.3446
"(0.2, 0.7)",4.4036
"(0.3, 0.7)",4.5186
"(0.4, 0.7)",4.657866666666667
"(0.5, 0.7)",4.868666666666667
"(0.6, 0.7)",5.2052
"(0.7, 0.7)",5.603066666666667
"(0.8, 0.7)",6.0358
"(0.9, 0.7)",6.3998
"(1.0, 0.7)",6.557933333333334
"(0.0, 0.8)",4.2002
"(0.1, 0.8)",4.2376
"(0.2, 0.8)",4.2754666666666665
"(0.3, 0.8)",4.368733333333333
"(0.4, 0.8)",4.504133333333333
"(0.5, 0.8)",4.728266666666666
"(0.6, 0.8)",5.077933333333333
"(0.7, 0.8)",5.548533333333333
"(0.8, 0.8)",6.114066666666667
"(0.9, 0.8)",6.544933333333334
"(1.0, 0.8)",6.7466
"(0.0, 0.9)",4.0138
"(0.1, 0.9)",4.043266666666667
"(0.2, 0.9)",4.1022
"(0.3, 0.9)",4.166333333333333
"(0.4, 0.9)",4.2965333333333335
"(0.5, 0.9)",4.525533333333334
"(0.6, 0.9)",4.849733333333333
"(0.7, 0.9)",5.375133333333333
"(0.8, 0.9)",5.991266666666666
"(0.9, 0.9)",6.526666666666666
"(1.0, 0.9)",6.677666666666666
"(0.0, 1.0)",3.9107333333333334
"(0.1, 1.0)",3.9307333333333334
"(0.2, 1.0)",3.9968666666666666
"(0.3, 1.0)",4.0434
"(0.4, 1.0)",4.165666666666667
"(0.5, 1.0)",4.391933333333333
"(0.6, 1.0)",4.699666666666666
"(0.7, 1.0)",5.1778
"(0.8, 1.0)",5.7754666666666665
"(0.9, 1.0)",6.428466666666667
"(1.0, 1.0)",6.6314
