phi_men,phi_women
"(0.0, 0.0)",1.3333333333333333
"(0.1, 0.0)",1.3333333333333333
"(0.2, 0.0)",1.3333333333333333
"(0.3, 0.0)",1.3333333333333333
"(0.4, 0.0)",1.3333333333333333
"(0.5, 0.0)",1.3333333333333333
"(0.6, 0.0)",1.3333333333333333
"(0.7, 0.0)",1.3333333333333333
"(0.8, 0.0)",1.3333333333333333
"(0.9, 0.0)",1.3333333333333333
"(1.0, 0.0)",1.3333333333333333
"(0.0, 0.1)",1.5016666666666667
"(0.1, 0.1)",1.4973333333333334
"(0.2, 0.1)",1.4920666666666667
"(0.3, 0.1)",1.4868666666666666
"(0.4, 0.1)",1.4730666666666667
"(0.5, 0.1)",1.4705333333333332
"(0.6, 0.1)",1.4751333333333334
"(0.7, 0.1)",1.4559333333333333
"(0.8, 0.1)",1.4550666666666667
"(0.9, 0.1)",1.4544
"(1.0, 0.1)",1.4527999999999999
"(0.0, 0.2)",1.6588
"(0.1, 0.2)",1.6449333333333334
"(0.2, 0.2)",1.6379333333333335
"(0.3, 0.2)",1.6295333333333333
"(0.4, 0.2)",1.6161333333333334
"(0.5, 0.2)",1.6052666666666666
"(0.6, 0.2)",1.5941333333333334
"(0.7, 0.2)",1.5807333333333333
"(0.8, 0.2)",1.5816666666666668
"(0.9, 0.2)",1.5570666666666666
"(1.0, 0.2)",1.556
"(0.0, 0.3)",1.8365333333333334
"(0.1, 0.3)",1.8316666666666668
"(0.2, 0.3)",1.8246
"(0.3, 0.3)",1.8066666666666666
"(0.4, 0.3)",1.7879333333333334
"(0.5, 0.3)",1.7675333333333334
"(0.6, 0.3)",1.75
"(0.7, 0.3)",1.7202
"(0.8, 0.3)",1.7324
"(0.9, 0.3)",1.6911333333333334
"(1.0, 0.3)",1.6964000000000001
"(0.0, 0.4)",2.0799333333333334
"(0.1, 0.4)",2.0858666666666665
"(0.2, 0.4)",2.0522666666666667
"(0.3, 0.4)",2.0522
"(0.4, 0.4)",2.027
"(0.5, 0.4)",2.010266666666667
"(0.6, 0.4)",1.9820666666666666
"(0.7, 0.4)",1.9602666666666668
"(0.8, 0.4)",1.9252
"(0.9, 0.4)",1.9027333333333334
"(1.0, 0.4)",1.8983333333333334
"(0.0, 0.5)",2.4282666666666666
"(0.1, 0.5)",2.4175333333333335
"(0.2, 0.5)",2.389066666666667
"(0.3, 0.5)",2.3744666666666667
"(0.4, 0.5)",2.3615333333333335
"(0.5, 0.5)",2.3204000000000002
"(0.6, 0.5)",2.308866666666667
"(0.7, 0.5)",2.2544
"(0.8, 0.5)",2.2123333333333335
"(0.9, 0.5)",2.194
"(1.0, 0.5)",2.2036000000000002
"(0.0, 0.6)",2.8606666666666665
"(0.1, 0.6)",2.8508666666666667
"(0.2, 0.6)",2.8474
"(0.3, 0.6)",2.8143333333333334
"(0.4, 0.6)",2.787533333333333
"(0.5, 0.6)",2.7819333333333334
"(0.6, 0.6)",2.7214
"(0.7, 0.6)",2.6824666666666666
"(0.8, 0.6)",2.639
"(0.9, 0.6)",2.6079333333333334
"(1.0, 0.6)",2.611666666666667
"(0.0, 0.7)",3.421866666666667
"(0.1, 0.7)",3.4006
"(0.2, 0.7)",3.3984666666666667
"(0.3, 0.7)",3.388933333333333
"(0.4, 0.7)",3.3907333333333334
"(0.5, 0.7)",3.3393333333333333
"(0.6, 0.7)",3.314
"(0.7, 0.7)",3.2668666666666666
"(0.8, 0.7)",3.2116
"(0.9, 0.7)",3.1704
"(1.0, 0.7)",3.1209333333333333
"(0.0, 0.8)",4.0578
"(0.1, 0.8)",4.051866666666666
"(0.2, 0.8)",4.033933333333334
"(0.3, 0.8)",4.029866666666667
"(0.4, 0.8)",4.019333333333333
"(0.5, 0.8)",3.9836
"(0.6, 0.8)",3.9526666666666666
"(0.7, 0.8)",3.9158666666666666
"(0.8, 0.8)",3.833266666666667
"(0.9, 0.8)",3.792466666666667
"(1.0, 0.8)",3.7746
"(0.0, 0.9)",4.582333333333334
"(0.1, 0.9)",4.560933333333334
"(0.2, 0.9)",4.5668
"(0.3, 0.9)",4.5508
"(0.4, 0.9)",4.567466666666666
"(0.5, 0.9)",4.529866666666667
"(0.6, 0.9)",4.495
"(0.7, 0.9)",4.458866666666666
"(0.8, 0.9)",4.395866666666667
"(0.9, 0.9)",4.314666666666667
"(1.0, 0.9)",4.312666666666667
"(0.0, 1.0)",4.783066666666667
"(0.1, 1.0)",4.7818
"(0.2, 1.0)",4.765533333333333
"(0.3, 1.0)",4.7812
"(0.4, 1.0)",4.7588
"(0.5, 1.0)",4.72
"(0.6, 1.0)",4.718333333333334
"(0.7, 1.0)",4.677133333333333
"(0.8, 1.0)",4.620466666666666
"(0.9, 1.0)",4.533
"(1.0, 1.0)",4.529066666666667
