dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.22626666666666662,0.269017394409297,0,0.0
0.25,-0.16106666666666664,0.2536831252445567,-0.10293333333333331,0.26082499330401954
0.5,-0.10453333333333331,0.2650029597814738,-0.2290666666666667,0.4604021941310895
0.75,-0.05786666666666667,0.253152697263567,-0.2244,0.6274647911462894
1.0,-0.03133333333333335,0.22979083942138814,-0.19453333333333336,0.5942621658073874
