dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.5842666666666667,0.6345093465729591,0,0.0
0.25,-0.6285333333333334,0.651028393598833,-0.04506666666666669,0.2947097119120053
0.5,-0.5298666666666667,0.6809861475501534,-0.07026666666666664,0.5728321277884006
0.75,-0.3752,0.7987454424891122,-0.06426666666666668,0.8530054897948367
1.0,-0.2925333333333333,0.9627889792527096,-0.09920000000000001,1.018575758288488
