dispersion,suitors_mean,suitors_stdev,reviewers_mean,reviewers_stdev
0.0,-0.8926666666666666,0.700090333580294,0,0.0
0.25,-0.8358666666666666,0.6674029201014664,-0.014666666666666649,0.30188010289912476
0.5,-0.8722666666666667,0.7356220554781516,0.01693333333333331,0.6390731849625229
0.75,-0.7748,0.7772285632877189,0.007599999999999971,1.1621757327342548
1.0,-0.7249333333333333,0.938297049882791,0.046933333333333334,1.3719465340757644
