phi_men,phi_women
"(0.0, 0.0)",7
"(0.1, 0.0)",7
"(0.2, 0.0)",7
"(0.3, 0.0)",7
"(0.4, 0.0)",7
"(0.5, 0.0)",7
"(0.6, 0.0)",7
"(0.7, 0.0)",7
"(0.8, 0.0)",7
"(0.9, 0.0)",7
"(1.0, 0.0)",7
"(0.0, 0.1)",7.192866666666667
"(0.1, 0.1)",7.173266666666667
"(0.2, 0.1)",7.157933333333333
"(0.3, 0.1)",7.1348
"(0.4, 0.1)",7.116466666666667
"(0.5, 0.1)",7.103133333333333
"(0.6, 0.1)",7.0876
"(0.7, 0.1)",7.068
"(0.8, 0.1)",7.0548
"(0.9, 0.1)",7.04
"(1.0, 0.1)",7.033933333333334
"(0.0, 0.2)",7.4426
"(0.1, 0.2)",7.412066666666667
"(0.2, 0.2)",7.372733333333334
"(0.3, 0.2)",7.329933333333333
"(0.4, 0.2)",7.2856
"(0.5, 0.2)",7.259333333333333
"(0.6, 0.2)",7.2081333333333335
"(0.7, 0.2)",7.185066666666667
"(0.8, 0.2)",7.140333333333333
"(0.9, 0.2)",7.0934
"(1.0, 0.2)",7.097666666666667
"(0.0, 0.3)",7.745466666666666
"(0.1, 0.3)",7.7030666666666665
"(0.2, 0.3)",7.659133333333333
"(0.3, 0.3)",7.6202
"(0.4, 0.3)",7.5548
"(0.5, 0.3)",7.4708
"(0.6, 0.3)",7.4184
"(0.7, 0.3)",7.344666666666667
"(0.8, 0.3)",7.270466666666667
"(0.9, 0.3)",7.228933333333333
"(1.0, 0.3)",7.1964
"(0.0, 0.4)",8.1692
"(0.1, 0.4)",8.1118
"(0.2, 0.4)",8.072133333333333
"(0.3, 0.4)",7.9942
"(0.4, 0.4)",7.9232
"(0.5, 0.4)",7.825933333333333
"(0.6, 0.4)",7.724
"(0.7, 0.4)",7.608066666666667
"(0.8, 0.4)",7.489
"(0.9, 0.4)",7.3926
"(1.0, 0.4)",7.335866666666667
"(0.0, 0.5)",8.7384
"(0.1, 0.5)",8.6676
"(0.2, 0.5)",8.610066666666667
"(0.3, 0.5)",8.540733333333334
"(0.4, 0.5)",8.433133333333334
"(0.5, 0.5)",8.330333333333334
"(0.6, 0.5)",8.202533333333333
"(0.7, 0.5)",8.008666666666667
"(0.8, 0.5)",7.814266666666667
"(0.9, 0.5)",7.661066666666667
"(1.0, 0.5)",7.616133333333333
"(0.0, 0.6)",9.4362
"(0.1, 0.6)",9.4138
"(0.2, 0.6)",9.341266666666666
"(0.3, 0.6)",9.253466666666666
"(0.4, 0.6)",9.165266666666668
"(0.5, 0.6)",8.990333333333334
"(0.6, 0.6)",8.831266666666666
"(0.7, 0.6)",8.606933333333334
"(0.8, 0.6)",8.355333333333334
"(0.9, 0.6)",8.076133333333333
"(1.0, 0.6)",7.981733333333334
"(0.0, 0.7)",10.359333333333334
"(0.1, 0.7)",10.309933333333333
"(0.2, 0.7)",10.276866666666667
"(0.3, 0.7)",10.1474
"(0.4, 0.7)",10.0474
"(0.5, 0.7)",9.903933333333333
"(0.6, 0.7)",9.7126
"(0.7, 0.7)",9.452666666666667
"(0.8, 0.7)",9.130133333333333
"(0.9, 0.7)",8.751466666666667
"(1.0, 0.7)",8.529
"(0.0, 0.8)",11.347266666666666
"(0.1, 0.8)",11.315933333333334
"(0.2, 0.8)",11.2542
"(0.3, 0.8)",11.102933333333333
"(0.4, 0.8)",11.065133333333334
"(0.5, 0.8)",10.889933333333333
"(0.6, 0.8)",10.664266666666666
"(0.7, 0.8)",10.439933333333334
"(0.8, 0.8)",9.973466666666667
"(0.9, 0.8)",9.576133333333333
"(1.0, 0.8)",9.2462
"(0.0, 0.9)",12.175666666666666
"(0.1, 0.9)",12.082
"(0.2, 0.9)",12.015866666666666
"(0.3, 0.9)",12.0
"(0.4, 0.9)",11.887333333333334
"(0.5, 0.9)",11.754466666666668
"(0.6, 0.9)",11.533733333333334
"(0.7, 0.9)",11.2114
"(0.8, 0.9)",10.8408
"(0.9, 0.9)",10.192666666666666
"(1.0, 0.9)",9.859066666666667
"(0.0, 1.0)",12.4706
"(0.1, 1.0)",12.358666666666666
"(0.2, 1.0)",12.336266666666667
"(0.3, 1.0)",12.2596
"(0.4, 1.0)",12.170133333333334
"(0.5, 1.0)",12.043666666666667
"(0.6, 1.0)",11.8418
"(0.7, 1.0)",11.5232
"(0.8, 1.0)",11.076466666666667
"(0.9, 1.0)",10.520333333333333
"(1.0, 1.0)",10.110866666666666
