phi_men,phi_women
"(0.0, 0.0)",0
"(0.1, 0.0)",0.1990000000000001
"(0.2, 0.0)",0.437
"(0.3, 0.0)",0.7607999999999999
"(0.4, 0.0)",1.1616
"(0.5, 0.0)",1.7324
"(0.6, 0.0)",2.4434666666666667
"(0.7, 0.0)",3.3566
"(0.8, 0.0)",4.351866666666667
"(0.9, 0.0)",5.1354
"(1.0, 0.0)",5.449866666666667
"(0.0, 0.1)",0.19286666666666674
"(0.1, 0.1)",0.14786666666666667
"(0.2, 0.1)",0.2985999999999999
"(0.3, 0.1)",0.6126666666666666
"(0.4, 0.1)",1.0432666666666666
"(0.5, 0.1)",1.6198666666666666
"(0.6, 0.1)",2.3744666666666667
"(0.7, 0.1)",3.304333333333333
"(0.8, 0.1)",4.2868
"(0.9, 0.1)",5.103466666666667
"(1.0, 0.1)",5.455533333333333
"(0.0, 0.2)",0.4426
"(0.1, 0.2)",0.2758666666666666
"(0.2, 0.2)",0.2450666666666666
"(0.3, 0.2)",0.4351999999999999
"(0.4, 0.2)",0.8409333333333333
"(0.5, 0.2)",1.4279333333333333
"(0.6, 0.2)",2.2304666666666666
"(0.7, 0.2)",3.1356
"(0.8, 0.2)",4.1997333333333335
"(0.9, 0.2)",5.0696
"(1.0, 0.2)",5.3356
"(0.0, 0.3)",0.7454666666666666
"(0.1, 0.3)",0.5432666666666666
"(0.2, 0.3)",0.3686666666666666
"(0.3, 0.3)",0.3410666666666666
"(0.4, 0.3)",0.599
"(0.5, 0.3)",1.2101333333333333
"(0.6, 0.3)",2.0044666666666666
"(0.7, 0.3)",2.9518666666666666
"(0.8, 0.3)",4.0456
"(0.9, 0.3)",4.8895333333333335
"(1.0, 0.3)",5.257866666666667
"(0.0, 0.4)",1.1692
"(0.1, 0.4)",0.9557333333333332
"(0.2, 0.4)",0.7354666666666666
"(0.3, 0.4)",0.48006666666666664
"(0.4, 0.4)",0.4639333333333333
"(0.5, 0.4)",0.8357333333333333
"(0.6, 0.4)",1.6069333333333333
"(0.7, 0.4)",2.6675333333333335
"(0.8, 0.4)",3.8013333333333335
"(0.9, 0.4)",4.7436
"(1.0, 0.4)",5.0932
"(0.0, 0.5)",1.7384
"(0.1, 0.5)",1.5394666666666665
"(0.2, 0.5)",1.3002666666666667
"(0.3, 0.5)",0.9787333333333333
"(0.4, 0.5)",0.6624666666666668
"(0.5, 0.5)",0.6054666666666667
"(0.6, 0.5)",1.1280666666666668
"(0.7, 0.5)",2.1964
"(0.8, 0.5)",3.4324
"(0.9, 0.5)",4.439133333333333
"(1.0, 0.5)",4.804733333333333
"(0.0, 0.6)",2.4362
"(0.1, 0.6)",2.3078666666666665
"(0.2, 0.6)",2.0718
"(0.3, 0.6)",1.7510666666666665
"(0.4, 0.6)",1.3342
"(0.5, 0.6)",0.8652
"(0.6, 0.6)",0.8111333333333334
"(0.7, 0.6)",1.6118000000000001
"(0.8, 0.6)",2.8238666666666665
"(0.9, 0.6)",3.9766666666666666
"(1.0, 0.6)",4.3768666666666665
"(0.0, 0.7)",3.3593333333333333
"(0.1, 0.7)",3.2169333333333334
"(0.2, 0.7)",3.05
"(0.3, 0.7)",2.700266666666667
"(0.4, 0.7)",2.3055333333333334
"(0.5, 0.7)",1.7044000000000001
"(0.6, 0.7)",1.0630666666666666
"(0.7, 0.7)",1.0686666666666667
"(0.8, 0.7)",1.9806666666666666
"(0.9, 0.7)",3.2318000000000002
"(1.0, 0.7)",3.8385333333333334
"(0.0, 0.8)",4.347266666666667
"(0.1, 0.8)",4.245333333333333
"(0.2, 0.8)",4.062866666666666
"(0.3, 0.8)",3.7419333333333333
"(0.4, 0.8)",3.4404666666666666
"(0.5, 0.8)",2.8139333333333334
"(0.6, 0.8)",2.0037333333333334
"(0.7, 0.8)",1.2654
"(0.8, 0.8)",1.4266666666666667
"(0.9, 0.8)",2.392933333333333
"(1.0, 0.8)",3.0591333333333335
"(0.0, 0.9)",5.175666666666666
"(0.1, 0.9)",5.015
"(0.2, 0.9)",4.864066666666667
"(0.3, 0.9)",4.694933333333333
"(0.4, 0.9)",4.363733333333333
"(0.5, 0.9)",3.8346666666666667
"(0.6, 0.9)",3.0347333333333335
"(0.7, 0.9)",1.9626666666666666
"(0.8, 0.9)",1.3481333333333334
"(0.9, 0.9)",1.8896
"(1.0, 0.9)",2.4845333333333333
"(0.0, 1.0)",5.4706
"(0.1, 1.0)",5.304266666666667
"(0.2, 1.0)",5.19
"(0.3, 1.0)",4.984466666666667
"(0.4, 1.0)",4.710733333333334
"(0.5, 1.0)",4.217666666666667
"(0.6, 1.0)",3.3938
"(0.7, 1.0)",2.2361333333333335
"(0.8, 1.0)",1.4894666666666667
"(0.9, 1.0)",1.7534666666666667
"(1.0, 1.0)",2.2618
