phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.027
"(0.0, 0.2)",-0.021
"(0.0, 0.3)",-0.043
"(0.0, 0.4)",-0.038
"(0.0, 0.5)",-0.055
"(0.0, 0.6)",-0.037
"(0.0, 0.7)",-0.045
"(0.0, 0.8)",-0.041
"(0.0, 0.9)",-0.019
"(0.0, 1.0)",0.029
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.042
"(0.1, 0.2)",-0.04
"(0.1, 0.3)",-0.019
"(0.1, 0.4)",-0.04
"(0.1, 0.5)",-0.052
"(0.1, 0.6)",-0.091
"(0.1, 0.7)",-0.096
"(0.1, 0.8)",-0.04
"(0.1, 0.9)",0.008
"(0.1, 1.0)",-0.024
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.037
"(0.2, 0.2)",-0.021
"(0.2, 0.3)",-0.038
"(0.2, 0.4)",-0.063
"(0.2, 0.5)",-0.066
"(0.2, 0.6)",-0.08
"(0.2, 0.7)",-0.053
"(0.2, 0.8)",-0.047
"(0.2, 0.9)",-0.011
"(0.2, 1.0)",0.033
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.023
"(0.3, 0.2)",-0.025
"(0.3, 0.3)",-0.051
"(0.3, 0.4)",-0.06
"(0.3, 0.5)",-0.08
"(0.3, 0.6)",-0.074
"(0.3, 0.7)",-0.044
"(0.3, 0.8)",-0.055
"(0.3, 0.9)",0.003
"(0.3, 1.0)",0.024
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.037
"(0.4, 0.2)",-0.044
"(0.4, 0.3)",-0.062
"(0.4, 0.4)",-0.06
"(0.4, 0.5)",-0.07
"(0.4, 0.6)",-0.044
"(0.4, 0.7)",-0.07
"(0.4, 0.8)",-0.05
"(0.4, 0.9)",0.004
"(0.4, 1.0)",-0.016
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.018
"(0.5, 0.2)",-0.029
"(0.5, 0.3)",-0.042
"(0.5, 0.4)",-0.063
"(0.5, 0.5)",-0.033
"(0.5, 0.6)",-0.086
"(0.5, 0.7)",-0.066
"(0.5, 0.8)",-0.105
"(0.5, 0.9)",-0.028
"(0.5, 1.0)",-0.01
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.044
"(0.6, 0.2)",-0.047
"(0.6, 0.3)",-0.049
"(0.6, 0.4)",-0.072
"(0.6, 0.5)",-0.091
"(0.6, 0.6)",-0.116
"(0.6, 0.7)",-0.087
"(0.6, 0.8)",-0.087
"(0.6, 0.9)",-0.012
"(0.6, 1.0)",0.034
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.045
"(0.7, 0.2)",-0.058
"(0.7, 0.3)",-0.054
"(0.7, 0.4)",-0.067
"(0.7, 0.5)",-0.103
"(0.7, 0.6)",-0.093
"(0.7, 0.7)",-0.08
"(0.7, 0.8)",-0.053
"(0.7, 0.9)",-0.042
"(0.7, 1.0)",0.02
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.046
"(0.8, 0.2)",-0.063
"(0.8, 0.3)",-0.071
"(0.8, 0.4)",-0.079
"(0.8, 0.5)",-0.088
"(0.8, 0.6)",-0.105
"(0.8, 0.7)",-0.107
"(0.8, 0.8)",-0.048
"(0.8, 0.9)",-0.018
"(0.8, 1.0)",-0.044
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.064
"(0.9, 0.2)",-0.061
"(0.9, 0.3)",-0.064
"(0.9, 0.4)",-0.068
"(0.9, 0.5)",-0.102
"(0.9, 0.6)",-0.125
"(0.9, 0.7)",-0.083
"(0.9, 0.8)",-0.039
"(0.9, 0.9)",-0.016
"(0.9, 1.0)",0.013
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.059
"(1.0, 0.2)",-0.072
"(1.0, 0.3)",-0.078
"(1.0, 0.4)",-0.089
"(1.0, 0.5)",-0.119
"(1.0, 0.6)",-0.116
"(1.0, 0.7)",-0.112
"(1.0, 0.8)",-0.076
"(1.0, 0.9)",-0.026
"(1.0, 1.0)",0.005
