phi_men,phi_women
"(0.0, 0.0)",0.0
"(0.1, 0.0)",0.21399999999999997
"(0.2, 0.0)",0.48118
"(0.3, 0.0)",0.84722
"(0.4, 0.0)",1.3593
"(0.5, 0.0)",2.10364
"(0.6, 0.0)",3.28078
"(0.7, 0.0)",5.29782
"(0.8, 0.0)",9.16846
"(0.9, 0.0)",16.32124
"(1.0, 0.0)",21.91404
"(0.0, 0.1)",-0.21193999999999996
"(0.1, 0.1)",0.015760000000000066
"(0.2, 0.1)",0.31266000000000005
"(0.3, 0.1)",0.69012
"(0.4, 0.1)",1.2215
"(0.5, 0.1)",1.9963000000000002
"(0.6, 0.1)",3.2179
"(0.7, 0.1)",5.243
"(0.8, 0.1)",9.07736
"(0.9, 0.1)",16.2837
"(1.0, 0.1)",21.88374
"(0.0, 0.2)",-0.48116
"(0.1, 0.2)",-0.24632000000000012
"(0.2, 0.2)",0.03852000000000007
"(0.3, 0.2)",0.4475799999999999
"(0.4, 0.2)",1.0022799999999998
"(0.5, 0.2)",1.80372
"(0.6, 0.2)",3.05116
"(0.7, 0.2)",5.15252
"(0.8, 0.2)",8.97034
"(0.9, 0.2)",16.22054
"(1.0, 0.2)",21.8713
"(0.0, 0.3)",-0.84206
"(0.1, 0.3)",-0.6266
"(0.2, 0.3)",-0.31954000000000005
"(0.3, 0.3)",0.07046000000000008
"(0.4, 0.3)",0.65544
"(0.5, 0.3)",1.44368
"(0.6, 0.3)",2.73488
"(0.7, 0.3)",4.88498
"(0.8, 0.3)",8.85662
"(0.9, 0.3)",16.0873
"(1.0, 0.3)",21.79502
"(0.0, 0.4)",-1.35128
"(0.1, 0.4)",-1.15646
"(0.2, 0.4)",-0.8759
"(0.3, 0.4)",-0.45306
"(0.4, 0.4)",0.10421999999999997
"(0.5, 0.4)",0.95878
"(0.6, 0.4)",2.29522
"(0.7, 0.4)",4.50642
"(0.8, 0.4)",8.5856
"(0.9, 0.4)",15.86304
"(1.0, 0.4)",21.69404
"(0.0, 0.5)",-2.11504
"(0.1, 0.5)",-1.9217000000000002
"(0.2, 0.5)",-1.66244
"(0.3, 0.5)",-1.2838
"(0.4, 0.5)",-0.7087600000000001
"(0.5, 0.5)",0.13266
"(0.6, 0.5)",1.5072
"(0.7, 0.5)",3.79334
"(0.8, 0.5)",7.99358
"(0.9, 0.5)",15.57136
"(1.0, 0.5)",21.52646
"(0.0, 0.6)",-3.29794
"(0.1, 0.6)",-3.1397600000000003
"(0.2, 0.6)",-2.89958
"(0.3, 0.6)",-2.5579
"(0.4, 0.6)",-2.01644
"(0.5, 0.6)",-1.18808
"(0.6, 0.6)",0.18462
"(0.7, 0.6)",2.5947
"(0.8, 0.6)",7.00126
"(0.9, 0.6)",14.98612
"(1.0, 0.6)",21.24942
"(0.0, 0.7)",-5.33004
"(0.1, 0.7)",-5.17546
"(0.2, 0.7)",-4.9866600000000005
"(0.3, 0.7)",-4.67228
"(0.4, 0.7)",-4.22818
"(0.5, 0.7)",-3.4818000000000002
"(0.6, 0.7)",-2.08988
"(0.7, 0.7)",0.33394000000000007
"(0.8, 0.7)",5.03414
"(0.9, 0.7)",13.59996
"(1.0, 0.7)",20.54958
"(0.0, 0.8)",-9.1801
"(0.1, 0.8)",-9.04278
"(0.2, 0.8)",-8.88964
"(0.3, 0.8)",-8.60488
"(0.4, 0.8)",-8.20886
"(0.5, 0.8)",-7.64956
"(0.6, 0.8)",-6.44418
"(0.7, 0.8)",-4.23964
"(0.8, 0.8)",0.58764
"(0.9, 0.8)",10.347480000000001
"(1.0, 0.8)",18.8622
"(0.0, 0.9)",-16.39068
"(0.1, 0.9)",-16.25172
"(0.2, 0.9)",-16.07928
"(0.3, 0.9)",-15.88834
"(0.4, 0.9)",-15.61104
"(0.5, 0.9)",-15.16848
"(0.6, 0.9)",-14.3012
"(0.7, 0.9)",-12.62168
"(0.8, 0.9)",-8.4101
"(0.9, 0.9)",1.9148800000000001
"(1.0, 0.9)",13.85518
"(0.0, 1.0)",-21.9018
"(0.1, 1.0)",-21.8328
"(0.2, 1.0)",-21.75414
"(0.3, 1.0)",-21.59638
"(0.4, 1.0)",-21.40564
"(0.5, 1.0)",-21.1196
"(0.6, 1.0)",-20.54802
"(0.7, 1.0)",-19.53204
"(0.8, 1.0)",-16.66668
"(0.9, 1.0)",-7.45448
"(1.0, 1.0)",7.55402
