dispersion,residents_mean,residents_stdev,hospitals_mean,hospitals_stdev
0.0,-0.004625,0.08715262448690203,0.0,0.0
0.25,-0.014,0.10593144703756044,-0.1395,0.2873322289785986
0.5,-0.015875,0.1266082106895679,-0.2735,0.46741708219611394
0.75,-0.0085,0.1402361086388458,-0.51025,0.49309033206459807
1.0,-0.00075,0.14237172193665149,-0.696875,0.4281885739132116
