"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.036
"(0.1, 0.1)",-0.008
"(0.1, 0.2)",-0.016
"(0.1, 0.3)",-0.052
"(0.1, 0.4)",-0.042
"(0.1, 0.5)",-0.044
"(0.1, 0.6)",-0.05
"(0.1, 0.7)",-0.028
"(0.1, 0.8)",-0.046
"(0.1, 0.9)",-0.032
"(0.1, 1.0)",-0.034
"(0.2, 0.0)",-0.066
"(0.2, 0.1)",-0.066
"(0.2, 0.2)",-0.086
"(0.2, 0.3)",-0.05
"(0.2, 0.4)",-0.054
"(0.2, 0.5)",-0.03
"(0.2, 0.6)",-0.04
"(0.2, 0.7)",-0.066
"(0.2, 0.8)",-0.024
"(0.2, 0.9)",-0.048
"(0.2, 1.0)",-0.048
"(0.3, 0.0)",-0.088
"(0.3, 0.1)",-0.074
"(0.3, 0.2)",-0.02
"(0.3, 0.3)",-0.074
"(0.3, 0.4)",-0.072
"(0.3, 0.5)",-0.046
"(0.3, 0.6)",-0.064
"(0.3, 0.7)",-0.034
"(0.3, 0.8)",-0.026
"(0.3, 0.9)",-0.04
"(0.3, 1.0)",-0.042
"(0.4, 0.0)",-0.084
"(0.4, 0.1)",-0.092
"(0.4, 0.2)",-0.096
"(0.4, 0.3)",-0.064
"(0.4, 0.4)",-0.076
"(0.4, 0.5)",-0.056
"(0.4, 0.6)",-0.1
"(0.4, 0.7)",-0.086
"(0.4, 0.8)",-0.076
"(0.4, 0.9)",-0.044
"(0.4, 1.0)",-0.046
"(0.5, 0.0)",-0.094
"(0.5, 0.1)",-0.094
"(0.5, 0.2)",-0.124
"(0.5, 0.3)",-0.072
"(0.5, 0.4)",-0.09
"(0.5, 0.5)",-0.12
"(0.5, 0.6)",-0.108
"(0.5, 0.7)",-0.114
"(0.5, 0.8)",-0.066
"(0.5, 0.9)",-0.044
"(0.5, 1.0)",-0.028
"(0.6, 0.0)",-0.126
"(0.6, 0.1)",-0.138
"(0.6, 0.2)",-0.084
"(0.6, 0.3)",-0.11
"(0.6, 0.4)",-0.1
"(0.6, 0.5)",-0.094
"(0.6, 0.6)",-0.186
"(0.6, 0.7)",-0.1
"(0.6, 0.8)",-0.016
"(0.6, 0.9)",-0.068
"(0.6, 1.0)",-0.072
"(0.7, 0.0)",-0.14
"(0.7, 0.1)",-0.13
"(0.7, 0.2)",-0.016
"(0.7, 0.3)",-0.108
"(0.7, 0.4)",-0.182
"(0.7, 0.5)",-0.154
"(0.7, 0.6)",-0.09
"(0.7, 0.7)",-0.058
"(0.7, 0.8)",-0.122
"(0.7, 0.9)",-0.116
"(0.7, 1.0)",-0.052
"(0.8, 0.0)",-0.128
"(0.8, 0.1)",-0.144
"(0.8, 0.2)",-0.056
"(0.8, 0.3)",-0.12
"(0.8, 0.4)",-0.11
"(0.8, 0.5)",-0.156
"(0.8, 0.6)",-0.086
"(0.8, 0.7)",-0.042
"(0.8, 0.8)",-0.048
"(0.8, 0.9)",0
"(0.8, 1.0)",-0.12
"(0.9, 0.0)",-0.128
"(0.9, 0.1)",0.004
"(0.9, 0.2)",-0.014
"(0.9, 0.3)",-0.022
"(0.9, 0.4)",0.072
"(0.9, 0.5)",-0.024
"(0.9, 0.6)",-0.182
"(0.9, 0.7)",-0.004
"(0.9, 0.8)",0.04
"(0.9, 0.9)",-0.03
"(0.9, 1.0)",-0.032
"(1.0, 0.0)",0.024
"(1.0, 0.1)",0.01
"(1.0, 0.2)",0.066
"(1.0, 0.3)",-0.056
"(1.0, 0.4)",-0.066
"(1.0, 0.5)",0.02
"(1.0, 0.6)",0.01
"(1.0, 0.7)",-0.014
"(1.0, 0.8)",0.074
"(1.0, 0.9)",-0.016
"(1.0, 1.0)",0.01
