"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.066
"(0.0, 0.2)",-0.044
"(0.0, 0.3)",-0.07
"(0.0, 0.4)",-0.024
"(0.0, 0.5)",-0.04
"(0.0, 0.6)",-0.042
"(0.0, 0.7)",-0.008
"(0.0, 0.8)",-0.004
"(0.0, 0.9)",-0.002
"(0.0, 1.0)",-0.002
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.078
"(0.1, 0.2)",-0.006
"(0.1, 0.3)",-0.104
"(0.1, 0.4)",-0.074
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",-0.034
"(0.1, 0.7)",-0.05
"(0.1, 0.8)",-0.052
"(0.1, 0.9)",-0.04
"(0.1, 1.0)",-0.052
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.048
"(0.2, 0.2)",-0.102
"(0.2, 0.3)",-0.052
"(0.2, 0.4)",-0.064
"(0.2, 0.5)",-0.078
"(0.2, 0.6)",-0.03
"(0.2, 0.7)",-0.042
"(0.2, 0.8)",-0.088
"(0.2, 0.9)",-0.078
"(0.2, 1.0)",-0.082
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.082
"(0.3, 0.2)",-0.102
"(0.3, 0.3)",-0.082
"(0.3, 0.4)",-0.06
"(0.3, 0.5)",-0.096
"(0.3, 0.6)",-0.052
"(0.3, 0.7)",-0.028
"(0.3, 0.8)",-0.01
"(0.3, 0.9)",-0.03
"(0.3, 1.0)",-0.044
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.06
"(0.4, 0.2)",-0.078
"(0.4, 0.3)",-0.05
"(0.4, 0.4)",-0.008
"(0.4, 0.5)",-0.026
"(0.4, 0.6)",-0.03
"(0.4, 0.7)",-0.012
"(0.4, 0.8)",-0.038
"(0.4, 0.9)",-0.04
"(0.4, 1.0)",-0.07
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.08
"(0.5, 0.2)",-0.072
"(0.5, 0.3)",-0.026
"(0.5, 0.4)",0
"(0.5, 0.5)",-0.03
"(0.5, 0.6)",-0.026
"(0.5, 0.7)",-0.04
"(0.5, 0.8)",-0.016
"(0.5, 0.9)",-0.024
"(0.5, 1.0)",-0.02
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.034
"(0.6, 0.2)",-0.066
"(0.6, 0.3)",-0.062
"(0.6, 0.4)",-0.084
"(0.6, 0.5)",-0.076
"(0.6, 0.6)",-0.05
"(0.6, 0.7)",0.026
"(0.6, 0.8)",0.034
"(0.6, 0.9)",-0.022
"(0.6, 1.0)",0.04
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.014
"(0.7, 0.2)",-0.014
"(0.7, 0.3)",-0.072
"(0.7, 0.4)",-0.034
"(0.7, 0.5)",-0.076
"(0.7, 0.6)",-0.038
"(0.7, 0.7)",-0.028
"(0.7, 0.8)",0
"(0.7, 0.9)",0.004
"(0.7, 1.0)",0.034
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.06
"(0.8, 0.2)",-0.06
"(0.8, 0.3)",-0.084
"(0.8, 0.4)",-0.06
"(0.8, 0.5)",-0.04
"(0.8, 0.6)",-0.032
"(0.8, 0.7)",-0.06
"(0.8, 0.8)",-0.038
"(0.8, 0.9)",-0.018
"(0.8, 1.0)",-0.016
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.044
"(0.9, 0.2)",-0.05
"(0.9, 0.3)",-0.086
"(0.9, 0.4)",0.008
"(0.9, 0.5)",-0.05
"(0.9, 0.6)",-0.022
"(0.9, 0.7)",-0.05
"(0.9, 0.8)",0.044
"(0.9, 0.9)",0.04
"(0.9, 1.0)",0.018
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.148
"(1.0, 0.2)",-0.088
"(1.0, 0.3)",-0.076
"(1.0, 0.4)",-0.048
"(1.0, 0.5)",-0.06
"(1.0, 0.6)",-0.04
"(1.0, 0.7)",-0.03
"(1.0, 0.8)",0.026
"(1.0, 0.9)",-0.02
"(1.0, 1.0)",-0.01
