"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.034
"(0.0, 0.2)",-0.052
"(0.0, 0.3)",-0.044
"(0.0, 0.4)",-0.028
"(0.0, 0.5)",0.01
"(0.0, 0.6)",-0.056
"(0.0, 0.7)",-0.084
"(0.0, 0.8)",0.02
"(0.0, 0.9)",-0.014
"(0.0, 1.0)",-0.016
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.032
"(0.1, 0.2)",-0.06
"(0.1, 0.3)",-0.004
"(0.1, 0.4)",-0.044
"(0.1, 0.5)",-0.056
"(0.1, 0.6)",-0.028
"(0.1, 0.7)",-0.088
"(0.1, 0.8)",-0.028
"(0.1, 0.9)",-0.004
"(0.1, 1.0)",-0.04
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.038
"(0.2, 0.2)",-0.044
"(0.2, 0.3)",-0.05
"(0.2, 0.4)",-0.024
"(0.2, 0.5)",-0.034
"(0.2, 0.6)",-0.074
"(0.2, 0.7)",-0.01
"(0.2, 0.8)",-0.054
"(0.2, 0.9)",-0.1
"(0.2, 1.0)",-0.044
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.018
"(0.3, 0.2)",-0.052
"(0.3, 0.3)",-0.08
"(0.3, 0.4)",-0.024
"(0.3, 0.5)",-0.02
"(0.3, 0.6)",-0.05
"(0.3, 0.7)",-0.076
"(0.3, 0.8)",-0.04
"(0.3, 0.9)",0.006
"(0.3, 1.0)",-0.044
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.016
"(0.4, 0.2)",-0.04
"(0.4, 0.3)",-0.028
"(0.4, 0.4)",-0.08
"(0.4, 0.5)",-0.08
"(0.4, 0.6)",-0.034
"(0.4, 0.7)",-0.076
"(0.4, 0.8)",-0.002
"(0.4, 0.9)",-0.08
"(0.4, 1.0)",-0.024
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.022
"(0.5, 0.2)",-0.05
"(0.5, 0.3)",-0.026
"(0.5, 0.4)",-0.044
"(0.5, 0.5)",-0.05
"(0.5, 0.6)",-0.058
"(0.5, 0.7)",-0.092
"(0.5, 0.8)",-0.026
"(0.5, 0.9)",-0.036
"(0.5, 1.0)",-0.036
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.052
"(0.6, 0.2)",-0.038
"(0.6, 0.3)",-0.088
"(0.6, 0.4)",-0.08
"(0.6, 0.5)",-0.128
"(0.6, 0.6)",-0.058
"(0.6, 0.7)",-0.01
"(0.6, 0.8)",-0.05
"(0.6, 0.9)",-0.09
"(0.6, 1.0)",-0.054
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.076
"(0.7, 0.2)",-0.064
"(0.7, 0.3)",-0.068
"(0.7, 0.4)",-0.052
"(0.7, 0.5)",-0.032
"(0.7, 0.6)",-0.03
"(0.7, 0.7)",-0.05
"(0.7, 0.8)",-0.004
"(0.7, 0.9)",0.024
"(0.7, 1.0)",-0.044
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.066
"(0.8, 0.2)",-0.06
"(0.8, 0.3)",-0.064
"(0.8, 0.4)",-0.064
"(0.8, 0.5)",-0.092
"(0.8, 0.6)",-0.02
"(0.8, 0.7)",-0.032
"(0.8, 0.8)",-0.07
"(0.8, 0.9)",-0.09
"(0.8, 1.0)",-0.012
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.02
"(0.9, 0.2)",-0.032
"(0.9, 0.3)",-0.058
"(0.9, 0.4)",-0.048
"(0.9, 0.5)",-0.028
"(0.9, 0.6)",-0.044
"(0.9, 0.7)",-0.014
"(0.9, 0.8)",-0.07
"(0.9, 0.9)",-0.014
"(0.9, 1.0)",-0.034
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.036
"(1.0, 0.2)",-0.012
"(1.0, 0.3)",-0.086
"(1.0, 0.4)",-0.032
"(1.0, 0.5)",-0.03
"(1.0, 0.6)",-0.022
"(1.0, 0.7)",-0.008
"(1.0, 0.8)",0.012
"(1.0, 0.9)",0.046
"(1.0, 1.0)",-0.034
