"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.052
"(0.1, 0.1)",-0.04
"(0.1, 0.2)",-0.044
"(0.1, 0.3)",-0.03
"(0.1, 0.4)",-0.05
"(0.1, 0.5)",-0.05
"(0.1, 0.6)",-0.012
"(0.1, 0.7)",0.004
"(0.1, 0.8)",-0.072
"(0.1, 0.9)",-0.04
"(0.1, 1.0)",-0.034
"(0.2, 0.0)",-0.056
"(0.2, 0.1)",-0.026
"(0.2, 0.2)",-0.084
"(0.2, 0.3)",-0.052
"(0.2, 0.4)",-0.038
"(0.2, 0.5)",-0.058
"(0.2, 0.6)",-0.046
"(0.2, 0.7)",-0.026
"(0.2, 0.8)",-0.062
"(0.2, 0.9)",-0.062
"(0.2, 1.0)",-0.052
"(0.3, 0.0)",-0.07
"(0.3, 0.1)",-0.046
"(0.3, 0.2)",-0.064
"(0.3, 0.3)",-0.03
"(0.3, 0.4)",0.022
"(0.3, 0.5)",-0.036
"(0.3, 0.6)",0.004
"(0.3, 0.7)",-0.06
"(0.3, 0.8)",-0.024
"(0.3, 0.9)",-0.088
"(0.3, 1.0)",-0.044
"(0.4, 0.0)",-0.072
"(0.4, 0.1)",-0.05
"(0.4, 0.2)",-0.126
"(0.4, 0.3)",-0.098
"(0.4, 0.4)",-0.128
"(0.4, 0.5)",-0.032
"(0.4, 0.6)",-0.088
"(0.4, 0.7)",-0.058
"(0.4, 0.8)",-0.034
"(0.4, 0.9)",-0.07
"(0.4, 1.0)",-0.088
"(0.5, 0.0)",-0.062
"(0.5, 0.1)",-0.022
"(0.5, 0.2)",-0.07
"(0.5, 0.3)",-0.072
"(0.5, 0.4)",-0.05
"(0.5, 0.5)",-0.06
"(0.5, 0.6)",0.016
"(0.5, 0.7)",-0.046
"(0.5, 0.8)",-0.056
"(0.5, 0.9)",-0.048
"(0.5, 1.0)",-0.052
"(0.6, 0.0)",-0.02
"(0.6, 0.1)",0.008
"(0.6, 0.2)",-0.022
"(0.6, 0.3)",-0.078
"(0.6, 0.4)",-0.006
"(0.6, 0.5)",-0.046
"(0.6, 0.6)",-0.006
"(0.6, 0.7)",-0.06
"(0.6, 0.8)",-0.04
"(0.6, 0.9)",-0.068
"(0.6, 1.0)",0.038
"(0.7, 0.0)",0.004
"(0.7, 0.1)",-0.044
"(0.7, 0.2)",-0.008
"(0.7, 0.3)",-0.034
"(0.7, 0.4)",-0.07
"(0.7, 0.5)",-0.03
"(0.7, 0.6)",-0.036
"(0.7, 0.7)",-0.014
"(0.7, 0.8)",-0.042
"(0.7, 0.9)",-0.012
"(0.7, 1.0)",-0.046
"(0.8, 0.0)",0.028
"(0.8, 0.1)",-0.026
"(0.8, 0.2)",-0.058
"(0.8, 0.3)",-0.03
"(0.8, 0.4)",-0.074
"(0.8, 0.5)",-0.024
"(0.8, 0.6)",0.032
"(0.8, 0.7)",0.014
"(0.8, 0.8)",0.014
"(0.8, 0.9)",-0.01
"(0.8, 1.0)",-0.006
"(0.9, 0.0)",0.002
"(0.9, 0.1)",-0.036
"(0.9, 0.2)",-0.05
"(0.9, 0.3)",-0.036
"(0.9, 0.4)",-0.072
"(0.9, 0.5)",-0.08
"(0.9, 0.6)",-0.062
"(0.9, 0.7)",-0.044
"(0.9, 0.8)",0.018
"(0.9, 0.9)",0
"(0.9, 1.0)",0.01
"(1.0, 0.0)",-0.012
"(1.0, 0.1)",-0.036
"(1.0, 0.2)",-0.102
"(1.0, 0.3)",-0.064
"(1.0, 0.4)",-0.04
"(1.0, 0.5)",-0.022
"(1.0, 0.6)",-0.052
"(1.0, 0.7)",-0.022
"(1.0, 0.8)",0.04
"(1.0, 0.9)",0.012
"(1.0, 1.0)",-0.024
