"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.03
"(0.1, 0.1)",-0.014
"(0.1, 0.2)",-0.038
"(0.1, 0.3)",-0.024
"(0.1, 0.4)",-0.038
"(0.1, 0.5)",-0.028
"(0.1, 0.6)",-0.03
"(0.1, 0.7)",-0.04
"(0.1, 0.8)",-0.034
"(0.1, 0.9)",-0.004
"(0.1, 1.0)",-0.018
"(0.2, 0.0)",-0.034
"(0.2, 0.1)",-0.028
"(0.2, 0.2)",-0.01
"(0.2, 0.3)",-0.022
"(0.2, 0.4)",0.002
"(0.2, 0.5)",-0.044
"(0.2, 0.6)",-0.032
"(0.2, 0.7)",-0.03
"(0.2, 0.8)",-0.032
"(0.2, 0.9)",-0.014
"(0.2, 1.0)",-0.046
"(0.3, 0.0)",-0.028
"(0.3, 0.1)",-0.032
"(0.3, 0.2)",-0.036
"(0.3, 0.3)",-0.05
"(0.3, 0.4)",-0.038
"(0.3, 0.5)",-0.004
"(0.3, 0.6)",-0.042
"(0.3, 0.7)",-0.02
"(0.3, 0.8)",-0.02
"(0.3, 0.9)",-0.022
"(0.3, 1.0)",-0.022
"(0.4, 0.0)",-0.058
"(0.4, 0.1)",-0.01
"(0.4, 0.2)",-0.02
"(0.4, 0.3)",-0.002
"(0.4, 0.4)",-0.024
"(0.4, 0.5)",-0.058
"(0.4, 0.6)",-0.064
"(0.4, 0.7)",-0.052
"(0.4, 0.8)",-0.068
"(0.4, 0.9)",0
"(0.4, 1.0)",-0.01
"(0.5, 0.0)",-0.026
"(0.5, 0.1)",-0.044
"(0.5, 0.2)",-0.044
"(0.5, 0.3)",-0.026
"(0.5, 0.4)",-0.026
"(0.5, 0.5)",-0.038
"(0.5, 0.6)",-0.048
"(0.5, 0.7)",-0.056
"(0.5, 0.8)",-0.084
"(0.5, 0.9)",-0.034
"(0.5, 1.0)",-0.062
"(0.6, 0.0)",-0.01
"(0.6, 0.1)",-0.034
"(0.6, 0.2)",-0.058
"(0.6, 0.3)",0.002
"(0.6, 0.4)",-0.074
"(0.6, 0.5)",-0.044
"(0.6, 0.6)",-0.084
"(0.6, 0.7)",-0.028
"(0.6, 0.8)",-0.064
"(0.6, 0.9)",-0.056
"(0.6, 1.0)",-0.122
"(0.7, 0.0)",-0.024
"(0.7, 0.1)",0.01
"(0.7, 0.2)",-0.1
"(0.7, 0.3)",-0.078
"(0.7, 0.4)",-0.112
"(0.7, 0.5)",-0.06
"(0.7, 0.6)",-0.112
"(0.7, 0.7)",-0.082
"(0.7, 0.8)",-0.08
"(0.7, 0.9)",-0.1
"(0.7, 1.0)",-0.132
"(0.8, 0.0)",-0.046
"(0.8, 0.1)",0.004
"(0.8, 0.2)",-0.024
"(0.8, 0.3)",-0.1
"(0.8, 0.4)",-0.162
"(0.8, 0.5)",-0.088
"(0.8, 0.6)",-0.104
"(0.8, 0.7)",-0.056
"(0.8, 0.8)",-0.056
"(0.8, 0.9)",0.076
"(0.8, 1.0)",-0.06
"(0.9, 0.0)",0.032
"(0.9, 0.1)",-0.106
"(0.9, 0.2)",-0.028
"(0.9, 0.3)",-0.106
"(0.9, 0.4)",-0.074
"(0.9, 0.5)",-0.074
"(0.9, 0.6)",-0.092
"(0.9, 0.7)",-0.05
"(0.9, 0.8)",-0.018
"(0.9, 0.9)",0.024
"(0.9, 1.0)",-0.038
"(1.0, 0.0)",0.056
"(1.0, 0.1)",0.06
"(1.0, 0.2)",0.048
"(1.0, 0.3)",0.002
"(1.0, 0.4)",-0.07
"(1.0, 0.5)",-0.02
"(1.0, 0.6)",-0.05
"(1.0, 0.7)",0.008
"(1.0, 0.8)",0.026
"(1.0, 0.9)",-0.006
"(1.0, 1.0)",-0.082
