"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0.03
"(0.0, 0.2)",0.024
"(0.0, 0.3)",0.006
"(0.0, 0.4)",-0.012
"(0.0, 0.5)",-0.022
"(0.0, 0.6)",-0.012
"(0.0, 0.7)",0.004
"(0.0, 0.8)",0.048
"(0.0, 0.9)",-0.026
"(0.0, 1.0)",-0.024
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.012
"(0.1, 0.2)",0.002
"(0.1, 0.3)",-0.03
"(0.1, 0.4)",-0.042
"(0.1, 0.5)",0.048
"(0.1, 0.6)",0.022
"(0.1, 0.7)",0.014
"(0.1, 0.8)",-0.054
"(0.1, 0.9)",-0.036
"(0.1, 1.0)",-0.046
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.016
"(0.2, 0.2)",-0.014
"(0.2, 0.3)",-0.024
"(0.2, 0.4)",-0.004
"(0.2, 0.5)",-0.04
"(0.2, 0.6)",-0.076
"(0.2, 0.7)",-0.01
"(0.2, 0.8)",-0.078
"(0.2, 0.9)",-0.074
"(0.2, 1.0)",-0.044
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.016
"(0.3, 0.2)",-0.012
"(0.3, 0.3)",-0.028
"(0.3, 0.4)",-0.024
"(0.3, 0.5)",-0.05
"(0.3, 0.6)",-0.024
"(0.3, 0.7)",-0.04
"(0.3, 0.8)",-0.036
"(0.3, 0.9)",-0.094
"(0.3, 1.0)",-0.04
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.002
"(0.4, 0.2)",-0.008
"(0.4, 0.3)",-0.052
"(0.4, 0.4)",0.002
"(0.4, 0.5)",0.008
"(0.4, 0.6)",-0.042
"(0.4, 0.7)",-0.042
"(0.4, 0.8)",0.024
"(0.4, 0.9)",-0.036
"(0.4, 1.0)",-0.044
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.03
"(0.5, 0.2)",-0.018
"(0.5, 0.3)",-0.012
"(0.5, 0.4)",-0.016
"(0.5, 0.5)",-0.028
"(0.5, 0.6)",0.018
"(0.5, 0.7)",-0.01
"(0.5, 0.8)",-0.042
"(0.5, 0.9)",-0.104
"(0.5, 1.0)",-0.02
"(0.6, 0.0)",0
"(0.6, 0.1)",0.01
"(0.6, 0.2)",0.014
"(0.6, 0.3)",-0.006
"(0.6, 0.4)",-0.02
"(0.6, 0.5)",-0.082
"(0.6, 0.6)",-0.022
"(0.6, 0.7)",-0.058
"(0.6, 0.8)",-0.01
"(0.6, 0.9)",-0.064
"(0.6, 1.0)",-0.006
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.008
"(0.7, 0.2)",-0.006
"(0.7, 0.3)",-0.006
"(0.7, 0.4)",-0.006
"(0.7, 0.5)",0.004
"(0.7, 0.6)",-0.018
"(0.7, 0.7)",0.048
"(0.7, 0.8)",-0.012
"(0.7, 0.9)",-0.018
"(0.7, 1.0)",0.024
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.016
"(0.8, 0.2)",-0.038
"(0.8, 0.3)",-0.058
"(0.8, 0.4)",-0.044
"(0.8, 0.5)",-0.072
"(0.8, 0.6)",-0.062
"(0.8, 0.7)",0.002
"(0.8, 0.8)",-0.052
"(0.8, 0.9)",0.014
"(0.8, 1.0)",0.006
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.028
"(0.9, 0.2)",-0.02
"(0.9, 0.3)",-0.042
"(0.9, 0.4)",0.036
"(0.9, 0.5)",-0.108
"(0.9, 0.6)",-0.022
"(0.9, 0.7)",-0.052
"(0.9, 0.8)",-0.016
"(0.9, 0.9)",-0.03
"(0.9, 1.0)",-0.042
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.028
"(1.0, 0.2)",0.02
"(1.0, 0.3)",-0.06
"(1.0, 0.4)",-0.022
"(1.0, 0.5)",-0.01
"(1.0, 0.6)",0
"(1.0, 0.7)",-0.078
"(1.0, 0.8)",-0.048
"(1.0, 0.9)",0.06
"(1.0, 1.0)",0.004
