"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.024
"(0.0, 0.2)",-0.036
"(0.0, 0.3)",-0.07
"(0.0, 0.4)",-0.028
"(0.0, 0.5)",-0.098
"(0.0, 0.6)",-0.036
"(0.0, 0.7)",-0.022
"(0.0, 0.8)",-0.01
"(0.0, 0.9)",-0.006
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.048
"(0.1, 0.2)",-0.09
"(0.1, 0.3)",-0.078
"(0.1, 0.4)",-0.07
"(0.1, 0.5)",-0.042
"(0.1, 0.6)",-0.092
"(0.1, 0.7)",-0.064
"(0.1, 0.8)",0.004
"(0.1, 0.9)",-0.012
"(0.1, 1.0)",-0.03
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.078
"(0.2, 0.2)",-0.104
"(0.2, 0.3)",-0.054
"(0.2, 0.4)",-0.056
"(0.2, 0.5)",-0.11
"(0.2, 0.6)",-0.032
"(0.2, 0.7)",-0.056
"(0.2, 0.8)",-0.038
"(0.2, 0.9)",-0.018
"(0.2, 1.0)",0
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.04
"(0.3, 0.2)",-0.076
"(0.3, 0.3)",-0.058
"(0.3, 0.4)",-0.082
"(0.3, 0.5)",-0.12
"(0.3, 0.6)",0.002
"(0.3, 0.7)",-0.084
"(0.3, 0.8)",0.034
"(0.3, 0.9)",-0.07
"(0.3, 1.0)",-0.008
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.066
"(0.4, 0.2)",-0.06
"(0.4, 0.3)",-0.1
"(0.4, 0.4)",-0.078
"(0.4, 0.5)",-0.108
"(0.4, 0.6)",-0.072
"(0.4, 0.7)",-0.026
"(0.4, 0.8)",-0.008
"(0.4, 0.9)",-0.046
"(0.4, 1.0)",-0.02
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.066
"(0.5, 0.2)",-0.044
"(0.5, 0.3)",-0.064
"(0.5, 0.4)",-0.078
"(0.5, 0.5)",-0.116
"(0.5, 0.6)",-0.074
"(0.5, 0.7)",-0.09
"(0.5, 0.8)",-0.048
"(0.5, 0.9)",-0.02
"(0.5, 1.0)",0.004
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.048
"(0.6, 0.2)",-0.08
"(0.6, 0.3)",-0.062
"(0.6, 0.4)",-0.098
"(0.6, 0.5)",-0.07
"(0.6, 0.6)",-0.11
"(0.6, 0.7)",-0.058
"(0.6, 0.8)",-0.038
"(0.6, 0.9)",-0.05
"(0.6, 1.0)",0.01
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.042
"(0.7, 0.2)",-0.038
"(0.7, 0.3)",-0.054
"(0.7, 0.4)",-0.04
"(0.7, 0.5)",-0.068
"(0.7, 0.6)",-0.022
"(0.7, 0.7)",-0.028
"(0.7, 0.8)",-0.06
"(0.7, 0.9)",0.018
"(0.7, 1.0)",-0.078
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.034
"(0.8, 0.2)",-0.04
"(0.8, 0.3)",-0.002
"(0.8, 0.4)",-0.044
"(0.8, 0.5)",-0.08
"(0.8, 0.6)",-0.058
"(0.8, 0.7)",0.012
"(0.8, 0.8)",-0.02
"(0.8, 0.9)",-0.05
"(0.8, 1.0)",-0.022
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.03
"(0.9, 0.2)",-0.026
"(0.9, 0.3)",-0.066
"(0.9, 0.4)",-0.072
"(0.9, 0.5)",-0.036
"(0.9, 0.6)",-0.074
"(0.9, 0.7)",-0.076
"(0.9, 0.8)",-0.022
"(0.9, 0.9)",-0.06
"(0.9, 1.0)",0.02
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.032
"(1.0, 0.2)",-0.02
"(1.0, 0.3)",-0.018
"(1.0, 0.4)",-0.014
"(1.0, 0.5)",-0.008
"(1.0, 0.6)",-0.038
"(1.0, 0.7)",-0.06
"(1.0, 0.8)",0
"(1.0, 0.9)",0.002
"(1.0, 1.0)",-0.048
