"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.03
"(0.1, 0.1)",-0.034
"(0.1, 0.2)",-0.044
"(0.1, 0.3)",-0.052
"(0.1, 0.4)",-0.022
"(0.1, 0.5)",-0.058
"(0.1, 0.6)",-0.06
"(0.1, 0.7)",-0.058
"(0.1, 0.8)",-0.048
"(0.1, 0.9)",-0.052
"(0.1, 1.0)",-0.018
"(0.2, 0.0)",-0.028
"(0.2, 0.1)",-0.07
"(0.2, 0.2)",-0.064
"(0.2, 0.3)",-0.048
"(0.2, 0.4)",-0.036
"(0.2, 0.5)",-0.04
"(0.2, 0.6)",-0.028
"(0.2, 0.7)",-0.002
"(0.2, 0.8)",-0.042
"(0.2, 0.9)",-0.068
"(0.2, 1.0)",-0.064
"(0.3, 0.0)",-0.06
"(0.3, 0.1)",-0.066
"(0.3, 0.2)",-0.012
"(0.3, 0.3)",-0.062
"(0.3, 0.4)",-0.036
"(0.3, 0.5)",-0.05
"(0.3, 0.6)",-0.08
"(0.3, 0.7)",-0.046
"(0.3, 0.8)",-0.046
"(0.3, 0.9)",-0.03
"(0.3, 1.0)",-0.052
"(0.4, 0.0)",-0.036
"(0.4, 0.1)",-0.03
"(0.4, 0.2)",-0.052
"(0.4, 0.3)",0.006
"(0.4, 0.4)",-0.014
"(0.4, 0.5)",-0.066
"(0.4, 0.6)",-0.06
"(0.4, 0.7)",-0.046
"(0.4, 0.8)",-0.038
"(0.4, 0.9)",-0.044
"(0.4, 1.0)",-0.072
"(0.5, 0.0)",-0.088
"(0.5, 0.1)",-0.096
"(0.5, 0.2)",-0.046
"(0.5, 0.3)",-0.07
"(0.5, 0.4)",-0.124
"(0.5, 0.5)",-0.082
"(0.5, 0.6)",-0.104
"(0.5, 0.7)",-0.02
"(0.5, 0.8)",-0.048
"(0.5, 0.9)",-0.094
"(0.5, 1.0)",-0.082
"(0.6, 0.0)",-0.02
"(0.6, 0.1)",-0.068
"(0.6, 0.2)",0.014
"(0.6, 0.3)",-0.036
"(0.6, 0.4)",-0.05
"(0.6, 0.5)",-0.09
"(0.6, 0.6)",-0.062
"(0.6, 0.7)",-0.056
"(0.6, 0.8)",-0.05
"(0.6, 0.9)",-0.036
"(0.6, 1.0)",-0.096
"(0.7, 0.0)",0.036
"(0.7, 0.1)",-0.03
"(0.7, 0.2)",-0.058
"(0.7, 0.3)",-0.082
"(0.7, 0.4)",-0.088
"(0.7, 0.5)",-0.034
"(0.7, 0.6)",-0.076
"(0.7, 0.7)",-0.042
"(0.7, 0.8)",-0.024
"(0.7, 0.9)",-0.102
"(0.7, 1.0)",-0.004
"(0.8, 0.0)",-0.012
"(0.8, 0.1)",0.024
"(0.8, 0.2)",0.032
"(0.8, 0.3)",-0.036
"(0.8, 0.4)",-0.056
"(0.8, 0.5)",-0.028
"(0.8, 0.6)",-0.01
"(0.8, 0.7)",-0.02
"(0.8, 0.8)",-0.038
"(0.8, 0.9)",-0.034
"(0.8, 1.0)",0.03
"(0.9, 0.0)",-0.004
"(0.9, 0.1)",0
"(0.9, 0.2)",0.042
"(0.9, 0.3)",-0.028
"(0.9, 0.4)",-0.026
"(0.9, 0.5)",-0.036
"(0.9, 0.6)",-0.052
"(0.9, 0.7)",-0.03
"(0.9, 0.8)",-0.006
"(0.9, 0.9)",-0.086
"(0.9, 1.0)",-0.022
"(1.0, 0.0)",0.008
"(1.0, 0.1)",-0.038
"(1.0, 0.2)",0.012
"(1.0, 0.3)",-0.03
"(1.0, 0.4)",-0.106
"(1.0, 0.5)",-0.002
"(1.0, 0.6)",-0.026
"(1.0, 0.7)",0.002
"(1.0, 0.8)",0.086
"(1.0, 0.9)",0.034
"(1.0, 1.0)",-0.068
