"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0.004
"(0.1, 0.1)",-0.008
"(0.1, 0.2)",-0.016
"(0.1, 0.3)",-0.022
"(0.1, 0.4)",-0.012
"(0.1, 0.5)",0.002
"(0.1, 0.6)",-0.024
"(0.1, 0.7)",-0.006
"(0.1, 0.8)",0.004
"(0.1, 0.9)",-0.002
"(0.1, 1.0)",0
"(0.2, 0.0)",0.002
"(0.2, 0.1)",-0.004
"(0.2, 0.2)",-0.008
"(0.2, 0.3)",-0.016
"(0.2, 0.4)",-0.012
"(0.2, 0.5)",-0.018
"(0.2, 0.6)",-0.024
"(0.2, 0.7)",-0.01
"(0.2, 0.8)",-0.016
"(0.2, 0.9)",-0.004
"(0.2, 1.0)",-0.012
"(0.3, 0.0)",-0.044
"(0.3, 0.1)",-0.022
"(0.3, 0.2)",-0.044
"(0.3, 0.3)",-0.008
"(0.3, 0.4)",-0.026
"(0.3, 0.5)",-0.064
"(0.3, 0.6)",-0.03
"(0.3, 0.7)",-0.022
"(0.3, 0.8)",-0.014
"(0.3, 0.9)",-0.008
"(0.3, 1.0)",0.002
"(0.4, 0.0)",0.008
"(0.4, 0.1)",-0.074
"(0.4, 0.2)",-0.05
"(0.4, 0.3)",-0.014
"(0.4, 0.4)",-0.064
"(0.4, 0.5)",-0.054
"(0.4, 0.6)",-0.042
"(0.4, 0.7)",-0.016
"(0.4, 0.8)",-0.02
"(0.4, 0.9)",-0.026
"(0.4, 1.0)",-0.018
"(0.5, 0.0)",-0.056
"(0.5, 0.1)",-0.06
"(0.5, 0.2)",-0.06
"(0.5, 0.3)",-0.082
"(0.5, 0.4)",-0.042
"(0.5, 0.5)",-0.098
"(0.5, 0.6)",-0.078
"(0.5, 0.7)",-0.028
"(0.5, 0.8)",-0.022
"(0.5, 0.9)",-0.024
"(0.5, 1.0)",0.004
"(0.6, 0.0)",-0.062
"(0.6, 0.1)",-0.134
"(0.6, 0.2)",-0.11
"(0.6, 0.3)",-0.15
"(0.6, 0.4)",-0.08
"(0.6, 0.5)",-0.112
"(0.6, 0.6)",-0.064
"(0.6, 0.7)",-0.024
"(0.6, 0.8)",-0.064
"(0.6, 0.9)",-0.008
"(0.6, 1.0)",-0.052
"(0.7, 0.0)",-0.01
"(0.7, 0.1)",-0.106
"(0.7, 0.2)",-0.066
"(0.7, 0.3)",-0.048
"(0.7, 0.4)",-0.082
"(0.7, 0.5)",-0.062
"(0.7, 0.6)",-0.046
"(0.7, 0.7)",-0.064
"(0.7, 0.8)",-0.108
"(0.7, 0.9)",-0.002
"(0.7, 1.0)",-0.022
"(0.8, 0.0)",0.01
"(0.8, 0.1)",-0.052
"(0.8, 0.2)",-0.034
"(0.8, 0.3)",-0.08
"(0.8, 0.4)",-0.09
"(0.8, 0.5)",-0.056
"(0.8, 0.6)",0.004
"(0.8, 0.7)",-0.03
"(0.8, 0.8)",-0.082
"(0.8, 0.9)",-0.074
"(0.8, 1.0)",-0.064
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.024
"(0.9, 0.2)",-0.072
"(0.9, 0.3)",0.004
"(0.9, 0.4)",-0.022
"(0.9, 0.5)",-0.064
"(0.9, 0.6)",-0.084
"(0.9, 0.7)",-0.076
"(0.9, 0.8)",0.018
"(0.9, 0.9)",-0.024
"(0.9, 1.0)",0.004
"(1.0, 0.0)",-0.022
"(1.0, 0.1)",-0.02
"(1.0, 0.2)",0.012
"(1.0, 0.3)",0.006
"(1.0, 0.4)",-0.072
"(1.0, 0.5)",-0.002
"(1.0, 0.6)",-0.024
"(1.0, 0.7)",-0.014
"(1.0, 0.8)",0.06
"(1.0, 0.9)",0.056
"(1.0, 1.0)",0.048
