"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0.006
"(0.0, 0.2)",-0.016
"(0.0, 0.3)",0.006
"(0.0, 0.4)",-0.028
"(0.0, 0.5)",-0.008
"(0.0, 0.6)",0.03
"(0.0, 0.7)",0.006
"(0.0, 0.8)",-0.028
"(0.0, 0.9)",-0.026
"(0.0, 1.0)",-0.014
"(0.1, 0.0)",0
"(0.1, 0.1)",0.004
"(0.1, 0.2)",0.008
"(0.1, 0.3)",0.01
"(0.1, 0.4)",-0.016
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",-0.048
"(0.1, 0.7)",-0.056
"(0.1, 0.8)",0.03
"(0.1, 0.9)",0.01
"(0.1, 1.0)",0.008
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.014
"(0.2, 0.2)",0.002
"(0.2, 0.3)",0.016
"(0.2, 0.4)",-0.018
"(0.2, 0.5)",-0.054
"(0.2, 0.6)",-0.112
"(0.2, 0.7)",-0.036
"(0.2, 0.8)",-0.048
"(0.2, 0.9)",0.008
"(0.2, 1.0)",-0.034
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.022
"(0.3, 0.2)",-0.014
"(0.3, 0.3)",-0.034
"(0.3, 0.4)",-0.008
"(0.3, 0.5)",-0.044
"(0.3, 0.6)",-0.046
"(0.3, 0.7)",-0.054
"(0.3, 0.8)",-0.05
"(0.3, 0.9)",-0.018
"(0.3, 1.0)",-0.024
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.002
"(0.4, 0.2)",-0.034
"(0.4, 0.3)",-0.022
"(0.4, 0.4)",0.03
"(0.4, 0.5)",-0.046
"(0.4, 0.6)",-0.03
"(0.4, 0.7)",0.014
"(0.4, 0.8)",0.022
"(0.4, 0.9)",0.012
"(0.4, 1.0)",-0.036
"(0.5, 0.0)",0
"(0.5, 0.1)",0.002
"(0.5, 0.2)",0.02
"(0.5, 0.3)",-0.034
"(0.5, 0.4)",-0.01
"(0.5, 0.5)",-0.042
"(0.5, 0.6)",-0.054
"(0.5, 0.7)",-0.064
"(0.5, 0.8)",0.044
"(0.5, 0.9)",0.054
"(0.5, 1.0)",0.042
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.01
"(0.6, 0.2)",0.016
"(0.6, 0.3)",0.01
"(0.6, 0.4)",-0.048
"(0.6, 0.5)",-0.05
"(0.6, 0.6)",-0.054
"(0.6, 0.7)",-0.036
"(0.6, 0.8)",-0.012
"(0.6, 0.9)",-0.004
"(0.6, 1.0)",-0.01
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.002
"(0.7, 0.2)",-0.018
"(0.7, 0.3)",-0.012
"(0.7, 0.4)",-0.008
"(0.7, 0.5)",-0.046
"(0.7, 0.6)",-0.064
"(0.7, 0.7)",-0.056
"(0.7, 0.8)",-0.082
"(0.7, 0.9)",-0.06
"(0.7, 1.0)",-0.05
"(0.8, 0.0)",0
"(0.8, 0.1)",0.018
"(0.8, 0.2)",0.048
"(0.8, 0.3)",0.032
"(0.8, 0.4)",-0.08
"(0.8, 0.5)",-0.044
"(0.8, 0.6)",-0.06
"(0.8, 0.7)",-0.03
"(0.8, 0.8)",-0.018
"(0.8, 0.9)",-0.09
"(0.8, 1.0)",0.004
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.024
"(0.9, 0.2)",-0.012
"(0.9, 0.3)",0.014
"(0.9, 0.4)",0.038
"(0.9, 0.5)",-0.068
"(0.9, 0.6)",-0.09
"(0.9, 0.7)",0.048
"(0.9, 0.8)",-0.074
"(0.9, 0.9)",0.064
"(0.9, 1.0)",-0.048
"(1.0, 0.0)",0
"(1.0, 0.1)",0.024
"(1.0, 0.2)",-0.008
"(1.0, 0.3)",-0.042
"(1.0, 0.4)",-0.028
"(1.0, 0.5)",0.026
"(1.0, 0.6)",-0.038
"(1.0, 0.7)",-0.068
"(1.0, 0.8)",0.046
"(1.0, 0.9)",-0.02
"(1.0, 1.0)",0.076
