"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.012
"(0.0, 0.2)",-0.042
"(0.0, 0.3)",-0.038
"(0.0, 0.4)",-0.042
"(0.0, 0.5)",-0.036
"(0.0, 0.6)",-0.038
"(0.0, 0.7)",-0.012
"(0.0, 0.8)",0.036
"(0.0, 0.9)",0.034
"(0.0, 1.0)",0.054
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.022
"(0.1, 0.2)",-0.044
"(0.1, 0.3)",-0.014
"(0.1, 0.4)",-0.014
"(0.1, 0.5)",-0.042
"(0.1, 0.6)",0
"(0.1, 0.7)",-0.03
"(0.1, 0.8)",0.036
"(0.1, 0.9)",0.006
"(0.1, 1.0)",-0.038
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.03
"(0.2, 0.2)",-0.032
"(0.2, 0.3)",-0.038
"(0.2, 0.4)",-0.074
"(0.2, 0.5)",-0.048
"(0.2, 0.6)",-0.03
"(0.2, 0.7)",-0.036
"(0.2, 0.8)",0.042
"(0.2, 0.9)",0.004
"(0.2, 1.0)",-0.044
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.046
"(0.3, 0.2)",-0.046
"(0.3, 0.3)",-0.044
"(0.3, 0.4)",-0.056
"(0.3, 0.5)",-0.042
"(0.3, 0.6)",0.02
"(0.3, 0.7)",-0.062
"(0.3, 0.8)",0.012
"(0.3, 0.9)",-0.03
"(0.3, 1.0)",0.03
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.016
"(0.4, 0.2)",-0.026
"(0.4, 0.3)",-0.022
"(0.4, 0.4)",-0.038
"(0.4, 0.5)",-0.016
"(0.4, 0.6)",-0.048
"(0.4, 0.7)",-0.09
"(0.4, 0.8)",-0.068
"(0.4, 0.9)",-0.04
"(0.4, 1.0)",-0.038
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.042
"(0.5, 0.2)",-0.038
"(0.5, 0.3)",-0.068
"(0.5, 0.4)",0
"(0.5, 0.5)",0
"(0.5, 0.6)",-0.044
"(0.5, 0.7)",-0.078
"(0.5, 0.8)",-0.008
"(0.5, 0.9)",0.002
"(0.5, 1.0)",-0.026
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.016
"(0.6, 0.2)",0.004
"(0.6, 0.3)",-0.012
"(0.6, 0.4)",-0.008
"(0.6, 0.5)",0
"(0.6, 0.6)",0
"(0.6, 0.7)",-0.066
"(0.6, 0.8)",0.01
"(0.6, 0.9)",-0.042
"(0.6, 1.0)",-0.06
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.016
"(0.7, 0.2)",-0.018
"(0.7, 0.3)",-0.028
"(0.7, 0.4)",-0.006
"(0.7, 0.5)",-0.028
"(0.7, 0.6)",0.054
"(0.7, 0.7)",-0.048
"(0.7, 0.8)",-0.006
"(0.7, 0.9)",-0.024
"(0.7, 1.0)",0.026
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.06
"(0.8, 0.2)",-0.022
"(0.8, 0.3)",-0.036
"(0.8, 0.4)",-0.046
"(0.8, 0.5)",-0.098
"(0.8, 0.6)",0.002
"(0.8, 0.7)",-0.1
"(0.8, 0.8)",-0.032
"(0.8, 0.9)",0.03
"(0.8, 1.0)",0.026
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.078
"(0.9, 0.2)",-0.094
"(0.9, 0.3)",-0.072
"(0.9, 0.4)",-0.096
"(0.9, 0.5)",-0.07
"(0.9, 0.6)",-0.112
"(0.9, 0.7)",0.026
"(0.9, 0.8)",-0.008
"(0.9, 0.9)",-0.054
"(0.9, 1.0)",-0.09
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.08
"(1.0, 0.2)",-0.07
"(1.0, 0.3)",-0.036
"(1.0, 0.4)",0.016
"(1.0, 0.5)",-0.092
"(1.0, 0.6)",0.008
"(1.0, 0.7)",-0.078
"(1.0, 0.8)",-0.004
"(1.0, 0.9)",-0.04
"(1.0, 1.0)",0.046
