"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.002
"(0.1, 0.1)",0.008
"(0.1, 0.2)",-0.014
"(0.1, 0.3)",-0.002
"(0.1, 0.4)",0.008
"(0.1, 0.5)",-0.006
"(0.1, 0.6)",0.002
"(0.1, 0.7)",-0.006
"(0.1, 0.8)",0.002
"(0.1, 0.9)",0.002
"(0.1, 1.0)",0.002
"(0.2, 0.0)",0.002
"(0.2, 0.1)",0.004
"(0.2, 0.2)",-0.014
"(0.2, 0.3)",-0.004
"(0.2, 0.4)",-0.022
"(0.2, 0.5)",-0.004
"(0.2, 0.6)",-0.016
"(0.2, 0.7)",-0.022
"(0.2, 0.8)",-0.01
"(0.2, 0.9)",0.004
"(0.2, 1.0)",-0.004
"(0.3, 0.0)",-0.03
"(0.3, 0.1)",0.006
"(0.3, 0.2)",-0.018
"(0.3, 0.3)",0.032
"(0.3, 0.4)",-0.018
"(0.3, 0.5)",-0.022
"(0.3, 0.6)",-0.036
"(0.3, 0.7)",-0.008
"(0.3, 0.8)",-0.004
"(0.3, 0.9)",-0.03
"(0.3, 1.0)",0.014
"(0.4, 0.0)",-0.07
"(0.4, 0.1)",0.006
"(0.4, 0.2)",-0.036
"(0.4, 0.3)",-0.07
"(0.4, 0.4)",-0.036
"(0.4, 0.5)",-0.01
"(0.4, 0.6)",-0.01
"(0.4, 0.7)",-0.018
"(0.4, 0.8)",-0.004
"(0.4, 0.9)",-0.006
"(0.4, 1.0)",-0.016
"(0.5, 0.0)",-0.014
"(0.5, 0.1)",-0.062
"(0.5, 0.2)",-0.084
"(0.5, 0.3)",-0.02
"(0.5, 0.4)",-0.014
"(0.5, 0.5)",-0.024
"(0.5, 0.6)",-0.026
"(0.5, 0.7)",-0.028
"(0.5, 0.8)",-0.018
"(0.5, 0.9)",-0.004
"(0.5, 1.0)",-0.008
"(0.6, 0.0)",-0.054
"(0.6, 0.1)",-0.04
"(0.6, 0.2)",-0.098
"(0.6, 0.3)",-0.01
"(0.6, 0.4)",-0.028
"(0.6, 0.5)",-0.028
"(0.6, 0.6)",-0.068
"(0.6, 0.7)",-0.066
"(0.6, 0.8)",-0.032
"(0.6, 0.9)",-0.064
"(0.6, 1.0)",-0.026
"(0.7, 0.0)",-0.074
"(0.7, 0.1)",-0.114
"(0.7, 0.2)",-0.136
"(0.7, 0.3)",-0.148
"(0.7, 0.4)",-0.088
"(0.7, 0.5)",-0.082
"(0.7, 0.6)",-0.106
"(0.7, 0.7)",0.014
"(0.7, 0.8)",-0.102
"(0.7, 0.9)",0.002
"(0.7, 1.0)",-0.034
"(0.8, 0.0)",0.018
"(0.8, 0.1)",-0.084
"(0.8, 0.2)",-0.084
"(0.8, 0.3)",-0.072
"(0.8, 0.4)",-0.192
"(0.8, 0.5)",0.01
"(0.8, 0.6)",-0.076
"(0.8, 0.7)",-0.078
"(0.8, 0.8)",-0.028
"(0.8, 0.9)",-0.012
"(0.8, 1.0)",-0.04
"(0.9, 0.0)",-0.068
"(0.9, 0.1)",-0.032
"(0.9, 0.2)",0.002
"(0.9, 0.3)",0.006
"(0.9, 0.4)",-0.036
"(0.9, 0.5)",-0.066
"(0.9, 0.6)",-0.084
"(0.9, 0.7)",-0.038
"(0.9, 0.8)",-0.05
"(0.9, 0.9)",0.028
"(0.9, 1.0)",0.05
"(1.0, 0.0)",0.05
"(1.0, 0.1)",-0.048
"(1.0, 0.2)",-0.044
"(1.0, 0.3)",-0.04
"(1.0, 0.4)",0.006
"(1.0, 0.5)",-0.094
"(1.0, 0.6)",0.026
"(1.0, 0.7)",-0.01
"(1.0, 0.8)",0.01
"(1.0, 0.9)",-0.046
"(1.0, 1.0)",-0.012
