"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.048
"(0.1, 0.1)",-0.086
"(0.1, 0.2)",-0.072
"(0.1, 0.3)",-0.036
"(0.1, 0.4)",-0.062
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",-0.004
"(0.1, 0.7)",-0.046
"(0.1, 0.8)",-0.036
"(0.1, 0.9)",-0.052
"(0.1, 1.0)",-0.008
"(0.2, 0.0)",-0.1
"(0.2, 0.1)",-0.088
"(0.2, 0.2)",-0.05
"(0.2, 0.3)",-0.05
"(0.2, 0.4)",-0.064
"(0.2, 0.5)",-0.074
"(0.2, 0.6)",-0.06
"(0.2, 0.7)",-0.064
"(0.2, 0.8)",-0.074
"(0.2, 0.9)",-0.036
"(0.2, 1.0)",-0.06
"(0.3, 0.0)",-0.07
"(0.3, 0.1)",-0.048
"(0.3, 0.2)",-0.064
"(0.3, 0.3)",-0.08
"(0.3, 0.4)",-0.06
"(0.3, 0.5)",-0.09
"(0.3, 0.6)",-0.088
"(0.3, 0.7)",-0.072
"(0.3, 0.8)",-0.124
"(0.3, 0.9)",-0.028
"(0.3, 1.0)",-0.032
"(0.4, 0.0)",-0.066
"(0.4, 0.1)",-0.056
"(0.4, 0.2)",-0.096
"(0.4, 0.3)",-0.088
"(0.4, 0.4)",-0.052
"(0.4, 0.5)",-0.042
"(0.4, 0.6)",-0.072
"(0.4, 0.7)",-0.03
"(0.4, 0.8)",-0.1
"(0.4, 0.9)",-0.046
"(0.4, 1.0)",-0.042
"(0.5, 0.0)",0.012
"(0.5, 0.1)",-0.004
"(0.5, 0.2)",-0.128
"(0.5, 0.3)",-0.086
"(0.5, 0.4)",-0.028
"(0.5, 0.5)",-0.094
"(0.5, 0.6)",-0.056
"(0.5, 0.7)",-0.148
"(0.5, 0.8)",-0.05
"(0.5, 0.9)",-0.084
"(0.5, 1.0)",-0.03
"(0.6, 0.0)",-0.02
"(0.6, 0.1)",-0.006
"(0.6, 0.2)",-0.046
"(0.6, 0.3)",-0.044
"(0.6, 0.4)",-0.066
"(0.6, 0.5)",-0.034
"(0.6, 0.6)",-0.04
"(0.6, 0.7)",-0.044
"(0.6, 0.8)",-0.016
"(0.6, 0.9)",-0.016
"(0.6, 1.0)",-0.036
"(0.7, 0.0)",-0.016
"(0.7, 0.1)",0.018
"(0.7, 0.2)",-0.012
"(0.7, 0.3)",-0.1
"(0.7, 0.4)",-0.056
"(0.7, 0.5)",-0.05
"(0.7, 0.6)",-0.04
"(0.7, 0.7)",-0.106
"(0.7, 0.8)",-0.102
"(0.7, 0.9)",-0.04
"(0.7, 1.0)",-0.012
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.042
"(0.8, 0.2)",0.046
"(0.8, 0.3)",0.002
"(0.8, 0.4)",-0.026
"(0.8, 0.5)",-0.088
"(0.8, 0.6)",-0.02
"(0.8, 0.7)",-0.116
"(0.8, 0.8)",-0.07
"(0.8, 0.9)",-0.056
"(0.8, 1.0)",-0.014
"(0.9, 0.0)",-0.006
"(0.9, 0.1)",0.018
"(0.9, 0.2)",-0.044
"(0.9, 0.3)",-0.004
"(0.9, 0.4)",-0.03
"(0.9, 0.5)",-0.08
"(0.9, 0.6)",-0.01
"(0.9, 0.7)",-0.056
"(0.9, 0.8)",-0.046
"(0.9, 0.9)",0.014
"(0.9, 1.0)",0.004
"(1.0, 0.0)",0
"(1.0, 0.1)",0.026
"(1.0, 0.2)",0.018
"(1.0, 0.3)",-0.066
"(1.0, 0.4)",-0.036
"(1.0, 0.5)",-0.026
"(1.0, 0.6)",-0.01
"(1.0, 0.7)",0.042
"(1.0, 0.8)",0.102
"(1.0, 0.9)",-0.044
"(1.0, 1.0)",-0.034
