"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.016
"(0.1, 0.1)",-0.042
"(0.1, 0.2)",-0.018
"(0.1, 0.3)",-0.03
"(0.1, 0.4)",-0.028
"(0.1, 0.5)",-0.036
"(0.1, 0.6)",-0.008
"(0.1, 0.7)",-0.048
"(0.1, 0.8)",-0.06
"(0.1, 0.9)",-0.04
"(0.1, 1.0)",-0.05
"(0.2, 0.0)",-0.032
"(0.2, 0.1)",-0.024
"(0.2, 0.2)",-0.042
"(0.2, 0.3)",-0.068
"(0.2, 0.4)",-0.016
"(0.2, 0.5)",-0.024
"(0.2, 0.6)",-0.036
"(0.2, 0.7)",-0.05
"(0.2, 0.8)",-0.048
"(0.2, 0.9)",-0.042
"(0.2, 1.0)",-0.024
"(0.3, 0.0)",-0.01
"(0.3, 0.1)",-0.048
"(0.3, 0.2)",-0.026
"(0.3, 0.3)",-0.014
"(0.3, 0.4)",-0.058
"(0.3, 0.5)",-0.052
"(0.3, 0.6)",-0.004
"(0.3, 0.7)",-0.048
"(0.3, 0.8)",-0.026
"(0.3, 0.9)",-0.044
"(0.3, 1.0)",-0.056
"(0.4, 0.0)",-0.022
"(0.4, 0.1)",-0.064
"(0.4, 0.2)",-0.064
"(0.4, 0.3)",-0.036
"(0.4, 0.4)",-0.002
"(0.4, 0.5)",-0.046
"(0.4, 0.6)",-0.052
"(0.4, 0.7)",-0.042
"(0.4, 0.8)",-0.048
"(0.4, 0.9)",-0.048
"(0.4, 1.0)",-0.074
"(0.5, 0.0)",-0.02
"(0.5, 0.1)",-0.046
"(0.5, 0.2)",-0.086
"(0.5, 0.3)",-0.074
"(0.5, 0.4)",-0.058
"(0.5, 0.5)",-0.068
"(0.5, 0.6)",-0.042
"(0.5, 0.7)",0.012
"(0.5, 0.8)",0.002
"(0.5, 0.9)",-0.024
"(0.5, 1.0)",-0.016
"(0.6, 0.0)",-0.058
"(0.6, 0.1)",-0.066
"(0.6, 0.2)",-0.11
"(0.6, 0.3)",-0.048
"(0.6, 0.4)",-0.096
"(0.6, 0.5)",-0.042
"(0.6, 0.6)",-0.03
"(0.6, 0.7)",-0.038
"(0.6, 0.8)",-0.098
"(0.6, 0.9)",-0.054
"(0.6, 1.0)",-0.052
"(0.7, 0.0)",-0.082
"(0.7, 0.1)",-0.07
"(0.7, 0.2)",-0.098
"(0.7, 0.3)",-0.036
"(0.7, 0.4)",0.028
"(0.7, 0.5)",-0.152
"(0.7, 0.6)",-0.128
"(0.7, 0.7)",-0.112
"(0.7, 0.8)",-0.064
"(0.7, 0.9)",-0.018
"(0.7, 1.0)",-0.064
"(0.8, 0.0)",-0.042
"(0.8, 0.1)",-0.046
"(0.8, 0.2)",-0.054
"(0.8, 0.3)",-0.166
"(0.8, 0.4)",-0.038
"(0.8, 0.5)",-0.104
"(0.8, 0.6)",-0.032
"(0.8, 0.7)",-0.148
"(0.8, 0.8)",-0.044
"(0.8, 0.9)",-0.016
"(0.8, 1.0)",-0.066
"(0.9, 0.0)",-0.042
"(0.9, 0.1)",0.032
"(0.9, 0.2)",-0.07
"(0.9, 0.3)",-0.098
"(0.9, 0.4)",-0.064
"(0.9, 0.5)",-0.056
"(0.9, 0.6)",0.032
"(0.9, 0.7)",-0.028
"(0.9, 0.8)",0.004
"(0.9, 0.9)",-0.058
"(0.9, 1.0)",0.026
"(1.0, 0.0)",-0.056
"(1.0, 0.1)",-0.02
"(1.0, 0.2)",-0.092
"(1.0, 0.3)",-0.108
"(1.0, 0.4)",0.066
"(1.0, 0.5)",-0.042
"(1.0, 0.6)",0.096
"(1.0, 0.7)",-0.012
"(1.0, 0.8)",0.002
"(1.0, 0.9)",-0.074
"(1.0, 1.0)",-0.132
