"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0.006
"(0.0, 0.2)",-0.022
"(0.0, 0.3)",0.004
"(0.0, 0.4)",-0.012
"(0.0, 0.5)",-0.008
"(0.0, 0.6)",-0.06
"(0.0, 0.7)",0.03
"(0.0, 0.8)",0
"(0.0, 0.9)",-0.002
"(0.0, 1.0)",0.024
"(0.1, 0.0)",0
"(0.1, 0.1)",0.028
"(0.1, 0.2)",-0.01
"(0.1, 0.3)",-0.014
"(0.1, 0.4)",-0.042
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",-0.048
"(0.1, 0.7)",0.038
"(0.1, 0.8)",-0.066
"(0.1, 0.9)",-0.056
"(0.1, 1.0)",-0.068
"(0.2, 0.0)",0
"(0.2, 0.1)",0.014
"(0.2, 0.2)",-0.02
"(0.2, 0.3)",-0.002
"(0.2, 0.4)",0.012
"(0.2, 0.5)",-0.03
"(0.2, 0.6)",-0.04
"(0.2, 0.7)",-0.056
"(0.2, 0.8)",-0.042
"(0.2, 0.9)",-0.098
"(0.2, 1.0)",-0.06
"(0.3, 0.0)",0
"(0.3, 0.1)",0.008
"(0.3, 0.2)",0.004
"(0.3, 0.3)",0.018
"(0.3, 0.4)",-0.004
"(0.3, 0.5)",-0.062
"(0.3, 0.6)",-0.044
"(0.3, 0.7)",-0.072
"(0.3, 0.8)",-0.028
"(0.3, 0.9)",-0.06
"(0.3, 1.0)",-0.094
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.006
"(0.4, 0.2)",0.016
"(0.4, 0.3)",-0.016
"(0.4, 0.4)",-0.068
"(0.4, 0.5)",-0.042
"(0.4, 0.6)",-0.062
"(0.4, 0.7)",-0.004
"(0.4, 0.8)",0.018
"(0.4, 0.9)",-0.042
"(0.4, 1.0)",-0.03
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.006
"(0.5, 0.2)",-0.046
"(0.5, 0.3)",0.01
"(0.5, 0.4)",-0.002
"(0.5, 0.5)",0.032
"(0.5, 0.6)",-0.062
"(0.5, 0.7)",-0.01
"(0.5, 0.8)",-0.072
"(0.5, 0.9)",-0.064
"(0.5, 1.0)",-0.092
"(0.6, 0.0)",0
"(0.6, 0.1)",0.002
"(0.6, 0.2)",-0.012
"(0.6, 0.3)",-0.024
"(0.6, 0.4)",0.022
"(0.6, 0.5)",0
"(0.6, 0.6)",-0.044
"(0.6, 0.7)",-0.07
"(0.6, 0.8)",-0.052
"(0.6, 0.9)",0.006
"(0.6, 1.0)",-0.092
"(0.7, 0.0)",0
"(0.7, 0.1)",0.004
"(0.7, 0.2)",0.006
"(0.7, 0.3)",-0.066
"(0.7, 0.4)",-0.044
"(0.7, 0.5)",0.018
"(0.7, 0.6)",-0.042
"(0.7, 0.7)",-0.074
"(0.7, 0.8)",-0.016
"(0.7, 0.9)",-0.016
"(0.7, 1.0)",-0.026
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.012
"(0.8, 0.2)",-0.046
"(0.8, 0.3)",-0.036
"(0.8, 0.4)",-0.014
"(0.8, 0.5)",0.028
"(0.8, 0.6)",0.05
"(0.8, 0.7)",-0.064
"(0.8, 0.8)",0.016
"(0.8, 0.9)",-0.024
"(0.8, 1.0)",0.058
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.038
"(0.9, 0.2)",-0.032
"(0.9, 0.3)",-0.09
"(0.9, 0.4)",-0.046
"(0.9, 0.5)",-0.024
"(0.9, 0.6)",-0.106
"(0.9, 0.7)",-0.114
"(0.9, 0.8)",-0.016
"(0.9, 0.9)",-0.016
"(0.9, 1.0)",0.02
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.012
"(1.0, 0.2)",0.012
"(1.0, 0.3)",0
"(1.0, 0.4)",-0.024
"(1.0, 0.5)",-0.056
"(1.0, 0.6)",-0.086
"(1.0, 0.7)",-0.058
"(1.0, 0.8)",-0.094
"(1.0, 0.9)",-0.014
"(1.0, 1.0)",0.068
