"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.036
"(0.1, 0.2)",-0.034
"(0.1, 0.3)",-0.058
"(0.1, 0.4)",-0.052
"(0.1, 0.5)",-0.054
"(0.1, 0.6)",-0.04
"(0.1, 0.7)",-0.05
"(0.1, 0.8)",-0.058
"(0.1, 0.9)",-0.02
"(0.1, 1.0)",-0.036
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.034
"(0.2, 0.2)",-0.052
"(0.2, 0.3)",-0.04
"(0.2, 0.4)",-0.102
"(0.2, 0.5)",-0.044
"(0.2, 0.6)",-0.086
"(0.2, 0.7)",-0.05
"(0.2, 0.8)",-0.084
"(0.2, 0.9)",-0.028
"(0.2, 1.0)",-0.102
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.024
"(0.3, 0.2)",-0.02
"(0.3, 0.3)",-0.112
"(0.3, 0.4)",-0.074
"(0.3, 0.5)",-0.068
"(0.3, 0.6)",-0.076
"(0.3, 0.7)",-0.05
"(0.3, 0.8)",-0.038
"(0.3, 0.9)",-0.028
"(0.3, 1.0)",-0.04
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.026
"(0.4, 0.2)",-0.008
"(0.4, 0.3)",-0.054
"(0.4, 0.4)",-0.076
"(0.4, 0.5)",-0.096
"(0.4, 0.6)",-0.064
"(0.4, 0.7)",-0.146
"(0.4, 0.8)",-0.036
"(0.4, 0.9)",-0.05
"(0.4, 1.0)",-0.066
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.008
"(0.5, 0.2)",-0.026
"(0.5, 0.3)",-0.032
"(0.5, 0.4)",-0.062
"(0.5, 0.5)",-0.098
"(0.5, 0.6)",-0.004
"(0.5, 0.7)",-0.08
"(0.5, 0.8)",-0.028
"(0.5, 0.9)",0.02
"(0.5, 1.0)",-0.068
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.03
"(0.6, 0.2)",-0.012
"(0.6, 0.3)",-0.046
"(0.6, 0.4)",-0.048
"(0.6, 0.5)",0.034
"(0.6, 0.6)",-0.012
"(0.6, 0.7)",-0.016
"(0.6, 0.8)",-0.054
"(0.6, 0.9)",-0.01
"(0.6, 1.0)",-0.052
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.016
"(0.7, 0.2)",-0.014
"(0.7, 0.3)",-0.062
"(0.7, 0.4)",-0.088
"(0.7, 0.5)",-0.078
"(0.7, 0.6)",-0.012
"(0.7, 0.7)",-0.018
"(0.7, 0.8)",-0.01
"(0.7, 0.9)",-0.048
"(0.7, 1.0)",-0.016
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.01
"(0.8, 0.2)",-0.024
"(0.8, 0.3)",-0.004
"(0.8, 0.4)",-0.052
"(0.8, 0.5)",-0.056
"(0.8, 0.6)",-0.018
"(0.8, 0.7)",-0.05
"(0.8, 0.8)",0.04
"(0.8, 0.9)",-0.094
"(0.8, 1.0)",-0.028
"(0.9, 0.0)",0
"(0.9, 0.1)",0
"(0.9, 0.2)",0.016
"(0.9, 0.3)",0.02
"(0.9, 0.4)",-0.034
"(0.9, 0.5)",-0.05
"(0.9, 0.6)",-0.14
"(0.9, 0.7)",-0.052
"(0.9, 0.8)",-0.032
"(0.9, 0.9)",0.008
"(0.9, 1.0)",-0.062
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.006
"(1.0, 0.2)",-0.052
"(1.0, 0.3)",0.08
"(1.0, 0.4)",-0.006
"(1.0, 0.5)",-0.04
"(1.0, 0.6)",0.004
"(1.0, 0.7)",-0.03
"(1.0, 0.8)",0
"(1.0, 0.9)",-0.034
"(1.0, 1.0)",0.016
