"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.03
"(0.1, 0.2)",-0.032
"(0.1, 0.3)",-0.052
"(0.1, 0.4)",-0.09
"(0.1, 0.5)",-0.078
"(0.1, 0.6)",-0.072
"(0.1, 0.7)",-0.046
"(0.1, 0.8)",-0.006
"(0.1, 0.9)",-0.008
"(0.1, 1.0)",-0.024
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.022
"(0.2, 0.2)",-0.076
"(0.2, 0.3)",-0.026
"(0.2, 0.4)",-0.076
"(0.2, 0.5)",-0.094
"(0.2, 0.6)",-0.056
"(0.2, 0.7)",-0.072
"(0.2, 0.8)",-0.056
"(0.2, 0.9)",-0.036
"(0.2, 1.0)",-0.04
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.048
"(0.3, 0.2)",-0.026
"(0.3, 0.3)",-0.026
"(0.3, 0.4)",-0.026
"(0.3, 0.5)",-0.102
"(0.3, 0.6)",-0.026
"(0.3, 0.7)",-0.064
"(0.3, 0.8)",-0.044
"(0.3, 0.9)",-0.052
"(0.3, 1.0)",-0.032
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.024
"(0.4, 0.2)",-0.06
"(0.4, 0.3)",-0.05
"(0.4, 0.4)",-0.032
"(0.4, 0.5)",-0.06
"(0.4, 0.6)",-0.07
"(0.4, 0.7)",-0.062
"(0.4, 0.8)",-0.082
"(0.4, 0.9)",-0.06
"(0.4, 1.0)",-0.014
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.012
"(0.5, 0.2)",-0.026
"(0.5, 0.3)",-0.11
"(0.5, 0.4)",-0.066
"(0.5, 0.5)",-0.078
"(0.5, 0.6)",-0.072
"(0.5, 0.7)",-0.082
"(0.5, 0.8)",-0.074
"(0.5, 0.9)",-0.064
"(0.5, 1.0)",-0.056
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.024
"(0.6, 0.2)",-0.026
"(0.6, 0.3)",0
"(0.6, 0.4)",-0.068
"(0.6, 0.5)",-0.022
"(0.6, 0.6)",-0.038
"(0.6, 0.7)",-0.1
"(0.6, 0.8)",-0.064
"(0.6, 0.9)",-0.018
"(0.6, 1.0)",-0.046
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.002
"(0.7, 0.2)",-0.014
"(0.7, 0.3)",-0.024
"(0.7, 0.4)",-0.066
"(0.7, 0.5)",-0.06
"(0.7, 0.6)",-0.044
"(0.7, 0.7)",-0.066
"(0.7, 0.8)",-0.046
"(0.7, 0.9)",-0.098
"(0.7, 1.0)",-0.104
"(0.8, 0.0)",0
"(0.8, 0.1)",0.01
"(0.8, 0.2)",-0.03
"(0.8, 0.3)",-0.016
"(0.8, 0.4)",-0.036
"(0.8, 0.5)",-0.028
"(0.8, 0.6)",-0.022
"(0.8, 0.7)",-0.034
"(0.8, 0.8)",-0.024
"(0.8, 0.9)",-0.028
"(0.8, 1.0)",-0.038
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.038
"(0.9, 0.2)",-0.014
"(0.9, 0.3)",-0.004
"(0.9, 0.4)",-0.036
"(0.9, 0.5)",-0.044
"(0.9, 0.6)",-0.086
"(0.9, 0.7)",0.008
"(0.9, 0.8)",0.014
"(0.9, 0.9)",0.052
"(0.9, 1.0)",0.012
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.028
"(1.0, 0.2)",-0.032
"(1.0, 0.3)",0.014
"(1.0, 0.4)",0.006
"(1.0, 0.5)",-0.082
"(1.0, 0.6)",-0.006
"(1.0, 0.7)",-0.07
"(1.0, 0.8)",-0.024
"(1.0, 0.9)",-0.038
"(1.0, 1.0)",-0.042
