"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",0.004
"(0.1, 0.2)",0.002
"(0.1, 0.3)",-0.01
"(0.1, 0.4)",0.006
"(0.1, 0.5)",0
"(0.1, 0.6)",-0.006
"(0.1, 0.7)",-0.01
"(0.1, 0.8)",-0.006
"(0.1, 0.9)",-0.004
"(0.1, 1.0)",0.002
"(0.2, 0.0)",0.01
"(0.2, 0.1)",-0.022
"(0.2, 0.2)",-0.006
"(0.2, 0.3)",-0.006
"(0.2, 0.4)",0.01
"(0.2, 0.5)",-0.002
"(0.2, 0.6)",0.002
"(0.2, 0.7)",-0.016
"(0.2, 0.8)",-0.008
"(0.2, 0.9)",-0.01
"(0.2, 1.0)",0
"(0.3, 0.0)",-0.034
"(0.3, 0.1)",-0.002
"(0.3, 0.2)",0.004
"(0.3, 0.3)",-0.032
"(0.3, 0.4)",-0.006
"(0.3, 0.5)",0.002
"(0.3, 0.6)",-0.006
"(0.3, 0.7)",-0.006
"(0.3, 0.8)",-0.01
"(0.3, 0.9)",-0.008
"(0.3, 1.0)",-0.006
"(0.4, 0.0)",0.002
"(0.4, 0.1)",-0.004
"(0.4, 0.2)",-0.012
"(0.4, 0.3)",0.014
"(0.4, 0.4)",0.006
"(0.4, 0.5)",0.006
"(0.4, 0.6)",0.002
"(0.4, 0.7)",-0.04
"(0.4, 0.8)",-0.004
"(0.4, 0.9)",-0.034
"(0.4, 1.0)",0.006
"(0.5, 0.0)",-0.032
"(0.5, 0.1)",-0.036
"(0.5, 0.2)",-0.038
"(0.5, 0.3)",-0.032
"(0.5, 0.4)",-0.024
"(0.5, 0.5)",-0.034
"(0.5, 0.6)",-0.022
"(0.5, 0.7)",-0.066
"(0.5, 0.8)",-0.018
"(0.5, 0.9)",-0.056
"(0.5, 1.0)",-0.028
"(0.6, 0.0)",-0.092
"(0.6, 0.1)",-0.012
"(0.6, 0.2)",-0.03
"(0.6, 0.3)",-0.048
"(0.6, 0.4)",-0.024
"(0.6, 0.5)",-0.092
"(0.6, 0.6)",-0.078
"(0.6, 0.7)",-0.046
"(0.6, 0.8)",-0.048
"(0.6, 0.9)",-0.004
"(0.6, 1.0)",-0.088
"(0.7, 0.0)",0.002
"(0.7, 0.1)",-0.04
"(0.7, 0.2)",-0.034
"(0.7, 0.3)",-0.096
"(0.7, 0.4)",-0.056
"(0.7, 0.5)",-0.066
"(0.7, 0.6)",-0.026
"(0.7, 0.7)",-0.084
"(0.7, 0.8)",-0.106
"(0.7, 0.9)",-0.058
"(0.7, 1.0)",-0.114
"(0.8, 0.0)",-0.046
"(0.8, 0.1)",-0.012
"(0.8, 0.2)",-0.054
"(0.8, 0.3)",-0.104
"(0.8, 0.4)",-0.092
"(0.8, 0.5)",-0.044
"(0.8, 0.6)",0.018
"(0.8, 0.7)",-0.108
"(0.8, 0.8)",-0.01
"(0.8, 0.9)",0.006
"(0.8, 1.0)",-0.098
"(0.9, 0.0)",0.056
"(0.9, 0.1)",-0.022
"(0.9, 0.2)",0.074
"(0.9, 0.3)",0.064
"(0.9, 0.4)",-0.022
"(0.9, 0.5)",-0.104
"(0.9, 0.6)",0.058
"(0.9, 0.7)",0.044
"(0.9, 0.8)",0
"(0.9, 0.9)",0.026
"(0.9, 1.0)",-0.024
"(1.0, 0.0)",0.016
"(1.0, 0.1)",-0.122
"(1.0, 0.2)",0.076
"(1.0, 0.3)",-0.074
"(1.0, 0.4)",-0.01
"(1.0, 0.5)",-0.004
"(1.0, 0.6)",0.05
"(1.0, 0.7)",-0.018
"(1.0, 0.8)",-0.002
"(1.0, 0.9)",-0.064
"(1.0, 1.0)",0.034
