"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.022
"(0.1, 0.1)",-0.02
"(0.1, 0.2)",0.002
"(0.1, 0.3)",-0.068
"(0.1, 0.4)",-0.066
"(0.1, 0.5)",-0.05
"(0.1, 0.6)",-0.052
"(0.1, 0.7)",-0.032
"(0.1, 0.8)",-0.042
"(0.1, 0.9)",-0.032
"(0.1, 1.0)",-0.026
"(0.2, 0.0)",-0.062
"(0.2, 0.1)",-0.084
"(0.2, 0.2)",-0.078
"(0.2, 0.3)",-0.058
"(0.2, 0.4)",-0.086
"(0.2, 0.5)",-0.06
"(0.2, 0.6)",-0.064
"(0.2, 0.7)",-0.084
"(0.2, 0.8)",-0.042
"(0.2, 0.9)",-0.056
"(0.2, 1.0)",-0.04
"(0.3, 0.0)",-0.026
"(0.3, 0.1)",-0.086
"(0.3, 0.2)",-0.062
"(0.3, 0.3)",-0.066
"(0.3, 0.4)",-0.054
"(0.3, 0.5)",-0.046
"(0.3, 0.6)",-0.036
"(0.3, 0.7)",-0.038
"(0.3, 0.8)",-0.032
"(0.3, 0.9)",-0.022
"(0.3, 1.0)",-0.034
"(0.4, 0.0)",-0.046
"(0.4, 0.1)",-0.042
"(0.4, 0.2)",-0.084
"(0.4, 0.3)",-0.082
"(0.4, 0.4)",-0.042
"(0.4, 0.5)",-0.092
"(0.4, 0.6)",-0.086
"(0.4, 0.7)",-0.07
"(0.4, 0.8)",-0.036
"(0.4, 0.9)",-0.044
"(0.4, 1.0)",0
"(0.5, 0.0)",-0.042
"(0.5, 0.1)",-0.05
"(0.5, 0.2)",-0.08
"(0.5, 0.3)",-0.18
"(0.5, 0.4)",-0.074
"(0.5, 0.5)",-0.052
"(0.5, 0.6)",-0.06
"(0.5, 0.7)",-0.12
"(0.5, 0.8)",-0.072
"(0.5, 0.9)",-0.028
"(0.5, 1.0)",-0.03
"(0.6, 0.0)",-0.034
"(0.6, 0.1)",-0.006
"(0.6, 0.2)",-0.01
"(0.6, 0.3)",-0.07
"(0.6, 0.4)",-0.156
"(0.6, 0.5)",-0.082
"(0.6, 0.6)",-0.068
"(0.6, 0.7)",-0.046
"(0.6, 0.8)",-0.078
"(0.6, 0.9)",-0.048
"(0.6, 1.0)",-0.03
"(0.7, 0.0)",-0.006
"(0.7, 0.1)",-0.016
"(0.7, 0.2)",-0.076
"(0.7, 0.3)",-0.062
"(0.7, 0.4)",-0.046
"(0.7, 0.5)",-0.122
"(0.7, 0.6)",-0.09
"(0.7, 0.7)",-0.114
"(0.7, 0.8)",-0.106
"(0.7, 0.9)",-0.012
"(0.7, 1.0)",-0.038
"(0.8, 0.0)",-0.008
"(0.8, 0.1)",0.02
"(0.8, 0.2)",0.028
"(0.8, 0.3)",-0.026
"(0.8, 0.4)",-0.126
"(0.8, 0.5)",-0.018
"(0.8, 0.6)",-0.066
"(0.8, 0.7)",0.016
"(0.8, 0.8)",-0.032
"(0.8, 0.9)",-0.012
"(0.8, 1.0)",-0.076
"(0.9, 0.0)",-0.002
"(0.9, 0.1)",-0.01
"(0.9, 0.2)",0.01
"(0.9, 0.3)",0.016
"(0.9, 0.4)",-0.042
"(0.9, 0.5)",-0.004
"(0.9, 0.6)",-0.082
"(0.9, 0.7)",-0.024
"(0.9, 0.8)",-0.04
"(0.9, 0.9)",0.006
"(0.9, 1.0)",0.028
"(1.0, 0.0)",0
"(1.0, 0.1)",0.01
"(1.0, 0.2)",-0.018
"(1.0, 0.3)",-0.06
"(1.0, 0.4)",-0.004
"(1.0, 0.5)",-0.068
"(1.0, 0.6)",-0.058
"(1.0, 0.7)",-0.054
"(1.0, 0.8)",-0.032
"(1.0, 0.9)",-0.094
"(1.0, 1.0)",-0.016
