"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.046
"(0.0, 0.2)",-0.042
"(0.0, 0.3)",-0.098
"(0.0, 0.4)",-0.1
"(0.0, 0.5)",0.028
"(0.0, 0.6)",-0.046
"(0.0, 0.7)",-0.026
"(0.0, 0.8)",-0.008
"(0.0, 0.9)",0.004
"(0.0, 1.0)",-0.002
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.06
"(0.1, 0.2)",-0.06
"(0.1, 0.3)",-0.054
"(0.1, 0.4)",-0.116
"(0.1, 0.5)",-0.054
"(0.1, 0.6)",-0.05
"(0.1, 0.7)",-0.02
"(0.1, 0.8)",0.02
"(0.1, 0.9)",0.002
"(0.1, 1.0)",-0.038
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.064
"(0.2, 0.2)",-0.064
"(0.2, 0.3)",-0.05
"(0.2, 0.4)",-0.074
"(0.2, 0.5)",-0.008
"(0.2, 0.6)",-0.02
"(0.2, 0.7)",-0.006
"(0.2, 0.8)",0.006
"(0.2, 0.9)",-0.026
"(0.2, 1.0)",-0.02
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.05
"(0.3, 0.2)",-0.052
"(0.3, 0.3)",-0.046
"(0.3, 0.4)",-0.062
"(0.3, 0.5)",-0.066
"(0.3, 0.6)",-0.056
"(0.3, 0.7)",-0.064
"(0.3, 0.8)",-0.002
"(0.3, 0.9)",0.016
"(0.3, 1.0)",-0.044
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.066
"(0.4, 0.2)",-0.06
"(0.4, 0.3)",-0.082
"(0.4, 0.4)",-0.096
"(0.4, 0.5)",-0.058
"(0.4, 0.6)",-0.072
"(0.4, 0.7)",-0.026
"(0.4, 0.8)",0.006
"(0.4, 0.9)",-0.04
"(0.4, 1.0)",0.002
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.072
"(0.5, 0.2)",-0.03
"(0.5, 0.3)",-0.068
"(0.5, 0.4)",-0.066
"(0.5, 0.5)",-0.072
"(0.5, 0.6)",-0.052
"(0.5, 0.7)",-0.034
"(0.5, 0.8)",-0.046
"(0.5, 0.9)",-0.064
"(0.5, 1.0)",-0.034
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.084
"(0.6, 0.2)",-0.024
"(0.6, 0.3)",-0.054
"(0.6, 0.4)",-0.038
"(0.6, 0.5)",-0.078
"(0.6, 0.6)",-0.102
"(0.6, 0.7)",-0.086
"(0.6, 0.8)",-0.112
"(0.6, 0.9)",-0.018
"(0.6, 1.0)",-0.044
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.08
"(0.7, 0.2)",-0.07
"(0.7, 0.3)",-0.052
"(0.7, 0.4)",-0.076
"(0.7, 0.5)",-0.016
"(0.7, 0.6)",-0.034
"(0.7, 0.7)",-0.128
"(0.7, 0.8)",0.012
"(0.7, 0.9)",-0.038
"(0.7, 1.0)",-0.05
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.038
"(0.8, 0.2)",-0.072
"(0.8, 0.3)",-0.066
"(0.8, 0.4)",-0.076
"(0.8, 0.5)",-0.04
"(0.8, 0.6)",-0.064
"(0.8, 0.7)",-0.01
"(0.8, 0.8)",-0.022
"(0.8, 0.9)",-0.082
"(0.8, 1.0)",-0.016
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.08
"(0.9, 0.2)",-0.076
"(0.9, 0.3)",-0.074
"(0.9, 0.4)",-0.042
"(0.9, 0.5)",0
"(0.9, 0.6)",-0.028
"(0.9, 0.7)",-0.058
"(0.9, 0.8)",-0.068
"(0.9, 0.9)",-0.072
"(0.9, 1.0)",0.032
"(1.0, 0.0)",0
"(1.0, 0.1)",0.006
"(1.0, 0.2)",-0.002
"(1.0, 0.3)",-0.054
"(1.0, 0.4)",-0.084
"(1.0, 0.5)",0.046
"(1.0, 0.6)",0.032
"(1.0, 0.7)",0.008
"(1.0, 0.8)",0.02
"(1.0, 0.9)",-0.076
"(1.0, 1.0)",0.054
