"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0.004
"(0.1, 0.1)",-0.024
"(0.1, 0.2)",-0.006
"(0.1, 0.3)",-0.008
"(0.1, 0.4)",-0.004
"(0.1, 0.5)",-0.002
"(0.1, 0.6)",-0.008
"(0.1, 0.7)",0.016
"(0.1, 0.8)",-0.004
"(0.1, 0.9)",-0.008
"(0.1, 1.0)",-0.004
"(0.2, 0.0)",-0.008
"(0.2, 0.1)",0.016
"(0.2, 0.2)",0.004
"(0.2, 0.3)",-0.002
"(0.2, 0.4)",-0.018
"(0.2, 0.5)",-0.018
"(0.2, 0.6)",0.004
"(0.2, 0.7)",0.002
"(0.2, 0.8)",-0.008
"(0.2, 0.9)",-0.002
"(0.2, 1.0)",0.012
"(0.3, 0.0)",-0.01
"(0.3, 0.1)",-0.032
"(0.3, 0.2)",-0.018
"(0.3, 0.3)",-0.02
"(0.3, 0.4)",-0.044
"(0.3, 0.5)",-0.024
"(0.3, 0.6)",-0.016
"(0.3, 0.7)",-0.018
"(0.3, 0.8)",-0.034
"(0.3, 0.9)",0.012
"(0.3, 1.0)",-0.018
"(0.4, 0.0)",0.02
"(0.4, 0.1)",-0.014
"(0.4, 0.2)",-0.046
"(0.4, 0.3)",-0.018
"(0.4, 0.4)",-0.014
"(0.4, 0.5)",-0.006
"(0.4, 0.6)",-0.01
"(0.4, 0.7)",0.002
"(0.4, 0.8)",0.02
"(0.4, 0.9)",-0.006
"(0.4, 1.0)",-0.036
"(0.5, 0.0)",-0.044
"(0.5, 0.1)",-0.006
"(0.5, 0.2)",-0.022
"(0.5, 0.3)",-0.01
"(0.5, 0.4)",0.006
"(0.5, 0.5)",0.01
"(0.5, 0.6)",-0.002
"(0.5, 0.7)",0.006
"(0.5, 0.8)",-0.02
"(0.5, 0.9)",-0.052
"(0.5, 1.0)",-0.018
"(0.6, 0.0)",0.02
"(0.6, 0.1)",-0.048
"(0.6, 0.2)",-0.004
"(0.6, 0.3)",-0.078
"(0.6, 0.4)",-0.032
"(0.6, 0.5)",-0.084
"(0.6, 0.6)",-0.082
"(0.6, 0.7)",-0.02
"(0.6, 0.8)",-0.064
"(0.6, 0.9)",-0.034
"(0.6, 1.0)",-0.054
"(0.7, 0.0)",-0.08
"(0.7, 0.1)",-0.06
"(0.7, 0.2)",-0.042
"(0.7, 0.3)",-0.078
"(0.7, 0.4)",-0.072
"(0.7, 0.5)",-0.058
"(0.7, 0.6)",-0.052
"(0.7, 0.7)",-0.04
"(0.7, 0.8)",-0.054
"(0.7, 0.9)",-0.048
"(0.7, 1.0)",0.024
"(0.8, 0.0)",-0.042
"(0.8, 0.1)",-0.016
"(0.8, 0.2)",-0.072
"(0.8, 0.3)",-0.014
"(0.8, 0.4)",-0.032
"(0.8, 0.5)",-0.08
"(0.8, 0.6)",-0.068
"(0.8, 0.7)",-0.002
"(0.8, 0.8)",-0.014
"(0.8, 0.9)",-0.042
"(0.8, 1.0)",-0.044
"(0.9, 0.0)",-0.068
"(0.9, 0.1)",-0.052
"(0.9, 0.2)",-0.028
"(0.9, 0.3)",-0.002
"(0.9, 0.4)",-0.042
"(0.9, 0.5)",-0.032
"(0.9, 0.6)",-0.046
"(0.9, 0.7)",-0.078
"(0.9, 0.8)",-0.036
"(0.9, 0.9)",-0.028
"(0.9, 1.0)",-0.048
"(1.0, 0.0)",-0.006
"(1.0, 0.1)",-0.048
"(1.0, 0.2)",0.046
"(1.0, 0.3)",-0.11
"(1.0, 0.4)",0.018
"(1.0, 0.5)",-0.002
"(1.0, 0.6)",0.026
"(1.0, 0.7)",-0.012
"(1.0, 0.8)",-0.024
"(1.0, 0.9)",-0.046
"(1.0, 1.0)",-0.066
