"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0.002
"(0.0, 0.2)",-0.026
"(0.0, 0.3)",-0.034
"(0.0, 0.4)",-0.074
"(0.0, 0.5)",-0.014
"(0.0, 0.6)",0.002
"(0.0, 0.7)",-0.01
"(0.0, 0.8)",-0.004
"(0.0, 0.9)",0
"(0.0, 1.0)",0.002
"(0.1, 0.0)",0
"(0.1, 0.1)",0.018
"(0.1, 0.2)",0.02
"(0.1, 0.3)",-0.028
"(0.1, 0.4)",-0.01
"(0.1, 0.5)",0.014
"(0.1, 0.6)",-0.012
"(0.1, 0.7)",-0.058
"(0.1, 0.8)",-0.012
"(0.1, 0.9)",-0.026
"(0.1, 1.0)",0.006
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.01
"(0.2, 0.2)",-0.014
"(0.2, 0.3)",-0.048
"(0.2, 0.4)",0.01
"(0.2, 0.5)",-0.036
"(0.2, 0.6)",-0.014
"(0.2, 0.7)",-0.042
"(0.2, 0.8)",-0.02
"(0.2, 0.9)",-0.032
"(0.2, 1.0)",-0.004
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.006
"(0.3, 0.2)",-0.016
"(0.3, 0.3)",-0.004
"(0.3, 0.4)",-0.004
"(0.3, 0.5)",-0.058
"(0.3, 0.6)",-0.042
"(0.3, 0.7)",-0.034
"(0.3, 0.8)",0.006
"(0.3, 0.9)",-0.028
"(0.3, 1.0)",-0.012
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.02
"(0.4, 0.2)",0.002
"(0.4, 0.3)",-0.026
"(0.4, 0.4)",0.024
"(0.4, 0.5)",0.014
"(0.4, 0.6)",-0.038
"(0.4, 0.7)",-0.042
"(0.4, 0.8)",-0.034
"(0.4, 0.9)",-0.018
"(0.4, 1.0)",-0.002
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.012
"(0.5, 0.2)",-0.014
"(0.5, 0.3)",0.05
"(0.5, 0.4)",-0.056
"(0.5, 0.5)",0.034
"(0.5, 0.6)",-0.058
"(0.5, 0.7)",-0.042
"(0.5, 0.8)",0.036
"(0.5, 0.9)",-0.016
"(0.5, 1.0)",-0.054
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.052
"(0.6, 0.2)",-0.008
"(0.6, 0.3)",-0.062
"(0.6, 0.4)",0.02
"(0.6, 0.5)",-0.018
"(0.6, 0.6)",-0.05
"(0.6, 0.7)",-0.01
"(0.6, 0.8)",-0.05
"(0.6, 0.9)",-0.002
"(0.6, 1.0)",0.002
"(0.7, 0.0)",0
"(0.7, 0.1)",0.024
"(0.7, 0.2)",-0.006
"(0.7, 0.3)",-0.064
"(0.7, 0.4)",-0.058
"(0.7, 0.5)",-0.032
"(0.7, 0.6)",-0.02
"(0.7, 0.7)",-0.012
"(0.7, 0.8)",0.016
"(0.7, 0.9)",0
"(0.7, 1.0)",-0.032
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.018
"(0.8, 0.2)",-0.024
"(0.8, 0.3)",-0.018
"(0.8, 0.4)",-0.01
"(0.8, 0.5)",0
"(0.8, 0.6)",-0.066
"(0.8, 0.7)",-0.03
"(0.8, 0.8)",-0.002
"(0.8, 0.9)",0.01
"(0.8, 1.0)",0.04
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.02
"(0.9, 0.2)",-0.04
"(0.9, 0.3)",0.004
"(0.9, 0.4)",-0.106
"(0.9, 0.5)",0.04
"(0.9, 0.6)",-0.042
"(0.9, 0.7)",-0.076
"(0.9, 0.8)",-0.01
"(0.9, 0.9)",-0.008
"(0.9, 1.0)",0.006
"(1.0, 0.0)",0
"(1.0, 0.1)",0.006
"(1.0, 0.2)",-0.006
"(1.0, 0.3)",0.002
"(1.0, 0.4)",-0.034
"(1.0, 0.5)",-0.024
"(1.0, 0.6)",0.018
"(1.0, 0.7)",-0.024
"(1.0, 0.8)",0.038
"(1.0, 0.9)",-0.066
"(1.0, 1.0)",0.004
