"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.008
"(0.1, 0.1)",0.008
"(0.1, 0.2)",0.002
"(0.1, 0.3)",-0.022
"(0.1, 0.4)",0.018
"(0.1, 0.5)",0.012
"(0.1, 0.6)",0.012
"(0.1, 0.7)",-0.01
"(0.1, 0.8)",-0.008
"(0.1, 0.9)",-0.01
"(0.1, 1.0)",-0.004
"(0.2, 0.0)",0.016
"(0.2, 0.1)",0.024
"(0.2, 0.2)",0.008
"(0.2, 0.3)",-0.04
"(0.2, 0.4)",-0.008
"(0.2, 0.5)",-0.01
"(0.2, 0.6)",0
"(0.2, 0.7)",-0.016
"(0.2, 0.8)",-0.008
"(0.2, 0.9)",-0.008
"(0.2, 1.0)",-0.012
"(0.3, 0.0)",-0.004
"(0.3, 0.1)",-0.014
"(0.3, 0.2)",0
"(0.3, 0.3)",0.006
"(0.3, 0.4)",-0.02
"(0.3, 0.5)",-0.012
"(0.3, 0.6)",0.012
"(0.3, 0.7)",-0.01
"(0.3, 0.8)",-0.008
"(0.3, 0.9)",-0.002
"(0.3, 1.0)",-0.042
"(0.4, 0.0)",-0.014
"(0.4, 0.1)",0.038
"(0.4, 0.2)",-0.004
"(0.4, 0.3)",-0.04
"(0.4, 0.4)",-0.004
"(0.4, 0.5)",-0.01
"(0.4, 0.6)",-0.018
"(0.4, 0.7)",-0.01
"(0.4, 0.8)",-0.024
"(0.4, 0.9)",-0.038
"(0.4, 1.0)",-0.002
"(0.5, 0.0)",-0.046
"(0.5, 0.1)",-0.004
"(0.5, 0.2)",-0.038
"(0.5, 0.3)",0.014
"(0.5, 0.4)",-0.034
"(0.5, 0.5)",0.016
"(0.5, 0.6)",-0.074
"(0.5, 0.7)",0.008
"(0.5, 0.8)",-0.022
"(0.5, 0.9)",-0.02
"(0.5, 1.0)",-0.018
"(0.6, 0.0)",-0.016
"(0.6, 0.1)",-0.004
"(0.6, 0.2)",-0.08
"(0.6, 0.3)",-0.03
"(0.6, 0.4)",-0.064
"(0.6, 0.5)",-0.008
"(0.6, 0.6)",-0.008
"(0.6, 0.7)",-0.02
"(0.6, 0.8)",-0.048
"(0.6, 0.9)",-0.02
"(0.6, 1.0)",-0.02
"(0.7, 0.0)",0.012
"(0.7, 0.1)",-0.038
"(0.7, 0.2)",-0.042
"(0.7, 0.3)",-0.088
"(0.7, 0.4)",-0.11
"(0.7, 0.5)",-0.064
"(0.7, 0.6)",-0.05
"(0.7, 0.7)",-0.044
"(0.7, 0.8)",-0.026
"(0.7, 0.9)",-0.036
"(0.7, 1.0)",-0.01
"(0.8, 0.0)",-0.062
"(0.8, 0.1)",-0.012
"(0.8, 0.2)",-0.024
"(0.8, 0.3)",-0.05
"(0.8, 0.4)",-0.062
"(0.8, 0.5)",-0.074
"(0.8, 0.6)",-0.026
"(0.8, 0.7)",0.006
"(0.8, 0.8)",-0.03
"(0.8, 0.9)",0.026
"(0.8, 1.0)",-0.024
"(0.9, 0.0)",0.006
"(0.9, 0.1)",-0.046
"(0.9, 0.2)",0.004
"(0.9, 0.3)",-0.022
"(0.9, 0.4)",-0.054
"(0.9, 0.5)",-0.022
"(0.9, 0.6)",-0.14
"(0.9, 0.7)",-0.024
"(0.9, 0.8)",-0.052
"(0.9, 0.9)",-0.112
"(0.9, 1.0)",0.004
"(1.0, 0.0)",-0.032
"(1.0, 0.1)",0.074
"(1.0, 0.2)",0.01
"(1.0, 0.3)",-0.034
"(1.0, 0.4)",-0.054
"(1.0, 0.5)",0.032
"(1.0, 0.6)",-0.072
"(1.0, 0.7)",-0.016
"(1.0, 0.8)",0.014
"(1.0, 0.9)",-0.028
"(1.0, 1.0)",-0.068
