"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.054
"(0.1, 0.1)",-0.038
"(0.1, 0.2)",-0.05
"(0.1, 0.3)",-0.072
"(0.1, 0.4)",-0.03
"(0.1, 0.5)",-0.064
"(0.1, 0.6)",-0.048
"(0.1, 0.7)",-0.052
"(0.1, 0.8)",-0.018
"(0.1, 0.9)",-0.032
"(0.1, 1.0)",-0.034
"(0.2, 0.0)",-0.046
"(0.2, 0.1)",-0.086
"(0.2, 0.2)",-0.082
"(0.2, 0.3)",-0.092
"(0.2, 0.4)",-0.096
"(0.2, 0.5)",-0.076
"(0.2, 0.6)",-0.054
"(0.2, 0.7)",-0.04
"(0.2, 0.8)",-0.054
"(0.2, 0.9)",-0.03
"(0.2, 1.0)",-0.02
"(0.3, 0.0)",-0.02
"(0.3, 0.1)",-0.096
"(0.3, 0.2)",-0.11
"(0.3, 0.3)",-0.118
"(0.3, 0.4)",-0.102
"(0.3, 0.5)",-0.108
"(0.3, 0.6)",-0.108
"(0.3, 0.7)",-0.044
"(0.3, 0.8)",-0.046
"(0.3, 0.9)",-0.046
"(0.3, 1.0)",-0.042
"(0.4, 0.0)",0.01
"(0.4, 0.1)",-0.078
"(0.4, 0.2)",-0.028
"(0.4, 0.3)",-0.052
"(0.4, 0.4)",-0.09
"(0.4, 0.5)",-0.078
"(0.4, 0.6)",-0.116
"(0.4, 0.7)",-0.066
"(0.4, 0.8)",-0.038
"(0.4, 0.9)",-0.014
"(0.4, 1.0)",-0.008
"(0.5, 0.0)",-0.056
"(0.5, 0.1)",-0.072
"(0.5, 0.2)",-0.064
"(0.5, 0.3)",-0.134
"(0.5, 0.4)",-0.114
"(0.5, 0.5)",-0.048
"(0.5, 0.6)",-0.158
"(0.5, 0.7)",-0.008
"(0.5, 0.8)",-0.044
"(0.5, 0.9)",-0.008
"(0.5, 1.0)",-0.018
"(0.6, 0.0)",-0.022
"(0.6, 0.1)",-0.094
"(0.6, 0.2)",-0.092
"(0.6, 0.3)",-0.054
"(0.6, 0.4)",-0.108
"(0.6, 0.5)",-0.204
"(0.6, 0.6)",-0.072
"(0.6, 0.7)",-0.026
"(0.6, 0.8)",-0.052
"(0.6, 0.9)",-0.06
"(0.6, 1.0)",-0.096
"(0.7, 0.0)",-0.018
"(0.7, 0.1)",-0.03
"(0.7, 0.2)",-0.072
"(0.7, 0.3)",-0.1
"(0.7, 0.4)",-0.148
"(0.7, 0.5)",-0.164
"(0.7, 0.6)",-0.124
"(0.7, 0.7)",-0.008
"(0.7, 0.8)",-0.082
"(0.7, 0.9)",-0.028
"(0.7, 1.0)",-0.082
"(0.8, 0.0)",-0.004
"(0.8, 0.1)",-0.03
"(0.8, 0.2)",-0.06
"(0.8, 0.3)",-0.044
"(0.8, 0.4)",-0.084
"(0.8, 0.5)",-0.062
"(0.8, 0.6)",-0.106
"(0.8, 0.7)",-0.026
"(0.8, 0.8)",-0.03
"(0.8, 0.9)",-0.008
"(0.8, 1.0)",-0.02
"(0.9, 0.0)",-0.002
"(0.9, 0.1)",-0.02
"(0.9, 0.2)",-0.012
"(0.9, 0.3)",-0.084
"(0.9, 0.4)",-0.024
"(0.9, 0.5)",-0.082
"(0.9, 0.6)",-0.046
"(0.9, 0.7)",-0.048
"(0.9, 0.8)",-0.052
"(0.9, 0.9)",0
"(0.9, 1.0)",0.014
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.004
"(1.0, 0.2)",-0.028
"(1.0, 0.3)",-0.028
"(1.0, 0.4)",-0.062
"(1.0, 0.5)",-0.084
"(1.0, 0.6)",-0.054
"(1.0, 0.7)",-0.004
"(1.0, 0.8)",-0.04
"(1.0, 0.9)",0.042
"(1.0, 1.0)",0.014
