"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.058
"(0.1, 0.1)",-0.048
"(0.1, 0.2)",-0.04
"(0.1, 0.3)",-0.066
"(0.1, 0.4)",-0.068
"(0.1, 0.5)",-0.04
"(0.1, 0.6)",-0.056
"(0.1, 0.7)",-0.04
"(0.1, 0.8)",-0.036
"(0.1, 0.9)",-0.03
"(0.1, 1.0)",-0.028
"(0.2, 0.0)",-0.088
"(0.2, 0.1)",-0.048
"(0.2, 0.2)",-0.074
"(0.2, 0.3)",-0.076
"(0.2, 0.4)",-0.076
"(0.2, 0.5)",-0.072
"(0.2, 0.6)",-0.086
"(0.2, 0.7)",-0.04
"(0.2, 0.8)",-0.052
"(0.2, 0.9)",-0.04
"(0.2, 1.0)",-0.038
"(0.3, 0.0)",-0.094
"(0.3, 0.1)",-0.114
"(0.3, 0.2)",-0.042
"(0.3, 0.3)",-0.098
"(0.3, 0.4)",-0.086
"(0.3, 0.5)",-0.07
"(0.3, 0.6)",-0.08
"(0.3, 0.7)",-0.054
"(0.3, 0.8)",-0.066
"(0.3, 0.9)",-0.048
"(0.3, 1.0)",-0.038
"(0.4, 0.0)",-0.116
"(0.4, 0.1)",-0.09
"(0.4, 0.2)",-0.134
"(0.4, 0.3)",-0.112
"(0.4, 0.4)",-0.054
"(0.4, 0.5)",-0.106
"(0.4, 0.6)",-0.082
"(0.4, 0.7)",-0.05
"(0.4, 0.8)",-0.082
"(0.4, 0.9)",-0.042
"(0.4, 1.0)",-0.036
"(0.5, 0.0)",-0.126
"(0.5, 0.1)",-0.154
"(0.5, 0.2)",-0.078
"(0.5, 0.3)",-0.108
"(0.5, 0.4)",-0.13
"(0.5, 0.5)",-0.094
"(0.5, 0.6)",-0.088
"(0.5, 0.7)",-0.082
"(0.5, 0.8)",-0.044
"(0.5, 0.9)",-0.082
"(0.5, 1.0)",-0.032
"(0.6, 0.0)",-0.122
"(0.6, 0.1)",-0.066
"(0.6, 0.2)",-0.138
"(0.6, 0.3)",-0.13
"(0.6, 0.4)",-0.164
"(0.6, 0.5)",-0.154
"(0.6, 0.6)",-0.122
"(0.6, 0.7)",-0.114
"(0.6, 0.8)",-0.042
"(0.6, 0.9)",-0.024
"(0.6, 1.0)",-0.036
"(0.7, 0.0)",-0.094
"(0.7, 0.1)",-0.172
"(0.7, 0.2)",-0.16
"(0.7, 0.3)",-0.12
"(0.7, 0.4)",-0.176
"(0.7, 0.5)",-0.098
"(0.7, 0.6)",-0.158
"(0.7, 0.7)",-0.076
"(0.7, 0.8)",-0.126
"(0.7, 0.9)",-0.074
"(0.7, 1.0)",-0.07
"(0.8, 0.0)",-0.07
"(0.8, 0.1)",-0.048
"(0.8, 0.2)",-0.158
"(0.8, 0.3)",-0.06
"(0.8, 0.4)",-0.01
"(0.8, 0.5)",-0.014
"(0.8, 0.6)",-0.058
"(0.8, 0.7)",-0.026
"(0.8, 0.8)",-0.036
"(0.8, 0.9)",-0.02
"(0.8, 1.0)",-0.032
"(0.9, 0.0)",-0.034
"(0.9, 0.1)",0.01
"(0.9, 0.2)",-0.026
"(0.9, 0.3)",-0.046
"(0.9, 0.4)",-0.04
"(0.9, 0.5)",-0.07
"(0.9, 0.6)",-0.064
"(0.9, 0.7)",-0.11
"(0.9, 0.8)",-0.03
"(0.9, 0.9)",0.07
"(0.9, 1.0)",-0.022
"(1.0, 0.0)",0.032
"(1.0, 0.1)",-0.016
"(1.0, 0.2)",0.044
"(1.0, 0.3)",-0.068
"(1.0, 0.4)",-0.004
"(1.0, 0.5)",-0.056
"(1.0, 0.6)",0
"(1.0, 0.7)",0.074
"(1.0, 0.8)",0.052
"(1.0, 0.9)",0.03
"(1.0, 1.0)",0.064
