"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.02
"(0.0, 0.2)",-0.004
"(0.0, 0.3)",-0.048
"(0.0, 0.4)",0
"(0.0, 0.5)",0.01
"(0.0, 0.6)",-0.016
"(0.0, 0.7)",-0.038
"(0.0, 0.8)",0.008
"(0.0, 0.9)",-0.01
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.006
"(0.1, 0.2)",-0.046
"(0.1, 0.3)",0
"(0.1, 0.4)",-0.016
"(0.1, 0.5)",-0.044
"(0.1, 0.6)",0.016
"(0.1, 0.7)",-0.024
"(0.1, 0.8)",-0.01
"(0.1, 0.9)",-0.014
"(0.1, 1.0)",0.016
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.02
"(0.2, 0.2)",0.046
"(0.2, 0.3)",-0.046
"(0.2, 0.4)",-0.022
"(0.2, 0.5)",-0.04
"(0.2, 0.6)",-0.016
"(0.2, 0.7)",-0.074
"(0.2, 0.8)",0.034
"(0.2, 0.9)",-0.006
"(0.2, 1.0)",0.03
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.014
"(0.3, 0.2)",0.012
"(0.3, 0.3)",-0.032
"(0.3, 0.4)",-0.046
"(0.3, 0.5)",-0.01
"(0.3, 0.6)",-0.034
"(0.3, 0.7)",-0.036
"(0.3, 0.8)",-0.052
"(0.3, 0.9)",-0.048
"(0.3, 1.0)",0.004
"(0.4, 0.0)",0
"(0.4, 0.1)",0.02
"(0.4, 0.2)",-0.026
"(0.4, 0.3)",-0.014
"(0.4, 0.4)",-0.002
"(0.4, 0.5)",-0.074
"(0.4, 0.6)",-0.04
"(0.4, 0.7)",-0.036
"(0.4, 0.8)",-0.098
"(0.4, 0.9)",0.01
"(0.4, 1.0)",0.006
"(0.5, 0.0)",0
"(0.5, 0.1)",0.002
"(0.5, 0.2)",-0.004
"(0.5, 0.3)",-0.03
"(0.5, 0.4)",-0.044
"(0.5, 0.5)",-0.044
"(0.5, 0.6)",-0.048
"(0.5, 0.7)",-0.092
"(0.5, 0.8)",-0.042
"(0.5, 0.9)",-0.036
"(0.5, 1.0)",-0.05
"(0.6, 0.0)",0
"(0.6, 0.1)",0.004
"(0.6, 0.2)",-0.008
"(0.6, 0.3)",-0.044
"(0.6, 0.4)",-0.002
"(0.6, 0.5)",-0.05
"(0.6, 0.6)",0.002
"(0.6, 0.7)",0.018
"(0.6, 0.8)",-0.022
"(0.6, 0.9)",0.014
"(0.6, 1.0)",-0.002
"(0.7, 0.0)",0
"(0.7, 0.1)",0.026
"(0.7, 0.2)",-0.016
"(0.7, 0.3)",-0.042
"(0.7, 0.4)",0.018
"(0.7, 0.5)",-0.066
"(0.7, 0.6)",0.026
"(0.7, 0.7)",0.018
"(0.7, 0.8)",-0.006
"(0.7, 0.9)",-0.12
"(0.7, 1.0)",-0.002
"(0.8, 0.0)",0
"(0.8, 0.1)",0.036
"(0.8, 0.2)",-0.03
"(0.8, 0.3)",0.018
"(0.8, 0.4)",-0.032
"(0.8, 0.5)",0.044
"(0.8, 0.6)",-0.092
"(0.8, 0.7)",-0.034
"(0.8, 0.8)",-0.086
"(0.8, 0.9)",0.002
"(0.8, 1.0)",-0.006
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.004
"(0.9, 0.2)",-0.026
"(0.9, 0.3)",-0.004
"(0.9, 0.4)",-0.038
"(0.9, 0.5)",-0.006
"(0.9, 0.6)",0.038
"(0.9, 0.7)",-0.018
"(0.9, 0.8)",0.046
"(0.9, 0.9)",-0.008
"(0.9, 1.0)",0.002
"(1.0, 0.0)",0
"(1.0, 0.1)",0.004
"(1.0, 0.2)",0.022
"(1.0, 0.3)",0.034
"(1.0, 0.4)",-0.064
"(1.0, 0.5)",0.016
"(1.0, 0.6)",0.002
"(1.0, 0.7)",-0.032
"(1.0, 0.8)",-0.038
"(1.0, 0.9)",-0.024
"(1.0, 1.0)",0
