"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.01
"(0.0, 0.2)",-0.028
"(0.0, 0.3)",-0.036
"(0.0, 0.4)",-0.024
"(0.0, 0.5)",-0.02
"(0.0, 0.6)",-0.084
"(0.0, 0.7)",-0.054
"(0.0, 0.8)",0.022
"(0.0, 0.9)",-0.012
"(0.0, 1.0)",0.016
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.012
"(0.1, 0.2)",-0.026
"(0.1, 0.3)",-0.026
"(0.1, 0.4)",-0.006
"(0.1, 0.5)",-0.046
"(0.1, 0.6)",-0.036
"(0.1, 0.7)",-0.024
"(0.1, 0.8)",0.022
"(0.1, 0.9)",-0.028
"(0.1, 1.0)",-0.02
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.04
"(0.2, 0.2)",-0.034
"(0.2, 0.3)",-0.046
"(0.2, 0.4)",-0.012
"(0.2, 0.5)",-0.044
"(0.2, 0.6)",-0.046
"(0.2, 0.7)",-0.022
"(0.2, 0.8)",-0.058
"(0.2, 0.9)",-0.022
"(0.2, 1.0)",0.034
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.02
"(0.3, 0.2)",-0.042
"(0.3, 0.3)",-0.022
"(0.3, 0.4)",-0.054
"(0.3, 0.5)",-0.004
"(0.3, 0.6)",-0.09
"(0.3, 0.7)",-0.044
"(0.3, 0.8)",0.008
"(0.3, 0.9)",0.01
"(0.3, 1.0)",0.036
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.022
"(0.4, 0.2)",-0.016
"(0.4, 0.3)",-0.032
"(0.4, 0.4)",-0.046
"(0.4, 0.5)",-0.034
"(0.4, 0.6)",-0.052
"(0.4, 0.7)",0.002
"(0.4, 0.8)",-0.008
"(0.4, 0.9)",0.01
"(0.4, 1.0)",0.04
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.028
"(0.5, 0.2)",-0.028
"(0.5, 0.3)",-0.034
"(0.5, 0.4)",-0.004
"(0.5, 0.5)",-0.092
"(0.5, 0.6)",-0.066
"(0.5, 0.7)",-0.004
"(0.5, 0.8)",-0.054
"(0.5, 0.9)",-0.022
"(0.5, 1.0)",0
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.05
"(0.6, 0.2)",-0.028
"(0.6, 0.3)",-0.05
"(0.6, 0.4)",-0.054
"(0.6, 0.5)",-0.062
"(0.6, 0.6)",-0.046
"(0.6, 0.7)",-0.076
"(0.6, 0.8)",-0.048
"(0.6, 0.9)",0.008
"(0.6, 1.0)",-0.094
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.022
"(0.7, 0.2)",-0.044
"(0.7, 0.3)",-0.054
"(0.7, 0.4)",-0.048
"(0.7, 0.5)",-0.044
"(0.7, 0.6)",-0.072
"(0.7, 0.7)",-0.082
"(0.7, 0.8)",-0.092
"(0.7, 0.9)",0.002
"(0.7, 1.0)",0.014
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.024
"(0.8, 0.2)",-0.03
"(0.8, 0.3)",-0.04
"(0.8, 0.4)",-0.058
"(0.8, 0.5)",-0.084
"(0.8, 0.6)",-0.138
"(0.8, 0.7)",-0.044
"(0.8, 0.8)",0.032
"(0.8, 0.9)",0.014
"(0.8, 1.0)",0.052
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.006
"(0.9, 0.2)",-0.042
"(0.9, 0.3)",-0.052
"(0.9, 0.4)",-0.032
"(0.9, 0.5)",-0.058
"(0.9, 0.6)",-0.076
"(0.9, 0.7)",-0.048
"(0.9, 0.8)",-0.05
"(0.9, 0.9)",0.002
"(0.9, 1.0)",0.046
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.012
"(1.0, 0.2)",-0.016
"(1.0, 0.3)",-0.046
"(1.0, 0.4)",-0.034
"(1.0, 0.5)",-0.042
"(1.0, 0.6)",-0.084
"(1.0, 0.7)",-0.03
"(1.0, 0.8)",-0.092
"(1.0, 0.9)",0.014
"(1.0, 1.0)",0
