"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.006
"(0.1, 0.1)",-0.014
"(0.1, 0.2)",-0.006
"(0.1, 0.3)",-0.03
"(0.1, 0.4)",-0.028
"(0.1, 0.5)",-0.016
"(0.1, 0.6)",-0.036
"(0.1, 0.7)",-0.026
"(0.1, 0.8)",-0.018
"(0.1, 0.9)",-0.038
"(0.1, 1.0)",-0.034
"(0.2, 0.0)",-0.014
"(0.2, 0.1)",-0.024
"(0.2, 0.2)",-0.032
"(0.2, 0.3)",-0.046
"(0.2, 0.4)",-0.026
"(0.2, 0.5)",-0.034
"(0.2, 0.6)",-0.018
"(0.2, 0.7)",0.002
"(0.2, 0.8)",-0.026
"(0.2, 0.9)",-0.05
"(0.2, 1.0)",-0.034
"(0.3, 0.0)",-0.028
"(0.3, 0.1)",-0.05
"(0.3, 0.2)",-0.022
"(0.3, 0.3)",-0.028
"(0.3, 0.4)",-0.02
"(0.3, 0.5)",-0.01
"(0.3, 0.6)",-0.062
"(0.3, 0.7)",-0.046
"(0.3, 0.8)",-0.068
"(0.3, 0.9)",-0.044
"(0.3, 1.0)",-0.072
"(0.4, 0.0)",-0.028
"(0.4, 0.1)",-0.018
"(0.4, 0.2)",-0.002
"(0.4, 0.3)",-0.042
"(0.4, 0.4)",-0.038
"(0.4, 0.5)",-0.06
"(0.4, 0.6)",-0.082
"(0.4, 0.7)",-0.044
"(0.4, 0.8)",-0.024
"(0.4, 0.9)",-0.056
"(0.4, 1.0)",-0.048
"(0.5, 0.0)",-0.056
"(0.5, 0.1)",-0.028
"(0.5, 0.2)",-0.07
"(0.5, 0.3)",-0.036
"(0.5, 0.4)",-0.036
"(0.5, 0.5)",-0.052
"(0.5, 0.6)",-0.044
"(0.5, 0.7)",-0.044
"(0.5, 0.8)",-0.056
"(0.5, 0.9)",-0.024
"(0.5, 1.0)",-0.018
"(0.6, 0.0)",-0.02
"(0.6, 0.1)",-0.08
"(0.6, 0.2)",-0.11
"(0.6, 0.3)",-0.082
"(0.6, 0.4)",-0.07
"(0.6, 0.5)",-0.062
"(0.6, 0.6)",-0.034
"(0.6, 0.7)",-0.058
"(0.6, 0.8)",-0.066
"(0.6, 0.9)",-0.09
"(0.6, 1.0)",-0.034
"(0.7, 0.0)",-0.094
"(0.7, 0.1)",-0.148
"(0.7, 0.2)",-0.068
"(0.7, 0.3)",0.008
"(0.7, 0.4)",-0.006
"(0.7, 0.5)",-0.072
"(0.7, 0.6)",-0.144
"(0.7, 0.7)",-0.068
"(0.7, 0.8)",-0.076
"(0.7, 0.9)",0.004
"(0.7, 1.0)",-0.048
"(0.8, 0.0)",-0.026
"(0.8, 0.1)",-0.098
"(0.8, 0.2)",0.036
"(0.8, 0.3)",-0.04
"(0.8, 0.4)",-0.032
"(0.8, 0.5)",-0.084
"(0.8, 0.6)",-0.092
"(0.8, 0.7)",-0.038
"(0.8, 0.8)",-0.026
"(0.8, 0.9)",-0.026
"(0.8, 1.0)",0.014
"(0.9, 0.0)",0.048
"(0.9, 0.1)",-0.042
"(0.9, 0.2)",-0.01
"(0.9, 0.3)",-0.064
"(0.9, 0.4)",0.018
"(0.9, 0.5)",-0.05
"(0.9, 0.6)",0.024
"(0.9, 0.7)",-0.03
"(0.9, 0.8)",-0.058
"(0.9, 0.9)",-0.064
"(0.9, 1.0)",-0.038
"(1.0, 0.0)",-0.052
"(1.0, 0.1)",-0.08
"(1.0, 0.2)",-0.026
"(1.0, 0.3)",-0.054
"(1.0, 0.4)",-0.044
"(1.0, 0.5)",-0.038
"(1.0, 0.6)",0.026
"(1.0, 0.7)",0.014
"(1.0, 0.8)",0.042
"(1.0, 0.9)",0.046
"(1.0, 1.0)",0.032
