"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0.002
"(0.1, 0.1)",-0.052
"(0.1, 0.2)",-0.008
"(0.1, 0.3)",-0.022
"(0.1, 0.4)",-0.03
"(0.1, 0.5)",-0.038
"(0.1, 0.6)",-0.032
"(0.1, 0.7)",-0.038
"(0.1, 0.8)",-0.034
"(0.1, 0.9)",-0.018
"(0.1, 1.0)",-0.04
"(0.2, 0.0)",-0.036
"(0.2, 0.1)",-0.052
"(0.2, 0.2)",-0.066
"(0.2, 0.3)",-0.062
"(0.2, 0.4)",-0.03
"(0.2, 0.5)",-0.056
"(0.2, 0.6)",-0.058
"(0.2, 0.7)",-0.034
"(0.2, 0.8)",-0.07
"(0.2, 0.9)",-0.022
"(0.2, 1.0)",-0.01
"(0.3, 0.0)",-0.088
"(0.3, 0.1)",-0.064
"(0.3, 0.2)",-0.09
"(0.3, 0.3)",-0.06
"(0.3, 0.4)",-0.084
"(0.3, 0.5)",-0.054
"(0.3, 0.6)",-0.052
"(0.3, 0.7)",-0.018
"(0.3, 0.8)",-0.056
"(0.3, 0.9)",0.004
"(0.3, 1.0)",-0.022
"(0.4, 0.0)",-0.074
"(0.4, 0.1)",-0.028
"(0.4, 0.2)",-0.078
"(0.4, 0.3)",-0.084
"(0.4, 0.4)",-0.072
"(0.4, 0.5)",-0.068
"(0.4, 0.6)",-0.078
"(0.4, 0.7)",-0.014
"(0.4, 0.8)",-0.028
"(0.4, 0.9)",-0.026
"(0.4, 1.0)",-0.062
"(0.5, 0.0)",-0.014
"(0.5, 0.1)",-0.056
"(0.5, 0.2)",-0.126
"(0.5, 0.3)",-0.114
"(0.5, 0.4)",-0.038
"(0.5, 0.5)",-0.096
"(0.5, 0.6)",-0.06
"(0.5, 0.7)",-0.108
"(0.5, 0.8)",-0.078
"(0.5, 0.9)",-0.082
"(0.5, 1.0)",-0.044
"(0.6, 0.0)",-0.038
"(0.6, 0.1)",-0.098
"(0.6, 0.2)",-0.058
"(0.6, 0.3)",-0.108
"(0.6, 0.4)",-0.052
"(0.6, 0.5)",-0.076
"(0.6, 0.6)",-0.082
"(0.6, 0.7)",-0.04
"(0.6, 0.8)",-0.066
"(0.6, 0.9)",-0.056
"(0.6, 1.0)",-0.058
"(0.7, 0.0)",-0.006
"(0.7, 0.1)",-0.054
"(0.7, 0.2)",-0.112
"(0.7, 0.3)",-0.072
"(0.7, 0.4)",-0.062
"(0.7, 0.5)",-0.034
"(0.7, 0.6)",-0.05
"(0.7, 0.7)",-0.146
"(0.7, 0.8)",0
"(0.7, 0.9)",-0.114
"(0.7, 1.0)",-0.048
"(0.8, 0.0)",-0.036
"(0.8, 0.1)",-0.01
"(0.8, 0.2)",-0.042
"(0.8, 0.3)",-0.04
"(0.8, 0.4)",-0.108
"(0.8, 0.5)",-0.074
"(0.8, 0.6)",-0.022
"(0.8, 0.7)",-0.112
"(0.8, 0.8)",-0.074
"(0.8, 0.9)",-0.128
"(0.8, 1.0)",-0.076
"(0.9, 0.0)",-0.04
"(0.9, 0.1)",-0.022
"(0.9, 0.2)",-0.002
"(0.9, 0.3)",0.042
"(0.9, 0.4)",-0.008
"(0.9, 0.5)",-0.004
"(0.9, 0.6)",-0.054
"(0.9, 0.7)",-0.042
"(0.9, 0.8)",-0.036
"(0.9, 0.9)",-0.022
"(0.9, 1.0)",-0.022
"(1.0, 0.0)",-0.018
"(1.0, 0.1)",0.002
"(1.0, 0.2)",-0.038
"(1.0, 0.3)",-0.034
"(1.0, 0.4)",-0.022
"(1.0, 0.5)",0.018
"(1.0, 0.6)",-0.078
"(1.0, 0.7)",-0.008
"(1.0, 0.8)",-0.04
"(1.0, 0.9)",-0.004
"(1.0, 1.0)",0
