"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.03
"(0.1, 0.1)",-0.05
"(0.1, 0.2)",-0.026
"(0.1, 0.3)",-0.012
"(0.1, 0.4)",-0.008
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",-0.042
"(0.1, 0.7)",-0.036
"(0.1, 0.8)",-0.03
"(0.1, 0.9)",-0.022
"(0.1, 1.0)",-0.032
"(0.2, 0.0)",-0.022
"(0.2, 0.1)",-0.034
"(0.2, 0.2)",-0.018
"(0.2, 0.3)",-0.042
"(0.2, 0.4)",-0.038
"(0.2, 0.5)",-0.048
"(0.2, 0.6)",-0.032
"(0.2, 0.7)",-0.038
"(0.2, 0.8)",-0.048
"(0.2, 0.9)",-0.02
"(0.2, 1.0)",-0.034
"(0.3, 0.0)",-0.038
"(0.3, 0.1)",-0.062
"(0.3, 0.2)",-0.026
"(0.3, 0.3)",-0.03
"(0.3, 0.4)",-0.044
"(0.3, 0.5)",-0.038
"(0.3, 0.6)",-0.06
"(0.3, 0.7)",-0.056
"(0.3, 0.8)",-0.076
"(0.3, 0.9)",-0.042
"(0.3, 1.0)",-0.046
"(0.4, 0.0)",-0.068
"(0.4, 0.1)",-0.062
"(0.4, 0.2)",-0.048
"(0.4, 0.3)",-0.068
"(0.4, 0.4)",-0.076
"(0.4, 0.5)",-0.05
"(0.4, 0.6)",-0.048
"(0.4, 0.7)",-0.064
"(0.4, 0.8)",-0.084
"(0.4, 0.9)",-0.052
"(0.4, 1.0)",-0.09
"(0.5, 0.0)",-0.066
"(0.5, 0.1)",-0.056
"(0.5, 0.2)",-0.058
"(0.5, 0.3)",-0.098
"(0.5, 0.4)",-0.08
"(0.5, 0.5)",-0.02
"(0.5, 0.6)",-0.092
"(0.5, 0.7)",-0.098
"(0.5, 0.8)",-0.076
"(0.5, 0.9)",-0.032
"(0.5, 1.0)",-0.078
"(0.6, 0.0)",-0.122
"(0.6, 0.1)",-0.052
"(0.6, 0.2)",-0.162
"(0.6, 0.3)",-0.136
"(0.6, 0.4)",-0.152
"(0.6, 0.5)",-0.04
"(0.6, 0.6)",-0.084
"(0.6, 0.7)",-0.086
"(0.6, 0.8)",-0.164
"(0.6, 0.9)",-0.054
"(0.6, 1.0)",-0.068
"(0.7, 0.0)",-0.118
"(0.7, 0.1)",-0.098
"(0.7, 0.2)",-0.012
"(0.7, 0.3)",-0.14
"(0.7, 0.4)",-0.146
"(0.7, 0.5)",-0.136
"(0.7, 0.6)",-0.108
"(0.7, 0.7)",-0.134
"(0.7, 0.8)",-0.052
"(0.7, 0.9)",-0.092
"(0.7, 1.0)",-0.102
"(0.8, 0.0)",-0.114
"(0.8, 0.1)",-0.048
"(0.8, 0.2)",-0.104
"(0.8, 0.3)",-0.048
"(0.8, 0.4)",-0.13
"(0.8, 0.5)",-0.08
"(0.8, 0.6)",-0.09
"(0.8, 0.7)",-0.062
"(0.8, 0.8)",-0.078
"(0.8, 0.9)",-0.012
"(0.8, 1.0)",-0.038
"(0.9, 0.0)",-0.066
"(0.9, 0.1)",0.026
"(0.9, 0.2)",-0.128
"(0.9, 0.3)",-0.09
"(0.9, 0.4)",0.094
"(0.9, 0.5)",-0.068
"(0.9, 0.6)",0.034
"(0.9, 0.7)",0.044
"(0.9, 0.8)",-0.098
"(0.9, 0.9)",-0.14
"(0.9, 1.0)",-0.018
"(1.0, 0.0)",0.078
"(1.0, 0.1)",-0.036
"(1.0, 0.2)",0.062
"(1.0, 0.3)",-0.026
"(1.0, 0.4)",0.068
"(1.0, 0.5)",-0.136
"(1.0, 0.6)",-0.054
"(1.0, 0.7)",0.072
"(1.0, 0.8)",-0.004
"(1.0, 0.9)",0.12
"(1.0, 1.0)",0.068
