"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0.01
"(0.0, 0.2)",-0.014
"(0.0, 0.3)",-0.002
"(0.0, 0.4)",0.002
"(0.0, 0.5)",-0.002
"(0.0, 0.6)",0.01
"(0.0, 0.7)",-0.014
"(0.0, 0.8)",0.032
"(0.0, 0.9)",0.008
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",0.018
"(0.1, 0.2)",0.01
"(0.1, 0.3)",-0.002
"(0.1, 0.4)",0.014
"(0.1, 0.5)",-0.016
"(0.1, 0.6)",0.002
"(0.1, 0.7)",-0.034
"(0.1, 0.8)",0.01
"(0.1, 0.9)",0
"(0.1, 1.0)",-0.012
"(0.2, 0.0)",0
"(0.2, 0.1)",0.008
"(0.2, 0.2)",0.002
"(0.2, 0.3)",-0.042
"(0.2, 0.4)",-0.016
"(0.2, 0.5)",0.002
"(0.2, 0.6)",-0.01
"(0.2, 0.7)",-0.034
"(0.2, 0.8)",-0.002
"(0.2, 0.9)",-0.052
"(0.2, 1.0)",-0.002
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.014
"(0.3, 0.2)",-0.028
"(0.3, 0.3)",-0.008
"(0.3, 0.4)",-0.002
"(0.3, 0.5)",-0.022
"(0.3, 0.6)",-0.006
"(0.3, 0.7)",-0.03
"(0.3, 0.8)",0.018
"(0.3, 0.9)",-0.006
"(0.3, 1.0)",0.016
"(0.4, 0.0)",0
"(0.4, 0.1)",0.006
"(0.4, 0.2)",-0.004
"(0.4, 0.3)",-0.054
"(0.4, 0.4)",0.002
"(0.4, 0.5)",0.012
"(0.4, 0.6)",-0.028
"(0.4, 0.7)",0
"(0.4, 0.8)",-0.028
"(0.4, 0.9)",-0.054
"(0.4, 1.0)",0.016
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.006
"(0.5, 0.2)",-0.022
"(0.5, 0.3)",-0.014
"(0.5, 0.4)",-0.004
"(0.5, 0.5)",0
"(0.5, 0.6)",-0.026
"(0.5, 0.7)",-0.014
"(0.5, 0.8)",-0.01
"(0.5, 0.9)",-0.03
"(0.5, 1.0)",0.01
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.008
"(0.6, 0.2)",0.012
"(0.6, 0.3)",0.018
"(0.6, 0.4)",-0.008
"(0.6, 0.5)",-0.03
"(0.6, 0.6)",0.004
"(0.6, 0.7)",-0.022
"(0.6, 0.8)",0.022
"(0.6, 0.9)",-0.032
"(0.6, 1.0)",-0.03
"(0.7, 0.0)",0
"(0.7, 0.1)",0.016
"(0.7, 0.2)",0.004
"(0.7, 0.3)",0
"(0.7, 0.4)",-0.008
"(0.7, 0.5)",0.01
"(0.7, 0.6)",0.01
"(0.7, 0.7)",0.008
"(0.7, 0.8)",-0.006
"(0.7, 0.9)",0.006
"(0.7, 1.0)",-0.022
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.01
"(0.8, 0.2)",-0.002
"(0.8, 0.3)",0.012
"(0.8, 0.4)",-0.008
"(0.8, 0.5)",-0.014
"(0.8, 0.6)",-0.002
"(0.8, 0.7)",-0.038
"(0.8, 0.8)",-0.024
"(0.8, 0.9)",-0.024
"(0.8, 1.0)",-0.024
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.006
"(0.9, 0.2)",0.032
"(0.9, 0.3)",0
"(0.9, 0.4)",-0.022
"(0.9, 0.5)",-0.014
"(0.9, 0.6)",-0.014
"(0.9, 0.7)",0.034
"(0.9, 0.8)",0.01
"(0.9, 0.9)",-0.032
"(0.9, 1.0)",0.004
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.006
"(1.0, 0.2)",0.004
"(1.0, 0.3)",0.006
"(1.0, 0.4)",0
"(1.0, 0.5)",0.002
"(1.0, 0.6)",0.022
"(1.0, 0.7)",-0.01
"(1.0, 0.8)",-0.02
"(1.0, 0.9)",-0.004
"(1.0, 1.0)",-0.008
