"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.052
"(0.0, 0.2)",-0.104
"(0.0, 0.3)",-0.048
"(0.0, 0.4)",-0.02
"(0.0, 0.5)",-0.028
"(0.0, 0.6)",0.014
"(0.0, 0.7)",0.006
"(0.0, 0.8)",0
"(0.0, 0.9)",-0.004
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.058
"(0.1, 0.2)",-0.02
"(0.1, 0.3)",-0.084
"(0.1, 0.4)",-0.076
"(0.1, 0.5)",-0.082
"(0.1, 0.6)",-0.05
"(0.1, 0.7)",-0.036
"(0.1, 0.8)",-0.038
"(0.1, 0.9)",-0.008
"(0.1, 1.0)",-0.038
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.062
"(0.2, 0.2)",-0.058
"(0.2, 0.3)",-0.032
"(0.2, 0.4)",-0.074
"(0.2, 0.5)",-0.056
"(0.2, 0.6)",-0.09
"(0.2, 0.7)",-0.054
"(0.2, 0.8)",-0.054
"(0.2, 0.9)",-0.052
"(0.2, 1.0)",-0.046
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.056
"(0.3, 0.2)",-0.04
"(0.3, 0.3)",-0.098
"(0.3, 0.4)",-0.048
"(0.3, 0.5)",-0.054
"(0.3, 0.6)",-0.052
"(0.3, 0.7)",-0.044
"(0.3, 0.8)",-0.112
"(0.3, 0.9)",-0.07
"(0.3, 1.0)",-0.058
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.058
"(0.4, 0.2)",-0.086
"(0.4, 0.3)",-0.07
"(0.4, 0.4)",-0.102
"(0.4, 0.5)",-0.11
"(0.4, 0.6)",-0.1
"(0.4, 0.7)",-0.126
"(0.4, 0.8)",-0.04
"(0.4, 0.9)",-0.052
"(0.4, 1.0)",-0.074
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.056
"(0.5, 0.2)",-0.12
"(0.5, 0.3)",-0.068
"(0.5, 0.4)",-0.082
"(0.5, 0.5)",-0.08
"(0.5, 0.6)",-0.058
"(0.5, 0.7)",-0.078
"(0.5, 0.8)",-0.08
"(0.5, 0.9)",-0.062
"(0.5, 1.0)",-0.026
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.042
"(0.6, 0.2)",-0.07
"(0.6, 0.3)",-0.094
"(0.6, 0.4)",-0.052
"(0.6, 0.5)",-0.062
"(0.6, 0.6)",-0.04
"(0.6, 0.7)",-0.032
"(0.6, 0.8)",-0.002
"(0.6, 0.9)",-0.034
"(0.6, 1.0)",-0.018
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.06
"(0.7, 0.2)",-0.064
"(0.7, 0.3)",-0.094
"(0.7, 0.4)",-0.104
"(0.7, 0.5)",-0.09
"(0.7, 0.6)",-0.07
"(0.7, 0.7)",-0.07
"(0.7, 0.8)",-0.05
"(0.7, 0.9)",-0.05
"(0.7, 1.0)",-0.086
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.042
"(0.8, 0.2)",-0.012
"(0.8, 0.3)",-0.078
"(0.8, 0.4)",-0.06
"(0.8, 0.5)",0.006
"(0.8, 0.6)",-0.036
"(0.8, 0.7)",0
"(0.8, 0.8)",-0.018
"(0.8, 0.9)",0.006
"(0.8, 1.0)",-0.02
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.024
"(0.9, 0.2)",-0.038
"(0.9, 0.3)",-0.04
"(0.9, 0.4)",-0.062
"(0.9, 0.5)",-0.016
"(0.9, 0.6)",-0.074
"(0.9, 0.7)",-0.058
"(0.9, 0.8)",0.016
"(0.9, 0.9)",-0.02
"(0.9, 1.0)",0.024
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.014
"(1.0, 0.2)",-0.054
"(1.0, 0.3)",-0.008
"(1.0, 0.4)",-0.018
"(1.0, 0.5)",0.006
"(1.0, 0.6)",-0.064
"(1.0, 0.7)",0.012
"(1.0, 0.8)",-0.026
"(1.0, 0.9)",0
"(1.0, 1.0)",-0.012
