"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.01
"(0.1, 0.1)",-0.018
"(0.1, 0.2)",-0.04
"(0.1, 0.3)",-0.05
"(0.1, 0.4)",-0.03
"(0.1, 0.5)",-0.044
"(0.1, 0.6)",-0.026
"(0.1, 0.7)",-0.02
"(0.1, 0.8)",-0.034
"(0.1, 0.9)",-0.03
"(0.1, 1.0)",-0.05
"(0.2, 0.0)",-0.022
"(0.2, 0.1)",0.012
"(0.2, 0.2)",-0.008
"(0.2, 0.3)",-0.012
"(0.2, 0.4)",-0.008
"(0.2, 0.5)",-0.028
"(0.2, 0.6)",-0.024
"(0.2, 0.7)",0
"(0.2, 0.8)",-0.01
"(0.2, 0.9)",-0.022
"(0.2, 1.0)",-0.052
"(0.3, 0.0)",0.004
"(0.3, 0.1)",-0.014
"(0.3, 0.2)",-0.03
"(0.3, 0.3)",-0.034
"(0.3, 0.4)",-0.014
"(0.3, 0.5)",-0.016
"(0.3, 0.6)",-0.062
"(0.3, 0.7)",-0.072
"(0.3, 0.8)",-0.04
"(0.3, 0.9)",-0.06
"(0.3, 1.0)",-0.06
"(0.4, 0.0)",-0.03
"(0.4, 0.1)",-0.006
"(0.4, 0.2)",-0.036
"(0.4, 0.3)",0.01
"(0.4, 0.4)",-0.072
"(0.4, 0.5)",-0.062
"(0.4, 0.6)",-0.028
"(0.4, 0.7)",-0.034
"(0.4, 0.8)",-0.056
"(0.4, 0.9)",-0.106
"(0.4, 1.0)",-0.04
"(0.5, 0.0)",-0.044
"(0.5, 0.1)",-0.024
"(0.5, 0.2)",-0.024
"(0.5, 0.3)",-0.054
"(0.5, 0.4)",-0.072
"(0.5, 0.5)",-0.062
"(0.5, 0.6)",-0.064
"(0.5, 0.7)",-0.034
"(0.5, 0.8)",-0.066
"(0.5, 0.9)",-0.034
"(0.5, 1.0)",-0.058
"(0.6, 0.0)",-0.068
"(0.6, 0.1)",-0.05
"(0.6, 0.2)",0.038
"(0.6, 0.3)",-0.044
"(0.6, 0.4)",0.004
"(0.6, 0.5)",-0.054
"(0.6, 0.6)",-0.014
"(0.6, 0.7)",-0.028
"(0.6, 0.8)",-0.01
"(0.6, 0.9)",-0.07
"(0.6, 1.0)",-0.012
"(0.7, 0.0)",-0.006
"(0.7, 0.1)",-0.09
"(0.7, 0.2)",-0.004
"(0.7, 0.3)",-0.086
"(0.7, 0.4)",-0.082
"(0.7, 0.5)",0.018
"(0.7, 0.6)",-0.158
"(0.7, 0.7)",-0.08
"(0.7, 0.8)",-0.05
"(0.7, 0.9)",0.002
"(0.7, 1.0)",-0.1
"(0.8, 0.0)",-0.036
"(0.8, 0.1)",0.034
"(0.8, 0.2)",-0.044
"(0.8, 0.3)",0
"(0.8, 0.4)",-0.056
"(0.8, 0.5)",-0.034
"(0.8, 0.6)",-0.072
"(0.8, 0.7)",0.018
"(0.8, 0.8)",-0.026
"(0.8, 0.9)",-0.062
"(0.8, 1.0)",-0.054
"(0.9, 0.0)",-0.036
"(0.9, 0.1)",0
"(0.9, 0.2)",0.03
"(0.9, 0.3)",0.016
"(0.9, 0.4)",-0.064
"(0.9, 0.5)",-0.028
"(0.9, 0.6)",-0.048
"(0.9, 0.7)",-0.002
"(0.9, 0.8)",-0.01
"(0.9, 0.9)",0.008
"(0.9, 1.0)",-0.022
"(1.0, 0.0)",-0.024
"(1.0, 0.1)",0.072
"(1.0, 0.2)",0.008
"(1.0, 0.3)",0.04
"(1.0, 0.4)",-0.034
"(1.0, 0.5)",-0.024
"(1.0, 0.6)",0.01
"(1.0, 0.7)",-0.052
"(1.0, 0.8)",0.044
"(1.0, 0.9)",0.01
"(1.0, 1.0)",0.03
