"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0.024
"(0.1, 0.1)",-0.004
"(0.1, 0.2)",-0.036
"(0.1, 0.3)",-0.014
"(0.1, 0.4)",-0.004
"(0.1, 0.5)",0.01
"(0.1, 0.6)",0.012
"(0.1, 0.7)",-0.026
"(0.1, 0.8)",-0.028
"(0.1, 0.9)",0.02
"(0.1, 1.0)",0.014
"(0.2, 0.0)",0.036
"(0.2, 0.1)",0.014
"(0.2, 0.2)",0.028
"(0.2, 0.3)",-0.016
"(0.2, 0.4)",-0.032
"(0.2, 0.5)",-0.026
"(0.2, 0.6)",0.004
"(0.2, 0.7)",0.006
"(0.2, 0.8)",0.004
"(0.2, 0.9)",-0.01
"(0.2, 1.0)",-0.008
"(0.3, 0.0)",-0.036
"(0.3, 0.1)",-0.028
"(0.3, 0.2)",-0.014
"(0.3, 0.3)",-0.022
"(0.3, 0.4)",0.02
"(0.3, 0.5)",-0.022
"(0.3, 0.6)",-0.024
"(0.3, 0.7)",-0.002
"(0.3, 0.8)",0.016
"(0.3, 0.9)",-0.014
"(0.3, 1.0)",-0.064
"(0.4, 0.0)",-0.016
"(0.4, 0.1)",-0.004
"(0.4, 0.2)",-0.026
"(0.4, 0.3)",-0.048
"(0.4, 0.4)",-0.088
"(0.4, 0.5)",-0.062
"(0.4, 0.6)",-0.03
"(0.4, 0.7)",-0.04
"(0.4, 0.8)",0.016
"(0.4, 0.9)",-0.004
"(0.4, 1.0)",-0.038
"(0.5, 0.0)",0.008
"(0.5, 0.1)",0.042
"(0.5, 0.2)",-0.04
"(0.5, 0.3)",-0.04
"(0.5, 0.4)",-0.086
"(0.5, 0.5)",-0.01
"(0.5, 0.6)",-0.038
"(0.5, 0.7)",0.042
"(0.5, 0.8)",-0.022
"(0.5, 0.9)",-0.076
"(0.5, 1.0)",-0.01
"(0.6, 0.0)",-0.034
"(0.6, 0.1)",0.024
"(0.6, 0.2)",0.002
"(0.6, 0.3)",-0.056
"(0.6, 0.4)",-0.012
"(0.6, 0.5)",-0.036
"(0.6, 0.6)",-0.102
"(0.6, 0.7)",-0.082
"(0.6, 0.8)",-0.074
"(0.6, 0.9)",-0.024
"(0.6, 1.0)",-0.028
"(0.7, 0.0)",-0.042
"(0.7, 0.1)",-0.036
"(0.7, 0.2)",-0.022
"(0.7, 0.3)",-0.032
"(0.7, 0.4)",-0.004
"(0.7, 0.5)",-0.038
"(0.7, 0.6)",0.016
"(0.7, 0.7)",-0.04
"(0.7, 0.8)",-0.014
"(0.7, 0.9)",-0.058
"(0.7, 1.0)",0.004
"(0.8, 0.0)",-0.004
"(0.8, 0.1)",-0.05
"(0.8, 0.2)",-0.02
"(0.8, 0.3)",0.056
"(0.8, 0.4)",-0.072
"(0.8, 0.5)",0.032
"(0.8, 0.6)",-0.076
"(0.8, 0.7)",0.02
"(0.8, 0.8)",-0.042
"(0.8, 0.9)",0.088
"(0.8, 1.0)",-0.018
"(0.9, 0.0)",0.002
"(0.9, 0.1)",0.032
"(0.9, 0.2)",0.022
"(0.9, 0.3)",-0.024
"(0.9, 0.4)",-0.038
"(0.9, 0.5)",0.046
"(0.9, 0.6)",-0.076
"(0.9, 0.7)",-0.054
"(0.9, 0.8)",-0.01
"(0.9, 0.9)",-0.076
"(0.9, 1.0)",-0.022
"(1.0, 0.0)",-0.004
"(1.0, 0.1)",-0.01
"(1.0, 0.2)",-0.042
"(1.0, 0.3)",-0.04
"(1.0, 0.4)",0.06
"(1.0, 0.5)",-0.114
"(1.0, 0.6)",0.012
"(1.0, 0.7)",0.01
"(1.0, 0.8)",0.104
"(1.0, 0.9)",0.01
"(1.0, 1.0)",0.006
