"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.026
"(0.0, 0.2)",-0.014
"(0.0, 0.3)",-0.016
"(0.0, 0.4)",-0.036
"(0.0, 0.5)",-0.04
"(0.0, 0.6)",-0.05
"(0.0, 0.7)",-0.026
"(0.0, 0.8)",-0.032
"(0.0, 0.9)",-0.022
"(0.0, 1.0)",0.028
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.01
"(0.1, 0.2)",-0.02
"(0.1, 0.3)",-0.076
"(0.1, 0.4)",-0.054
"(0.1, 0.5)",-0.016
"(0.1, 0.6)",-0.026
"(0.1, 0.7)",-0.038
"(0.1, 0.8)",-0.028
"(0.1, 0.9)",-0.038
"(0.1, 1.0)",0.102
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.016
"(0.2, 0.2)",-0.022
"(0.2, 0.3)",-0.026
"(0.2, 0.4)",-0.064
"(0.2, 0.5)",-0.024
"(0.2, 0.6)",-0.034
"(0.2, 0.7)",-0.026
"(0.2, 0.8)",-0.054
"(0.2, 0.9)",0.012
"(0.2, 1.0)",-0.014
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.04
"(0.3, 0.2)",-0.048
"(0.3, 0.3)",-0.028
"(0.3, 0.4)",-0.06
"(0.3, 0.5)",-0.052
"(0.3, 0.6)",-0.046
"(0.3, 0.7)",-0.022
"(0.3, 0.8)",-0.026
"(0.3, 0.9)",0.032
"(0.3, 1.0)",0.016
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.004
"(0.4, 0.2)",-0.038
"(0.4, 0.3)",-0.03
"(0.4, 0.4)",-0.014
"(0.4, 0.5)",-0.042
"(0.4, 0.6)",-0.042
"(0.4, 0.7)",-0.024
"(0.4, 0.8)",-0.028
"(0.4, 0.9)",0.02
"(0.4, 1.0)",0.008
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.008
"(0.5, 0.2)",-0.046
"(0.5, 0.3)",-0.052
"(0.5, 0.4)",-0.076
"(0.5, 0.5)",-0.026
"(0.5, 0.6)",-0.022
"(0.5, 0.7)",-0.058
"(0.5, 0.8)",-0.038
"(0.5, 0.9)",0.046
"(0.5, 1.0)",0.02
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.036
"(0.6, 0.2)",-0.07
"(0.6, 0.3)",-0.032
"(0.6, 0.4)",-0.07
"(0.6, 0.5)",-0.056
"(0.6, 0.6)",-0.038
"(0.6, 0.7)",-0.018
"(0.6, 0.8)",0.014
"(0.6, 0.9)",0.01
"(0.6, 1.0)",-0.054
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.01
"(0.7, 0.2)",-0.01
"(0.7, 0.3)",-0.044
"(0.7, 0.4)",-0.034
"(0.7, 0.5)",-0.01
"(0.7, 0.6)",-0.024
"(0.7, 0.7)",-0.04
"(0.7, 0.8)",-0.008
"(0.7, 0.9)",0.026
"(0.7, 1.0)",0.028
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.058
"(0.8, 0.2)",-0.04
"(0.8, 0.3)",-0.026
"(0.8, 0.4)",-0.016
"(0.8, 0.5)",0
"(0.8, 0.6)",-0.118
"(0.8, 0.7)",-0.086
"(0.8, 0.8)",-0.084
"(0.8, 0.9)",-0.022
"(0.8, 1.0)",0.02
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.022
"(0.9, 0.2)",0.002
"(0.9, 0.3)",-0.024
"(0.9, 0.4)",-0.07
"(0.9, 0.5)",-0.042
"(0.9, 0.6)",-0.078
"(0.9, 0.7)",0
"(0.9, 0.8)",-0.042
"(0.9, 0.9)",-0.012
"(0.9, 1.0)",0.064
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.022
"(1.0, 0.2)",-0.014
"(1.0, 0.3)",-0.052
"(1.0, 0.4)",-0.06
"(1.0, 0.5)",-0.084
"(1.0, 0.6)",-0.018
"(1.0, 0.7)",0.004
"(1.0, 0.8)",-0.066
"(1.0, 0.9)",0.032
"(1.0, 1.0)",0.002
