"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.044
"(0.1, 0.1)",-0.042
"(0.1, 0.2)",-0.036
"(0.1, 0.3)",-0.046
"(0.1, 0.4)",-0.034
"(0.1, 0.5)",-0.016
"(0.1, 0.6)",-0.034
"(0.1, 0.7)",-0.038
"(0.1, 0.8)",-0.026
"(0.1, 0.9)",-0.024
"(0.1, 1.0)",-0.026
"(0.2, 0.0)",-0.044
"(0.2, 0.1)",-0.05
"(0.2, 0.2)",-0.052
"(0.2, 0.3)",-0.052
"(0.2, 0.4)",-0.054
"(0.2, 0.5)",-0.04
"(0.2, 0.6)",-0.038
"(0.2, 0.7)",-0.058
"(0.2, 0.8)",-0.022
"(0.2, 0.9)",-0.054
"(0.2, 1.0)",-0.022
"(0.3, 0.0)",-0.102
"(0.3, 0.1)",-0.052
"(0.3, 0.2)",-0.09
"(0.3, 0.3)",-0.032
"(0.3, 0.4)",-0.014
"(0.3, 0.5)",-0.044
"(0.3, 0.6)",-0.05
"(0.3, 0.7)",-0.042
"(0.3, 0.8)",-0.014
"(0.3, 0.9)",-0.032
"(0.3, 1.0)",-0.042
"(0.4, 0.0)",-0.11
"(0.4, 0.1)",-0.064
"(0.4, 0.2)",-0.07
"(0.4, 0.3)",-0.094
"(0.4, 0.4)",-0.1
"(0.4, 0.5)",-0.066
"(0.4, 0.6)",-0.082
"(0.4, 0.7)",-0.09
"(0.4, 0.8)",-0.056
"(0.4, 0.9)",-0.058
"(0.4, 1.0)",-0.082
"(0.5, 0.0)",-0.12
"(0.5, 0.1)",-0.11
"(0.5, 0.2)",-0.106
"(0.5, 0.3)",-0.156
"(0.5, 0.4)",-0.118
"(0.5, 0.5)",-0.118
"(0.5, 0.6)",-0.098
"(0.5, 0.7)",-0.08
"(0.5, 0.8)",-0.088
"(0.5, 0.9)",-0.052
"(0.5, 1.0)",-0.094
"(0.6, 0.0)",-0.082
"(0.6, 0.1)",-0.064
"(0.6, 0.2)",-0.116
"(0.6, 0.3)",-0.154
"(0.6, 0.4)",-0.106
"(0.6, 0.5)",-0.102
"(0.6, 0.6)",-0.07
"(0.6, 0.7)",-0.104
"(0.6, 0.8)",-0.166
"(0.6, 0.9)",-0.09
"(0.6, 1.0)",-0.106
"(0.7, 0.0)",-0.18
"(0.7, 0.1)",-0.074
"(0.7, 0.2)",-0.1
"(0.7, 0.3)",-0.1
"(0.7, 0.4)",-0.058
"(0.7, 0.5)",-0.196
"(0.7, 0.6)",-0.068
"(0.7, 0.7)",-0.15
"(0.7, 0.8)",-0.046
"(0.7, 0.9)",-0.114
"(0.7, 1.0)",-0.098
"(0.8, 0.0)",-0.076
"(0.8, 0.1)",-0.034
"(0.8, 0.2)",-0.144
"(0.8, 0.3)",-0.048
"(0.8, 0.4)",-0.146
"(0.8, 0.5)",-0.114
"(0.8, 0.6)",-0.13
"(0.8, 0.7)",-0.024
"(0.8, 0.8)",-0.074
"(0.8, 0.9)",-0.012
"(0.8, 1.0)",-0.012
"(0.9, 0.0)",-0.016
"(0.9, 0.1)",0.032
"(0.9, 0.2)",-0.06
"(0.9, 0.3)",0.032
"(0.9, 0.4)",0.046
"(0.9, 0.5)",-0.122
"(0.9, 0.6)",-0.054
"(0.9, 0.7)",0.08
"(0.9, 0.8)",-0.032
"(0.9, 0.9)",0.058
"(0.9, 1.0)",0.024
"(1.0, 0.0)",0.028
"(1.0, 0.1)",0.034
"(1.0, 0.2)",0.048
"(1.0, 0.3)",-0.002
"(1.0, 0.4)",0.07
"(1.0, 0.5)",0.062
"(1.0, 0.6)",-0.062
"(1.0, 0.7)",0.016
"(1.0, 0.8)",0.04
"(1.0, 0.9)",-0.064
"(1.0, 1.0)",0.03
