"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.012
"(0.1, 0.1)",0.022
"(0.1, 0.2)",-0.008
"(0.1, 0.3)",0.008
"(0.1, 0.4)",-0.002
"(0.1, 0.5)",-0.008
"(0.1, 0.6)",0.006
"(0.1, 0.7)",0.006
"(0.1, 0.8)",0
"(0.1, 0.9)",-0.008
"(0.1, 1.0)",-0.002
"(0.2, 0.0)",-0.03
"(0.2, 0.1)",-0.012
"(0.2, 0.2)",0.014
"(0.2, 0.3)",-0.004
"(0.2, 0.4)",-0.012
"(0.2, 0.5)",0.01
"(0.2, 0.6)",-0.028
"(0.2, 0.7)",-0.026
"(0.2, 0.8)",-0.01
"(0.2, 0.9)",-0.02
"(0.2, 1.0)",-0.014
"(0.3, 0.0)",-0.008
"(0.3, 0.1)",-0.004
"(0.3, 0.2)",-0.06
"(0.3, 0.3)",0.03
"(0.3, 0.4)",0.002
"(0.3, 0.5)",0.008
"(0.3, 0.6)",-0.002
"(0.3, 0.7)",0.002
"(0.3, 0.8)",-0.01
"(0.3, 0.9)",-0.01
"(0.3, 1.0)",-0.034
"(0.4, 0.0)",-0.014
"(0.4, 0.1)",0.048
"(0.4, 0.2)",-0.028
"(0.4, 0.3)",-0.048
"(0.4, 0.4)",-0.012
"(0.4, 0.5)",-0.054
"(0.4, 0.6)",-0.036
"(0.4, 0.7)",-0.03
"(0.4, 0.8)",-0.004
"(0.4, 0.9)",-0.014
"(0.4, 1.0)",-0.03
"(0.5, 0.0)",-0.028
"(0.5, 0.1)",-0.012
"(0.5, 0.2)",-0.012
"(0.5, 0.3)",-0.074
"(0.5, 0.4)",-0.04
"(0.5, 0.5)",-0.034
"(0.5, 0.6)",-0.044
"(0.5, 0.7)",-0.006
"(0.5, 0.8)",-0.034
"(0.5, 0.9)",-0.006
"(0.5, 1.0)",-0.03
"(0.6, 0.0)",-0.072
"(0.6, 0.1)",-0.038
"(0.6, 0.2)",-0.062
"(0.6, 0.3)",-0.046
"(0.6, 0.4)",-0.024
"(0.6, 0.5)",-0.058
"(0.6, 0.6)",-0.034
"(0.6, 0.7)",-0.056
"(0.6, 0.8)",0.006
"(0.6, 0.9)",-0.078
"(0.6, 1.0)",-0.036
"(0.7, 0.0)",-0.018
"(0.7, 0.1)",-0.1
"(0.7, 0.2)",-0.068
"(0.7, 0.3)",-0.084
"(0.7, 0.4)",-0.104
"(0.7, 0.5)",-0.124
"(0.7, 0.6)",0.004
"(0.7, 0.7)",-0.088
"(0.7, 0.8)",0.014
"(0.7, 0.9)",-0.01
"(0.7, 1.0)",-0.064
"(0.8, 0.0)",-0.018
"(0.8, 0.1)",-0.038
"(0.8, 0.2)",-0.05
"(0.8, 0.3)",-0.03
"(0.8, 0.4)",-0.062
"(0.8, 0.5)",-0.11
"(0.8, 0.6)",-0.072
"(0.8, 0.7)",-0.048
"(0.8, 0.8)",-0.04
"(0.8, 0.9)",0.018
"(0.8, 1.0)",-0.06
"(0.9, 0.0)",-0.048
"(0.9, 0.1)",-0.094
"(0.9, 0.2)",0.002
"(0.9, 0.3)",0
"(0.9, 0.4)",-0.036
"(0.9, 0.5)",0.006
"(0.9, 0.6)",0.042
"(0.9, 0.7)",-0.094
"(0.9, 0.8)",-0.068
"(0.9, 0.9)",0.014
"(0.9, 1.0)",0.02
"(1.0, 0.0)",0.008
"(1.0, 0.1)",0.026
"(1.0, 0.2)",-0.002
"(1.0, 0.3)",-0.016
"(1.0, 0.4)",-0.022
"(1.0, 0.5)",0.024
"(1.0, 0.6)",-0.026
"(1.0, 0.7)",-0.084
"(1.0, 0.8)",-0.09
"(1.0, 0.9)",0.008
"(1.0, 1.0)",0.01
