"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.026
"(0.1, 0.1)",-0.036
"(0.1, 0.2)",-0.052
"(0.1, 0.3)",-0.026
"(0.1, 0.4)",-0.072
"(0.1, 0.5)",-0.022
"(0.1, 0.6)",-0.072
"(0.1, 0.7)",-0.046
"(0.1, 0.8)",-0.048
"(0.1, 0.9)",-0.026
"(0.1, 1.0)",-0.038
"(0.2, 0.0)",-0.022
"(0.2, 0.1)",-0.064
"(0.2, 0.2)",-0.038
"(0.2, 0.3)",-0.048
"(0.2, 0.4)",-0.03
"(0.2, 0.5)",-0.028
"(0.2, 0.6)",-0.04
"(0.2, 0.7)",-0.064
"(0.2, 0.8)",-0.06
"(0.2, 0.9)",-0.056
"(0.2, 1.0)",-0.054
"(0.3, 0.0)",-0.086
"(0.3, 0.1)",-0.018
"(0.3, 0.2)",-0.004
"(0.3, 0.3)",-0.03
"(0.3, 0.4)",-0.074
"(0.3, 0.5)",-0.1
"(0.3, 0.6)",-0.058
"(0.3, 0.7)",-0.06
"(0.3, 0.8)",-0.026
"(0.3, 0.9)",-0.096
"(0.3, 1.0)",-0.056
"(0.4, 0.0)",-0.048
"(0.4, 0.1)",-0.036
"(0.4, 0.2)",-0.038
"(0.4, 0.3)",-0.064
"(0.4, 0.4)",-0.048
"(0.4, 0.5)",-0.046
"(0.4, 0.6)",-0.088
"(0.4, 0.7)",-0.088
"(0.4, 0.8)",-0.05
"(0.4, 0.9)",-0.05
"(0.4, 1.0)",-0.046
"(0.5, 0.0)",-0.01
"(0.5, 0.1)",-0.038
"(0.5, 0.2)",-0.05
"(0.5, 0.3)",-0.064
"(0.5, 0.4)",-0.092
"(0.5, 0.5)",-0.058
"(0.5, 0.6)",-0.054
"(0.5, 0.7)",-0.052
"(0.5, 0.8)",-0.044
"(0.5, 0.9)",-0.046
"(0.5, 1.0)",-0.058
"(0.6, 0.0)",-0.026
"(0.6, 0.1)",-0.028
"(0.6, 0.2)",-0.058
"(0.6, 0.3)",-0.062
"(0.6, 0.4)",-0.012
"(0.6, 0.5)",-0.018
"(0.6, 0.6)",-0.024
"(0.6, 0.7)",0.034
"(0.6, 0.8)",-0.002
"(0.6, 0.9)",-0.024
"(0.6, 1.0)",-0.104
"(0.7, 0.0)",-0.004
"(0.7, 0.1)",0.01
"(0.7, 0.2)",-0.038
"(0.7, 0.3)",-0.06
"(0.7, 0.4)",0.016
"(0.7, 0.5)",-0.07
"(0.7, 0.6)",-0.076
"(0.7, 0.7)",-0.028
"(0.7, 0.8)",-0.036
"(0.7, 0.9)",-0.088
"(0.7, 1.0)",0.004
"(0.8, 0.0)",0
"(0.8, 0.1)",0.064
"(0.8, 0.2)",-0.086
"(0.8, 0.3)",0.002
"(0.8, 0.4)",-0.094
"(0.8, 0.5)",0.01
"(0.8, 0.6)",0.004
"(0.8, 0.7)",-0.002
"(0.8, 0.8)",-0.04
"(0.8, 0.9)",-0.098
"(0.8, 1.0)",0.024
"(0.9, 0.0)",-0.004
"(0.9, 0.1)",0.004
"(0.9, 0.2)",0.072
"(0.9, 0.3)",-0.016
"(0.9, 0.4)",-0.054
"(0.9, 0.5)",-0.038
"(0.9, 0.6)",-0.03
"(0.9, 0.7)",-0.01
"(0.9, 0.8)",-0.012
"(0.9, 0.9)",0.05
"(0.9, 1.0)",0.014
"(1.0, 0.0)",0.004
"(1.0, 0.1)",-0.008
"(1.0, 0.2)",-0.024
"(1.0, 0.3)",-0.026
"(1.0, 0.4)",-0.018
"(1.0, 0.5)",0.054
"(1.0, 0.6)",-0.044
"(1.0, 0.7)",-0.002
"(1.0, 0.8)",-0.05
"(1.0, 0.9)",0.046
"(1.0, 1.0)",-0.05
