"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",-0.046
"(0.0, 0.2)",-0.026
"(0.0, 0.3)",-0.026
"(0.0, 0.4)",-0.044
"(0.0, 0.5)",-0.016
"(0.0, 0.6)",-0.048
"(0.0, 0.7)",0.022
"(0.0, 0.8)",0.044
"(0.0, 0.9)",-0.012
"(0.0, 1.0)",-0.014
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.048
"(0.1, 0.2)",-0.032
"(0.1, 0.3)",-0.026
"(0.1, 0.4)",-0.074
"(0.1, 0.5)",-0.064
"(0.1, 0.6)",-0.088
"(0.1, 0.7)",-0.042
"(0.1, 0.8)",0.02
"(0.1, 0.9)",-0.056
"(0.1, 1.0)",0.016
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.03
"(0.2, 0.2)",-0.038
"(0.2, 0.3)",-0.04
"(0.2, 0.4)",-0.094
"(0.2, 0.5)",-0.024
"(0.2, 0.6)",-0.014
"(0.2, 0.7)",-0.052
"(0.2, 0.8)",-0.056
"(0.2, 0.9)",-0.066
"(0.2, 1.0)",0.022
"(0.3, 0.0)",0
"(0.3, 0.1)",0.01
"(0.3, 0.2)",-0.048
"(0.3, 0.3)",-0.048
"(0.3, 0.4)",-0.02
"(0.3, 0.5)",-0.072
"(0.3, 0.6)",-0.074
"(0.3, 0.7)",0.024
"(0.3, 0.8)",-0.086
"(0.3, 0.9)",-0.04
"(0.3, 1.0)",-0.062
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.058
"(0.4, 0.2)",-0.054
"(0.4, 0.3)",-0.04
"(0.4, 0.4)",-0.072
"(0.4, 0.5)",-0.034
"(0.4, 0.6)",-0.042
"(0.4, 0.7)",-0.078
"(0.4, 0.8)",-0.01
"(0.4, 0.9)",0
"(0.4, 1.0)",-0.038
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.044
"(0.5, 0.2)",-0.068
"(0.5, 0.3)",-0.018
"(0.5, 0.4)",-0.064
"(0.5, 0.5)",-0.07
"(0.5, 0.6)",0.01
"(0.5, 0.7)",-0.048
"(0.5, 0.8)",-0.048
"(0.5, 0.9)",0.03
"(0.5, 1.0)",-0.014
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.068
"(0.6, 0.2)",-0.022
"(0.6, 0.3)",-0.028
"(0.6, 0.4)",-0.028
"(0.6, 0.5)",-0.01
"(0.6, 0.6)",-0.014
"(0.6, 0.7)",0.006
"(0.6, 0.8)",0.038
"(0.6, 0.9)",0.006
"(0.6, 1.0)",0.052
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.046
"(0.7, 0.2)",-0.046
"(0.7, 0.3)",0.002
"(0.7, 0.4)",-0.084
"(0.7, 0.5)",0.01
"(0.7, 0.6)",-0.058
"(0.7, 0.7)",-0.024
"(0.7, 0.8)",-0.022
"(0.7, 0.9)",-0.048
"(0.7, 1.0)",-0.022
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.04
"(0.8, 0.2)",-0.016
"(0.8, 0.3)",-0.058
"(0.8, 0.4)",-0.024
"(0.8, 0.5)",0.002
"(0.8, 0.6)",-0.02
"(0.8, 0.7)",-0.044
"(0.8, 0.8)",-0.044
"(0.8, 0.9)",-0.042
"(0.8, 1.0)",-0.068
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.004
"(0.9, 0.2)",-0.09
"(0.9, 0.3)",-0.026
"(0.9, 0.4)",-0.058
"(0.9, 0.5)",-0.03
"(0.9, 0.6)",-0.068
"(0.9, 0.7)",-0.076
"(0.9, 0.8)",0.01
"(0.9, 0.9)",-0.004
"(0.9, 1.0)",-0.004
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.022
"(1.0, 0.2)",-0.004
"(1.0, 0.3)",-0.094
"(1.0, 0.4)",-0.05
"(1.0, 0.5)",-0.108
"(1.0, 0.6)",-0.02
"(1.0, 0.7)",-0.074
"(1.0, 0.8)",-0.038
"(1.0, 0.9)",-0.042
"(1.0, 1.0)",0.01
