"phi_men, phi_women",diff_unmatched
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",-0.022
"(0.1, 0.1)",-0.038
"(0.1, 0.2)",-0.034
"(0.1, 0.3)",-0.038
"(0.1, 0.4)",-0.03
"(0.1, 0.5)",-0.03
"(0.1, 0.6)",0.004
"(0.1, 0.7)",-0.038
"(0.1, 0.8)",-0.03
"(0.1, 0.9)",-0.056
"(0.1, 1.0)",-0.034
"(0.2, 0.0)",-0.024
"(0.2, 0.1)",-0.026
"(0.2, 0.2)",-0.016
"(0.2, 0.3)",-0.016
"(0.2, 0.4)",-0.038
"(0.2, 0.5)",-0.054
"(0.2, 0.6)",-0.02
"(0.2, 0.7)",-0.018
"(0.2, 0.8)",-0.01
"(0.2, 0.9)",-0.024
"(0.2, 1.0)",-0.058
"(0.3, 0.0)",-0.006
"(0.3, 0.1)",-0.054
"(0.3, 0.2)",-0.062
"(0.3, 0.3)",-0.022
"(0.3, 0.4)",-0.036
"(0.3, 0.5)",-0.032
"(0.3, 0.6)",-0.004
"(0.3, 0.7)",-0.074
"(0.3, 0.8)",-0.042
"(0.3, 0.9)",-0.074
"(0.3, 1.0)",-0.066
"(0.4, 0.0)",-0.082
"(0.4, 0.1)",-0.054
"(0.4, 0.2)",-0.056
"(0.4, 0.3)",-0.024
"(0.4, 0.4)",-0.086
"(0.4, 0.5)",-0.068
"(0.4, 0.6)",-0.004
"(0.4, 0.7)",-0.04
"(0.4, 0.8)",-0.108
"(0.4, 0.9)",-0.084
"(0.4, 1.0)",-0.036
"(0.5, 0.0)",-0.062
"(0.5, 0.1)",-0.056
"(0.5, 0.2)",0.02
"(0.5, 0.3)",-0.02
"(0.5, 0.4)",-0.034
"(0.5, 0.5)",-0.034
"(0.5, 0.6)",-0.028
"(0.5, 0.7)",-0.064
"(0.5, 0.8)",-0.09
"(0.5, 0.9)",-0.026
"(0.5, 1.0)",-0.086
"(0.6, 0.0)",-0.116
"(0.6, 0.1)",-0.02
"(0.6, 0.2)",-0.014
"(0.6, 0.3)",-0.014
"(0.6, 0.4)",0.028
"(0.6, 0.5)",-0.018
"(0.6, 0.6)",-0.096
"(0.6, 0.7)",-0.04
"(0.6, 0.8)",-0.016
"(0.6, 0.9)",-0.048
"(0.6, 1.0)",-0.004
"(0.7, 0.0)",-0.08
"(0.7, 0.1)",-0.008
"(0.7, 0.2)",-0.024
"(0.7, 0.3)",-0.06
"(0.7, 0.4)",0.002
"(0.7, 0.5)",-0.004
"(0.7, 0.6)",0.064
"(0.7, 0.7)",-0.052
"(0.7, 0.8)",0.012
"(0.7, 0.9)",-0.132
"(0.7, 1.0)",-0.07
"(0.8, 0.0)",0.016
"(0.8, 0.1)",0.018
"(0.8, 0.2)",-0.026
"(0.8, 0.3)",0.006
"(0.8, 0.4)",0.002
"(0.8, 0.5)",-0.07
"(0.8, 0.6)",-0.048
"(0.8, 0.7)",-0.032
"(0.8, 0.8)",-0.03
"(0.8, 0.9)",-0.058
"(0.8, 1.0)",-0.108
"(0.9, 0.0)",-0.018
"(0.9, 0.1)",-0.056
"(0.9, 0.2)",0.03
"(0.9, 0.3)",0.018
"(0.9, 0.4)",-0.032
"(0.9, 0.5)",-0.046
"(0.9, 0.6)",-0.03
"(0.9, 0.7)",-0.052
"(0.9, 0.8)",-0.014
"(0.9, 0.9)",0.016
"(0.9, 1.0)",-0.03
"(1.0, 0.0)",0.016
"(1.0, 0.1)",-0.038
"(1.0, 0.2)",0.042
"(1.0, 0.3)",-0.014
"(1.0, 0.4)",0
"(1.0, 0.5)",-0.038
"(1.0, 0.6)",-0.112
"(1.0, 0.7)",-0.038
"(1.0, 0.8)",-0.1
"(1.0, 0.9)",0.064
"(1.0, 1.0)",-0.052
