dispersion,mean,stddev
0.0,0.0,0.0
0.05,2.6238518518518514,0.23739543809597297
0.1,5.439555555555552,0.34197469185101964
0.15000000000000002,8.471851851851843,0.46027307054886146
0.2,11.911703703703685,0.5309163894207651
0.25,15.577777777777747,0.6395737664266202
0.30000000000000004,19.524148148148107,0.7371994295084735
0.35000000000000003,24.007407407407353,0.8514200939782708
0.4,28.957037037036965,1.0061956274389245
0.45,34.29659259259254,1.072448865141438
0.5,40.454518518518505,1.149405958289032
0.55,46.90607407407409,1.29007928434331
0.6000000000000001,54.249185185185226,1.3728341866299396
0.65,61.94829629629635,1.434253031257448
0.7000000000000001,70.36814814814821,1.5488262171298022
0.75,79.14948148148153,1.8439599314506607
0.8,88.16488888888894,1.8130747830765495
0.8500000000000001,97.83570370370374,1.9886543659473286
0.9,106.86696296296299,2.0471498920931785
0.9500000000000001,116.17481481481484,1.7974520345937632
1.0,125.03940740740741,1.9361215662098106
