dispersion,mean,stddev
0.0,0,0.0
0.05,26.833333333333332,3.6035341836834838
0.1,56.32666666666667,4.345014371454158
0.15000000000000002,90.58,5.95426641918247
0.2,125.88666666666667,6.326185770131184
0.25,159.66,6.39717848879095
0.30000000000000004,189.8,6.660511700116031
0.35000000000000003,212.81333333333333,5.91935361366251
0.4,230.25333333333333,4.552728611240326
0.45,240.22,2.8281186385222683
0.5,245.06,1.9359890731290732
0.55,247.32666666666665,1.2233558568841312
0.6000000000000001,248.32,0.845993320296666
0.65,248.74666666666667,0.5205400740385792
0.7000000000000001,248.87333333333333,0.35325270280040916
0.75,248.92666666666668,0.2860672157056205
0.8,248.96,0.19661566092456972
0.8500000000000001,249,0.0
0.9,248.99333333333334,0.08164965809277261
0.9500000000000001,248.99333333333334,0.08164965809277261
1.0,248.99333333333334,0.08164965809277261
