phi_men,phi_women
"(0.0, 0.0)",0.20000000000000007
"(0.1, 0.0)",0.22626666666666673
"(0.2, 0.0)",0.25400000000000006
"(0.3, 0.0)",0.2765333333333334
"(0.4, 0.0)",0.30373333333333336
"(0.5, 0.0)",0.3247333333333334
"(0.6, 0.0)",0.3426
"(0.7, 0.0)",0.3628
"(0.8, 0.0)",0.37320000000000003
"(0.9, 0.0)",0.38320000000000004
"(1.0, 0.0)",0.38460000000000005
"(0.0, 0.1)",0.1711333333333334
"(0.1, 0.1)",0.20026666666666673
"(0.2, 0.1)",0.23326666666666673
"(0.3, 0.1)",0.26046666666666674
"(0.4, 0.1)",0.2876666666666667
"(0.5, 0.1)",0.3214
"(0.6, 0.1)",0.3452
"(0.7, 0.1)",0.3685333333333334
"(0.8, 0.1)",0.39193333333333336
"(0.9, 0.1)",0.3993333333333333
"(1.0, 0.1)",0.40440000000000004
"(0.0, 0.2)",0.14020000000000005
"(0.1, 0.2)",0.16973333333333337
"(0.2, 0.2)",0.20173333333333338
"(0.3, 0.2)",0.23680000000000004
"(0.4, 0.2)",0.269
"(0.5, 0.2)",0.31153333333333333
"(0.6, 0.2)",0.3396666666666667
"(0.7, 0.2)",0.3708666666666667
"(0.8, 0.2)",0.39526666666666666
"(0.9, 0.2)",0.4155333333333333
"(1.0, 0.2)",0.4231333333333333
"(0.0, 0.3)",0.1046666666666667
"(0.1, 0.3)",0.13460000000000003
"(0.2, 0.3)",0.16560000000000002
"(0.3, 0.3)",0.19693333333333335
"(0.4, 0.3)",0.2498
"(0.5, 0.3)",0.28613333333333335
"(0.6, 0.3)",0.326
"(0.7, 0.3)",0.36279999999999996
"(0.8, 0.3)",0.3950666666666666
"(0.9, 0.3)",0.4169333333333333
"(1.0, 0.3)",0.42719999999999997
"(0.0, 0.4)",0.06353333333333336
"(0.1, 0.4)",0.08800000000000001
"(0.2, 0.4)",0.12213333333333334
"(0.3, 0.4)",0.165
"(0.4, 0.4)",0.208
"(0.5, 0.4)",0.2477333333333333
"(0.6, 0.4)",0.29619999999999996
"(0.7, 0.4)",0.34359999999999996
"(0.8, 0.4)",0.3967333333333333
"(0.9, 0.4)",0.4159333333333333
"(1.0, 0.4)",0.4277333333333333
"(0.0, 0.5)",0.02606666666666668
"(0.1, 0.5)",0.04893333333333334
"(0.2, 0.5)",0.07773333333333333
"(0.3, 0.5)",0.11633333333333333
"(0.4, 0.5)",0.15733333333333333
"(0.5, 0.5)",0.21446666666666664
"(0.6, 0.5)",0.2657333333333333
"(0.7, 0.5)",0.3280666666666667
"(0.8, 0.5)",0.3687333333333333
"(0.9, 0.5)",0.4038
"(1.0, 0.5)",0.4244
"(0.0, 0.6)",-0.010266666666666655
"(0.1, 0.6)",-0.0002666666666666576
"(0.2, 0.6)",0.027266666666666668
"(0.3, 0.6)",0.06359999999999999
"(0.4, 0.6)",0.10806666666666666
"(0.5, 0.6)",0.1606
"(0.6, 0.6)",0.21539999999999998
"(0.7, 0.6)",0.2866666666666667
"(0.8, 0.6)",0.3522
"(0.9, 0.6)",0.3896
"(1.0, 0.6)",0.4003333333333334
"(0.0, 0.7)",-0.050066666666666655
"(0.1, 0.7)",-0.03939999999999999
"(0.2, 0.7)",-0.021599999999999994
"(0.3, 0.7)",0.0018666666666666682
"(0.4, 0.7)",0.05426666666666666
"(0.5, 0.7)",0.10273333333333333
"(0.6, 0.7)",0.165
"(0.7, 0.7)",0.23313333333333336
"(0.8, 0.7)",0.2992
"(0.9, 0.7)",0.3549333333333334
"(1.0, 0.7)",0.3720666666666667
"(0.0, 0.8)",-0.08146666666666665
"(0.1, 0.8)",-0.07773333333333332
"(0.2, 0.8)",-0.06626666666666665
"(0.3, 0.8)",-0.030599999999999995
"(0.4, 0.8)",0.005866666666666666
"(0.5, 0.8)",0.04253333333333333
"(0.6, 0.8)",0.10640000000000001
"(0.7, 0.8)",0.1748666666666667
"(0.8, 0.8)",0.24340000000000003
"(0.9, 0.8)",0.29773333333333335
"(1.0, 0.8)",0.3314666666666667
"(0.0, 0.9)",-0.09986666666666665
"(0.1, 0.9)",-0.09746666666666665
"(0.2, 0.9)",-0.08786666666666665
"(0.3, 0.9)",-0.07979999999999998
"(0.4, 0.9)",-0.03633333333333333
"(0.5, 0.9)",0.0024000000000000054
"(0.6, 0.9)",0.05460000000000001
"(0.7, 0.9)",0.13246666666666668
"(0.8, 0.9)",0.22453333333333336
"(0.9, 0.9)",0.2678666666666667
"(1.0, 0.9)",0.29993333333333333
"(0.0, 1.0)",-0.10419999999999997
"(0.1, 1.0)",-0.1053333333333333
"(0.2, 1.0)",-0.10293333333333332
"(0.3, 1.0)",-0.08139999999999999
"(0.4, 1.0)",-0.05033333333333333
"(0.5, 1.0)",-0.016199999999999996
"(0.6, 1.0)",0.04093333333333334
"(0.7, 1.0)",0.12833333333333335
"(0.8, 1.0)",0.21033333333333334
"(0.9, 1.0)",0.2626
"(1.0, 1.0)",0.2778666666666667
