phi_men,phi_women
"(0.0, 0.0)",0.6
"(0.1, 0.0)",0.6
"(0.2, 0.0)",0.6
"(0.3, 0.0)",0.6
"(0.4, 0.0)",0.6
"(0.5, 0.0)",0.6
"(0.6, 0.0)",0.6
"(0.7, 0.0)",0.6
"(0.8, 0.0)",0.6
"(0.9, 0.0)",0.6
"(1.0, 0.0)",0.6
"(0.0, 0.1)",0.6534
"(0.1, 0.1)",0.6484666666666666
"(0.2, 0.1)",0.6435333333333333
"(0.3, 0.1)",0.6462666666666667
"(0.4, 0.1)",0.6457999999999999
"(0.5, 0.1)",0.6489333333333334
"(0.6, 0.1)",0.6437999999999999
"(0.7, 0.1)",0.6477999999999999
"(0.8, 0.1)",0.6415333333333333
"(0.9, 0.1)",0.6517999999999999
"(1.0, 0.1)",0.6500666666666667
"(0.0, 0.2)",0.7047333333333333
"(0.1, 0.2)",0.7048
"(0.2, 0.2)",0.6984
"(0.3, 0.2)",0.6985333333333333
"(0.4, 0.2)",0.7004
"(0.5, 0.2)",0.6977333333333333
"(0.6, 0.2)",0.7006666666666667
"(0.7, 0.2)",0.7058
"(0.8, 0.2)",0.7036666666666667
"(0.9, 0.2)",0.7144666666666667
"(1.0, 0.2)",0.7121333333333333
"(0.0, 0.3)",0.7666666666666666
"(0.1, 0.3)",0.7668666666666667
"(0.2, 0.3)",0.7618666666666667
"(0.3, 0.3)",0.7669333333333334
"(0.4, 0.3)",0.7654
"(0.5, 0.3)",0.7612666666666666
"(0.6, 0.3)",0.7653333333333333
"(0.7, 0.3)",0.7752666666666667
"(0.8, 0.3)",0.7821333333333333
"(0.9, 0.3)",0.7840666666666667
"(1.0, 0.3)",0.782
"(0.0, 0.4)",0.8278
"(0.1, 0.4)",0.8294666666666667
"(0.2, 0.4)",0.8293333333333334
"(0.3, 0.4)",0.8278
"(0.4, 0.4)",0.8248
"(0.5, 0.4)",0.8429333333333333
"(0.6, 0.4)",0.8454666666666667
"(0.7, 0.4)",0.8348666666666666
"(0.8, 0.4)",0.8568666666666667
"(0.9, 0.4)",0.8695333333333334
"(1.0, 0.4)",0.8646666666666667
"(0.0, 0.5)",0.8828666666666667
"(0.1, 0.5)",0.8861333333333333
"(0.2, 0.5)",0.8964
"(0.3, 0.5)",0.8988666666666667
"(0.4, 0.5)",0.9112
"(0.5, 0.5)",0.9212
"(0.6, 0.5)",0.9328666666666666
"(0.7, 0.5)",0.9466
"(0.8, 0.5)",0.9552666666666667
"(0.9, 0.5)",0.9733333333333333
"(1.0, 0.5)",0.9624
"(0.0, 0.6)",0.9302666666666667
"(0.1, 0.6)",0.944
"(0.2, 0.6)",0.9582
"(0.3, 0.6)",0.9791333333333333
"(0.4, 0.6)",0.9929333333333333
"(0.5, 0.6)",1.0091333333333332
"(0.6, 0.6)",1.0296666666666667
"(0.7, 0.6)",1.0549333333333333
"(0.8, 0.6)",1.0824666666666667
"(0.9, 0.6)",1.0834
"(1.0, 0.6)",1.1032
"(0.0, 0.7)",0.9788666666666667
"(0.1, 0.7)",0.9995333333333334
"(0.2, 0.7)",1.023
"(0.3, 0.7)",1.0558
"(0.4, 0.7)",1.0666
"(0.5, 0.7)",1.1191333333333333
"(0.6, 0.7)",1.1496666666666666
"(0.7, 0.7)",1.1817333333333333
"(0.8, 0.7)",1.2217333333333333
"(0.9, 0.7)",1.2464666666666666
"(1.0, 0.7)",1.2436
"(0.0, 0.8)",1.0130666666666666
"(0.1, 0.8)",1.0417333333333334
"(0.2, 0.8)",1.0782666666666667
"(0.3, 0.8)",1.1002
"(0.4, 0.8)",1.1464666666666667
"(0.5, 0.8)",1.195
"(0.6, 0.8)",1.2544
"(0.7, 0.8)",1.3237333333333332
"(0.8, 0.8)",1.3693333333333333
"(0.9, 0.8)",1.4070666666666667
"(1.0, 0.8)",1.4073333333333333
"(0.0, 0.9)",1.0329333333333333
"(0.1, 0.9)",1.0665333333333333
"(0.2, 0.9)",1.1038666666666666
"(0.3, 0.9)",1.151
"(0.4, 0.9)",1.1844666666666666
"(0.5, 0.9)",1.2587333333333333
"(0.6, 0.9)",1.318
"(0.7, 0.9)",1.4008
"(0.8, 0.9)",1.4758
"(0.9, 0.9)",1.5309333333333333
"(1.0, 0.9)",1.5411333333333332
"(0.0, 1.0)",1.0372666666666666
"(0.1, 1.0)",1.0738
"(0.2, 1.0)",1.1144666666666667
"(0.3, 1.0)",1.1668
"(0.4, 1.0)",1.21
"(0.5, 1.0)",1.2704
"(0.6, 1.0)",1.3497999999999999
"(0.7, 1.0)",1.4288666666666667
"(0.8, 1.0)",1.5071333333333334
"(0.9, 1.0)",1.5631333333333333
"(1.0, 1.0)",1.6052
