phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.036
"(0.1, 0.2)",-0.059
"(0.1, 0.3)",-0.072
"(0.1, 0.4)",-0.087
"(0.1, 0.5)",-0.113
"(0.1, 0.6)",-0.088
"(0.1, 0.7)",-0.087
"(0.1, 0.8)",-0.071
"(0.1, 0.9)",-0.047
"(0.1, 1.0)",-0.039
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.054
"(0.2, 0.2)",-0.083
"(0.2, 0.3)",-0.122
"(0.2, 0.4)",-0.133
"(0.2, 0.5)",-0.147
"(0.2, 0.6)",-0.169
"(0.2, 0.7)",-0.131
"(0.2, 0.8)",-0.118
"(0.2, 0.9)",-0.087
"(0.2, 1.0)",-0.087
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.056
"(0.3, 0.2)",-0.115
"(0.3, 0.3)",-0.137
"(0.3, 0.4)",-0.202
"(0.3, 0.5)",-0.228
"(0.3, 0.6)",-0.192
"(0.3, 0.7)",-0.192
"(0.3, 0.8)",-0.162
"(0.3, 0.9)",-0.121
"(0.3, 1.0)",-0.091
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.055
"(0.4, 0.2)",-0.106
"(0.4, 0.3)",-0.162
"(0.4, 0.4)",-0.191
"(0.4, 0.5)",-0.228
"(0.4, 0.6)",-0.254
"(0.4, 0.7)",-0.212
"(0.4, 0.8)",-0.189
"(0.4, 0.9)",-0.158
"(0.4, 1.0)",-0.127
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.046
"(0.5, 0.2)",-0.106
"(0.5, 0.3)",-0.145
"(0.5, 0.4)",-0.185
"(0.5, 0.5)",-0.249
"(0.5, 0.6)",-0.262
"(0.5, 0.7)",-0.247
"(0.5, 0.8)",-0.2
"(0.5, 0.9)",-0.117
"(0.5, 1.0)",-0.148
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.05
"(0.6, 0.2)",-0.113
"(0.6, 0.3)",-0.088
"(0.6, 0.4)",-0.114
"(0.6, 0.5)",-0.178
"(0.6, 0.6)",-0.218
"(0.6, 0.7)",-0.221
"(0.6, 0.8)",-0.209
"(0.6, 0.9)",-0.181
"(0.6, 1.0)",-0.189
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.024
"(0.7, 0.2)",-0.04
"(0.7, 0.3)",-0.039
"(0.7, 0.4)",-0.149
"(0.7, 0.5)",-0.123
"(0.7, 0.6)",-0.2
"(0.7, 0.7)",-0.167
"(0.7, 0.8)",-0.188
"(0.7, 0.9)",-0.169
"(0.7, 1.0)",-0.151
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.014
"(0.8, 0.2)",-0.019
"(0.8, 0.3)",-0.064
"(0.8, 0.4)",-0.028
"(0.8, 0.5)",-0.047
"(0.8, 0.6)",-0.066
"(0.8, 0.7)",-0.098
"(0.8, 0.8)",-0.106
"(0.8, 0.9)",-0.109
"(0.8, 1.0)",-0.064
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.028
"(0.9, 0.2)",0.013
"(0.9, 0.3)",0.021
"(0.9, 0.4)",0.001
"(0.9, 0.5)",-0.014
"(0.9, 0.6)",-0.031
"(0.9, 0.7)",-0.052
"(0.9, 0.8)",-0.045
"(0.9, 0.9)",-0.022
"(0.9, 1.0)",-0.002
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.005
"(1.0, 0.2)",0.012
"(1.0, 0.3)",-0.001
"(1.0, 0.4)",0.003
"(1.0, 0.5)",-0.045
"(1.0, 0.6)",0.017
"(1.0, 0.7)",0.02
"(1.0, 0.8)",-0.026
"(1.0, 0.9)",-0.009
"(1.0, 1.0)",-0.046
