phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0.001
"(0.0, 0.2)",-0.004
"(0.0, 0.3)",-0.008
"(0.0, 0.4)",0.005
"(0.0, 0.5)",0.008
"(0.0, 0.6)",-0.002
"(0.0, 0.7)",0.011
"(0.0, 0.8)",-0.006
"(0.0, 0.9)",0.011
"(0.0, 1.0)",-0.01
"(0.1, 0.0)",0
"(0.1, 0.1)",0
"(0.1, 0.2)",-0.006
"(0.1, 0.3)",0.004
"(0.1, 0.4)",-0.005
"(0.1, 0.5)",0.009
"(0.1, 0.6)",-0.007
"(0.1, 0.7)",0.003
"(0.1, 0.8)",0.006
"(0.1, 0.9)",0.009
"(0.1, 1.0)",-0.002
"(0.2, 0.0)",0
"(0.2, 0.1)",0
"(0.2, 0.2)",0.003
"(0.2, 0.3)",0.001
"(0.2, 0.4)",0.008
"(0.2, 0.5)",-0.025
"(0.2, 0.6)",-0.006
"(0.2, 0.7)",0.002
"(0.2, 0.8)",-0.011
"(0.2, 0.9)",-0.012
"(0.2, 1.0)",-0.043
"(0.3, 0.0)",0
"(0.3, 0.1)",0.005
"(0.3, 0.2)",0.008
"(0.3, 0.3)",-0.001
"(0.3, 0.4)",0
"(0.3, 0.5)",0.014
"(0.3, 0.6)",-0.011
"(0.3, 0.7)",-0.024
"(0.3, 0.8)",-0.003
"(0.3, 0.9)",-0.024
"(0.3, 1.0)",0.006
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.005
"(0.4, 0.2)",0
"(0.4, 0.3)",-0.005
"(0.4, 0.4)",0.001
"(0.4, 0.5)",0.012
"(0.4, 0.6)",0.018
"(0.4, 0.7)",-0.016
"(0.4, 0.8)",0
"(0.4, 0.9)",-0.001
"(0.4, 1.0)",-0.04
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.001
"(0.5, 0.2)",-0.014
"(0.5, 0.3)",-0.003
"(0.5, 0.4)",0.013
"(0.5, 0.5)",-0.003
"(0.5, 0.6)",-0.011
"(0.5, 0.7)",-0.016
"(0.5, 0.8)",0.008
"(0.5, 0.9)",-0.001
"(0.5, 1.0)",-0.014
"(0.6, 0.0)",0
"(0.6, 0.1)",0.003
"(0.6, 0.2)",0.003
"(0.6, 0.3)",-0.003
"(0.6, 0.4)",0.002
"(0.6, 0.5)",0.01
"(0.6, 0.6)",-0.008
"(0.6, 0.7)",0.006
"(0.6, 0.8)",-0.014
"(0.6, 0.9)",0.005
"(0.6, 1.0)",-0.008
"(0.7, 0.0)",0
"(0.7, 0.1)",0.01
"(0.7, 0.2)",0.007
"(0.7, 0.3)",0.014
"(0.7, 0.4)",0.012
"(0.7, 0.5)",-0.01
"(0.7, 0.6)",0.003
"(0.7, 0.7)",0.012
"(0.7, 0.8)",-0.009
"(0.7, 0.9)",0.006
"(0.7, 1.0)",0.003
"(0.8, 0.0)",0
"(0.8, 0.1)",0.01
"(0.8, 0.2)",-0.002
"(0.8, 0.3)",-0.002
"(0.8, 0.4)",-0.015
"(0.8, 0.5)",-0.01
"(0.8, 0.6)",-0.011
"(0.8, 0.7)",0.016
"(0.8, 0.8)",0.007
"(0.8, 0.9)",0.021
"(0.8, 1.0)",0.004
"(0.9, 0.0)",0
"(0.9, 0.1)",0.001
"(0.9, 0.2)",-0.004
"(0.9, 0.3)",0.001
"(0.9, 0.4)",-0.025
"(0.9, 0.5)",0.008
"(0.9, 0.6)",0.005
"(0.9, 0.7)",-0.008
"(0.9, 0.8)",0.002
"(0.9, 0.9)",-0.007
"(0.9, 1.0)",0.027
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.004
"(1.0, 0.2)",-0.017
"(1.0, 0.3)",-0.016
"(1.0, 0.4)",0.002
"(1.0, 0.5)",0.019
"(1.0, 0.6)",0
"(1.0, 0.7)",0.017
"(1.0, 0.8)",-0.034
"(1.0, 0.9)",0.027
"(1.0, 1.0)",0.004
