dispersion,mean,stddev
0.0,0,0.0
0.5,5,0.0
1.0,5,0.0
1.5,5,0.0
2.0,5,0.0
2.5,5,0.0
3.0,5,0.0
3.5,5,0.0
4.0,5,0.0
