phi_sui,phi_rev
"(0.0, 0.0)",0
"(0.0, 0.1)",0
"(0.0, 0.2)",0
"(0.0, 0.3)",0
"(0.0, 0.4)",0
"(0.0, 0.5)",0
"(0.0, 0.6)",0
"(0.0, 0.7)",0
"(0.0, 0.8)",0
"(0.0, 0.9)",0
"(0.0, 1.0)",0
"(0.1, 0.0)",0
"(0.1, 0.1)",-0.015
"(0.1, 0.2)",-0.005
"(0.1, 0.3)",-0.009
"(0.1, 0.4)",0.007
"(0.1, 0.5)",-0.007
"(0.1, 0.6)",0.005
"(0.1, 0.7)",0
"(0.1, 0.8)",-0.007
"(0.1, 0.9)",0.003
"(0.1, 1.0)",-0.005
"(0.2, 0.0)",0
"(0.2, 0.1)",-0.023
"(0.2, 0.2)",-0.011
"(0.2, 0.3)",-0.032
"(0.2, 0.4)",-0.022
"(0.2, 0.5)",-0.008
"(0.2, 0.6)",-0.026
"(0.2, 0.7)",0.001
"(0.2, 0.8)",-0.011
"(0.2, 0.9)",0.001
"(0.2, 1.0)",-0.007
"(0.3, 0.0)",0
"(0.3, 0.1)",-0.017
"(0.3, 0.2)",-0.031
"(0.3, 0.3)",-0.016
"(0.3, 0.4)",-0.024
"(0.3, 0.5)",-0.03
"(0.3, 0.6)",-0.012
"(0.3, 0.7)",0
"(0.3, 0.8)",-0.025
"(0.3, 0.9)",0.003
"(0.3, 1.0)",-0.004
"(0.4, 0.0)",0
"(0.4, 0.1)",-0.033
"(0.4, 0.2)",-0.044
"(0.4, 0.3)",-0.035
"(0.4, 0.4)",-0.007
"(0.4, 0.5)",-0.029
"(0.4, 0.6)",-0.028
"(0.4, 0.7)",-0.024
"(0.4, 0.8)",-0.025
"(0.4, 0.9)",-0.012
"(0.4, 1.0)",-0.028
"(0.5, 0.0)",0
"(0.5, 0.1)",-0.03
"(0.5, 0.2)",-0.047
"(0.5, 0.3)",-0.049
"(0.5, 0.4)",-0.022
"(0.5, 0.5)",-0.029
"(0.5, 0.6)",-0.046
"(0.5, 0.7)",-0.033
"(0.5, 0.8)",0.01
"(0.5, 0.9)",-0.021
"(0.5, 1.0)",-0.012
"(0.6, 0.0)",0
"(0.6, 0.1)",-0.038
"(0.6, 0.2)",-0.054
"(0.6, 0.3)",-0.064
"(0.6, 0.4)",-0.038
"(0.6, 0.5)",-0.035
"(0.6, 0.6)",-0.017
"(0.6, 0.7)",-0.025
"(0.6, 0.8)",-0.023
"(0.6, 0.9)",-0.049
"(0.6, 1.0)",-0.019
"(0.7, 0.0)",0
"(0.7, 0.1)",-0.024
"(0.7, 0.2)",-0.039
"(0.7, 0.3)",-0.026
"(0.7, 0.4)",-0.04
"(0.7, 0.5)",-0.019
"(0.7, 0.6)",-0.05
"(0.7, 0.7)",-0.024
"(0.7, 0.8)",-0.018
"(0.7, 0.9)",-0.02
"(0.7, 1.0)",0.017
"(0.8, 0.0)",0
"(0.8, 0.1)",-0.014
"(0.8, 0.2)",-0.025
"(0.8, 0.3)",-0.033
"(0.8, 0.4)",-0.021
"(0.8, 0.5)",-0.025
"(0.8, 0.6)",-0.022
"(0.8, 0.7)",-0.053
"(0.8, 0.8)",0.004
"(0.8, 0.9)",-0.041
"(0.8, 1.0)",0.017
"(0.9, 0.0)",0
"(0.9, 0.1)",-0.002
"(0.9, 0.2)",-0.025
"(0.9, 0.3)",-0.037
"(0.9, 0.4)",-0.017
"(0.9, 0.5)",-0.02
"(0.9, 0.6)",-0.038
"(0.9, 0.7)",-0.014
"(0.9, 0.8)",0.001
"(0.9, 0.9)",-0.015
"(0.9, 1.0)",-0.031
"(1.0, 0.0)",0
"(1.0, 0.1)",-0.027
"(1.0, 0.2)",-0.02
"(1.0, 0.3)",-0.033
"(1.0, 0.4)",-0.013
"(1.0, 0.5)",-0.044
"(1.0, 0.6)",-0.023
"(1.0, 0.7)",-0.043
"(1.0, 0.8)",-0.015
"(1.0, 0.9)",0.011
"(1.0, 1.0)",-0.002
